   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        48        32   63.9729        64  0.095023  0.288277
     2      16        54        38   37.9887        12  0.068551  0.296643
     3      16        54        38   25.3272         0         -  0.296643
     4      16        57        41   20.4956         3  0.061767  0.357296
     5      16        83        67   26.7947        52   3.90797   1.03182
     6      16       105        89   29.6611        44  0.595409  0.851842
     7      16       155       139   39.7072       100  0.140264  0.777549
     8      16       210       194   48.4912       110  0.245392  0.637902
     9      16       267       251   55.7679       114   0.33159  0.562782
    10      16       317       301   60.1896       100   0.62844  0.518943
    11      16       372       356   64.7164       110  0.212719  0.485225
    12      16       428       412   68.6553       112  0.575552  0.458228
    13      16       478       462   71.0654       100  0.681035  0.439346
    14      16       516       500   71.4171        76  0.683149  0.434795
    15      16       551       535    71.322        70  0.077112  0.438446
    16      16       604       588   73.4885       106   1.44288  0.427114
    17      16       654       638   75.0471       100  0.605683  0.419511
    18      16       707       691   76.7659       106  0.339519  0.412022
    19      16       764       748   78.7247       114  0.127044  0.402692
2014-11-25 18:46:39.689945min lat: 0.041581 max lat: 5.32331 avg lat: 0.394403
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       820       804   80.3877       112  0.320666  0.394403
    21      16       874       858   81.7018       108  0.140312  0.388296
    22      16       930       914   83.0783       112  0.086665  0.380547
    23      16       985       969   84.2482       110  0.086948  0.375635
    24      16      1040      1024   85.3206       110  0.242107  0.371363
    25      16      1095      1079   86.3071       110  0.626993  0.367883
    26      16      1147      1131   86.9869       104  0.185117  0.363725
    27      16      1200      1184   87.6905       106  0.094153  0.361678
    28      16      1253      1237    88.344       106   1.05747   0.35726
    29      16      1298      1282   88.4006        90  0.128239  0.356157
    30      16      1346      1330   88.6535        96   0.07653  0.356407
    31      16      1401      1385   89.3417       110  0.132359  0.355674
    32      16      1453      1437   89.7993       104   0.16363  0.351878
    33      16      1509      1493   90.4716       112  0.053018  0.351924
    34      16      1563      1547   90.9867       108  0.694542  0.349545
    35      16      1618      1602   91.5295       110  0.297769  0.347701
    36      16      1674      1658   92.0977       112  0.625292  0.345706
    37      16      1726      1710    92.419       104  0.601469  0.343175
    38      16      1779      1763    92.776       106  0.115166  0.343332
    39      16      1835      1819   93.2685       112  0.119603  0.341069
2014-11-25 18:46:59.692677min lat: 0.041581 max lat: 5.32331 avg lat: 0.340084
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1891      1875   93.7364       112  0.326966  0.340084
    41      16      1945      1929   94.0839       108  0.202021  0.338593
    42      16      1994      1978   94.1768        98   0.19887  0.337581
    43      16      2037      2021   93.9864        86  0.792438   0.33704
    44      16      2079      2063   93.7592        84  0.063688  0.337542
    45      16      2134      2118   94.1198       110  0.609107  0.338331
    46      16      2185      2169   94.2908       102    0.4614  0.336909
    47      16      2235      2219    94.412       100  0.068594  0.337595
    48      16      2288      2272   94.6532       106  0.077925   0.33534
    49      16      2339      2323   94.8028       102  0.221489  0.334946
    50      16      2393      2377   95.0664       108  0.837131  0.335071
    51      16      2446      2430   95.2806       106  0.086129  0.334219
    52      16      2494      2478   95.2942        96   0.26884  0.334846
    53      16      2549      2533   95.5714       110  0.144258  0.333552
    54      16      2596      2580   95.5421        94  0.121256  0.333555
    55      16      2652      2636    95.841       112  0.241402  0.332893
    56      16      2706      2690   96.0579       108  0.771591  0.331326
    57      16      2750      2734   95.9163        88    1.0228  0.332327
    58      16      2802      2786   96.0554       104  0.088305   0.33162
    59      16      2859      2843   96.3593       114  0.047925    0.3308
2014-11-25 18:47:19.695343min lat: 0.035353 max lat: 5.32331 avg lat: 0.329843
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      2914      2898   96.5864       110  0.082075  0.329843
    61      16      2968      2952   96.7732       108  0.105937  0.328949
    62      16      3022      3006   96.9541       108  0.324502  0.328891
    63      16      3078      3062   97.1927       112  0.169857  0.328163
    64      16      3134      3118   97.4238       112  0.057481  0.327247
    65      16      3189      3173    97.617       110  0.564284  0.326777
    66      16      3245      3229   97.8347       112   0.42045  0.325959
    67      16      3301      3285   98.0459       112  0.125133   0.32524
    68      16      3356      3340   98.2215       110  0.077894  0.324609
    69      16      3412      3396   98.4209       112  0.326515  0.323786
    70      16      3465      3449    98.529       106  0.513388  0.323584
    71      16      3517      3501   98.6059       104  0.191756  0.323141
    72      16      3565      3549   98.5695        96  0.240326  0.323376
    73      16      3619      3603   98.6984       108   0.09353  0.322929
    74      16      3673      3657   98.8239       108  0.451702  0.322705
    75      16      3729      3713   98.9994       112  0.235927    0.3223
    76      16      3784      3768    99.144       110  0.243114  0.321777
    77      16      3837      3821   99.2328       106  0.748254  0.321148
    78      16      3887      3871   99.2425       100  0.066615  0.321436
    79      16      3943      3927   99.4038       112   0.17659  0.320956
2014-11-25 18:47:39.698085min lat: 0.029225 max lat: 5.32331 avg lat: 0.320846
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      3998      3982   99.5361       110  0.412271  0.320846
    81      16      4053      4037    99.665       110  0.377951  0.320341
    82      16      4109      4093   99.8153       112  0.148703  0.319558
    83      16      4164      4148   99.9378       110  0.092282  0.319064
    84      16      4220      4204   100.081       112  0.288975  0.318887
    85      16      4273      4257   100.151       106  0.058752  0.318697
    86      16      4330      4314   100.312       114  0.506613  0.318298
    87      16      4386      4370   100.446       112   0.59503  0.317603
    88      16      4441      4425   100.554       110  0.403127  0.317568
    89      16      4497      4481   100.683       112  0.346236  0.317098
    90      16      4552      4536   100.786       110  0.094492  0.316816
    91      16      4594      4578   100.601        84  0.058206  0.316665
    92      16      4648      4632   100.682       108  0.516922  0.316987
    93      16      4691      4675   100.524        86  0.118753  0.316769
    94      16      4736      4720   100.411        90  0.098483  0.316664
    95      16      4780      4764   100.281        88  0.092916  0.317602
    96      16      4833      4817    100.34       106  0.114046   0.31784
    97      16      4887      4871   100.419       108  0.061879   0.31781
    98      16      4936      4920   100.394        98  0.066407  0.317112
    99      16      4975      4959   100.168        78  0.085362  0.317304
2014-11-25 18:47:59.700837min lat: 0.029225 max lat: 5.32331 avg lat: 0.318184
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      5027      5011   100.206       104   1.67144  0.318184
   101      16      5081      5065   100.283       108  0.126432  0.317867
   102      16      5129      5113   100.241        96  0.201436  0.318171
   103      16      5173      5157   100.122        88  0.067003  0.318497
   104      16      5218      5202   100.025        90  0.286165  0.319175
   105      16      5273      5257   100.119       110  0.152572  0.318885
   106      16      5328      5312   100.212       110  0.104694  0.318756
   107      16      5381      5365   100.266       106  0.138653  0.318545
   108      16      5438      5422   100.393       114  0.339679  0.318218
   109      16      5494      5478     100.5       112  0.421843  0.317903
   110      16      5546      5530   100.531       104  0.090549  0.317746
   111      16      5589      5573     100.4        86   1.00797  0.317762
   112      16      5630      5614   100.236        82  0.093447  0.317704
   113      16      5682      5666   100.269       104  0.241592  0.318402
   114      16      5737      5721   100.354       110  0.124503  0.318376
   115      16      5789      5773   100.386       104  0.987385  0.318265
   116      16      5845      5829   100.486       112  0.315483  0.317984
   117      16      5902      5886   100.601       114  0.111897  0.317536
   118      16      5956      5940   100.664       108  0.284527  0.317333
   119      16      6013      5997   100.776       114  0.462573  0.317151
2014-11-25 18:48:19.703529min lat: 0.028846 max lat: 5.32331 avg lat: 0.316801
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16      6068      6052   100.853       110  0.242695  0.316801
   121      16      6123      6107   100.928       110  0.239005  0.316439
   122      16      6176      6160    100.97       106  0.101585  0.316402
   123      16      6231      6215   101.043       110  0.066999  0.316121
   124      16      6279      6263   101.002        96  0.733185  0.315812
   125      16      6328      6312   100.978        98  0.246593  0.316277
   126      16      6384      6368   101.065       112  0.365595  0.316173
   127      16      6440      6424   101.151       112  0.077824  0.315914
   128      16      6495      6479    101.22       110  0.185758  0.315468
   129      16      6549      6533   101.273       108   1.10029  0.314984
   130      16      6589      6573   101.109        80    1.1735  0.315517
   131      16      6637      6621    101.07        96  0.045291  0.315865
   132      16      6675      6659    100.88        76   0.06764  0.315639
   133      16      6718      6702   100.768        86  0.163708  0.316145
