 Maintaining 16 concurrent writes of 2097152 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aa3eaa203d62_1071
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        41        25   49.9869        50   0.07433  0.186952
     2      16        41        25   24.9948         0         -  0.186952
     3      16        41        25   16.6636         0         -  0.186952
     4      16        80        64   31.9949        26   0.14295  0.931912
     5      16       122       106   42.3933        84  0.802809  0.709365
     6      16       165       149   49.6588        86  0.103446   0.61152
     7      16       206       190   54.2772        82  0.517271  0.567273
     8      16       249       233   58.2411        86   0.19355  0.531752
     9      16       288       272   60.4353        78  0.219732  0.503612
    10      16       331       315   62.9907        86   0.67872  0.495609
    11      16       370       354   64.3544        78  0.271796  0.484713
    12      16       417       401   66.8239        94  0.148673  0.467611
    13      16       453       437   67.2213        72  0.630674  0.462511
    14      16       500       484   69.1331        94  0.425131  0.456446
    15      16       540       524   69.8568        80  0.634665  0.448272
    16      16       565       549   68.6153        50   0.09092  0.442207
    17      16       616       600   70.5782       102  0.280315  0.449484
    18      16       656       640   71.1011        80  0.074314   0.43944
    19      16       698       682   71.7794        84   1.04287  0.438912
2014-11-25 18:41:38.547793min lat: 0.0696 max lat: 3.35039 avg lat: 0.434487
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       744       728   72.7898        92  0.710103  0.434487
    21      16       787       771   73.4182        86  0.779441  0.430465
    22      16       829       813   73.8987        84   1.33375  0.427346
    23      16       872       856   74.4244        86  0.338574  0.423925
    24      16       913       897   74.7396        82  0.235314  0.423677
    25      16       956       940   75.1895        86  0.105239   0.41721
    26      16       997       981   75.4511        82  0.111122  0.418794
    27      16      1039      1023   75.7673        84  0.125042  0.416743
    28      16      1081      1065   76.0609        84  0.149587  0.415311
    29      15      1118      1103   76.0585        76   1.26653  0.414585
    30      16      1165      1149   76.5894        92  0.325512  0.415279
    31      16      1188      1172   75.5995        46  0.070107  0.411876
    32      16      1199      1183   73.9245        22   1.53031   0.41407
    33      16      1199      1183   71.6844         0         -   0.41407
    34      16      1199      1183   69.5762         0         -   0.41407
    35      16      1199      1183   67.5884         0         -   0.41407
    36      16      1248      1232   68.4328      24.5  0.490108  0.464362
    37      16      1287      1271   68.6911        78  0.163342  0.459969
    38      16      1329      1313   69.0937        84  0.636563    0.4598
    39      16      1371      1355   69.4756        84  0.810154  0.457471
2014-11-25 18:41:58.551597min lat: 0.067265 max lat: 5.39214 avg lat: 0.454641
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1412      1396   69.7885        82  0.244045  0.454641
    41      15      1456      1441   70.2812        90  0.333456  0.452036
    42      16      1477      1461   69.5601        40  0.070107  0.450661
    43      16      1511      1495   69.5236        68  0.125331  0.458268
    44      16      1552      1536   69.8069        82  0.227808   0.45657
    45      16      1580      1564   69.4999        56  0.090231  0.453042
    46      16      1584      1568    68.163         8   1.71331  0.453163
    47      16      1584      1568   66.7128         0         -  0.453163
    48      16      1584      1568    65.323         0         -  0.453163
    49      16      1613      1597   65.1734   19.3333  0.376979  0.489316
    50      16      1654      1638   65.5097        82  0.095524  0.485263
    51      16      1694      1678   65.7936        80  0.105015   0.48146
    52      16      1734      1718   66.0665        80   0.13266  0.480054
    53      16      1772      1756   66.2538        76  0.129907  0.479326
    54      16      1815      1799   66.6192        86   1.20595  0.476725
    55      16      1845      1829   66.4987        60  0.121869  0.475525
    56      16      1865      1849   66.0255        40  0.070417  0.475443
    57      16      1884      1868   65.5337        38  0.466746   0.47984
    58      16      1905      1889   65.1279        42   1.47782  0.482413
    59      16      1926      1910   64.7358        42  0.097045  0.485634
2014-11-25 18:42:18.554213min lat: 0.066287 max lat: 5.39214 avg lat: 0.485461
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      1947      1931   64.3568        42  0.070154  0.485461
    61      16      1967      1951   63.9574        40   0.10372   0.48968
    62      16      1980      1964   63.3451        26  0.106022  0.490824
    63      16      1999      1983   62.9428        38  0.947032  0.495224
    64      16      2008      1992   62.2405        18  0.081311  0.499691
    65      16      2024      2008   61.7753        32   0.08072  0.507285
    66      16      2037      2021   61.2332        26   2.92103  0.513428
    67      16      2049      2033   60.6774        24   0.06737  0.518166
    68      16      2052      2036   59.8733         6  0.089444  0.518442
    69      16      2082      2066   59.8751        60  0.119722  0.527666
