 Maintaining 16 concurrent writes of 4194304 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_8604
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        38        22    87.978        88  0.973376  0.433138
     2      16        62        46   91.9819        96  0.689829   0.46106
     3      16        86        70   93.3183        96  0.194317  0.484444
     4      16       109        93   92.9858        92  0.156206  0.435794
     5      16       139       123   98.3849       120  0.234394  0.455057
     6      16       163       147   97.9854        96  0.120753  0.408167
     7      16       181       165   94.2719        72  0.083811  0.457889
     8      16       181       165   82.4882         0         -  0.457889
     9      16       193       177   78.6559        24  0.084037  0.533302
    10      16       193       177   70.7904         0         -  0.533302
    11      16       205       189    68.718        24  0.106868  0.606262
    12      16       210       194    64.658        20  0.137054  0.699273
    13      16       221       205   63.0686        44   0.08395  0.668755
    14      15       227       212   60.5635        28  0.083701  0.758965
    15      16       228       212   56.5261         0         -  0.758965
    16      16       235       219   54.7431        14  0.083945  0.862427
    17      16       238       222   52.2287        12  0.084458  0.851937
    18      16       249       233   51.7714        44  0.097199  0.941517
    19      16       249       233   49.0467         0         -  0.941517
2014-11-25 08:39:42.961241min lat: 0.07788 max lat: 11.0923 avg lat: 1.04044
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       256       240   47.9942        14  0.125891   1.04044
    21      16       262       246   46.8515        24   0.08423   1.01734
    22      16       273       257   46.7217        44  0.084304   1.09291
    23      16       273       257   44.6904         0         -   1.09291
    24      16       289       273   45.4947        32  0.086289   1.14303
    25      16       290       274   43.8349         4  0.084422   1.13916
    26      16       295       279   42.9181        20  0.086124   1.22937
    27      16       295       279   41.3285         0         -   1.22937
    28      16       304       288   41.1381        18  0.083753   1.29773
    29      16       304       288   39.7196         0         -   1.29773
    30      16       311       295   39.3289        14  0.122829   1.36944
    31      16       311       295   38.0602         0         -   1.36944
    32      16       328       312   38.9956        34  0.083821   1.39471
    33      16       333       317   38.4199        20   9.03225   1.46613
    34      16       350       334   39.2897        68  0.083189   1.39605
    35      16       361       345   39.4242        44  0.152239   1.44033
    36      16       374       358   39.7734        52  0.084027   1.39149
    37      16       374       358   38.6984         0         -   1.39149
    38      16       381       365   38.4168        14  0.087593   1.45281
    39      16       381       365   37.4317         0         -   1.45281
2014-11-25 08:40:02.963273min lat: 0.077376 max lat: 11.7046 avg lat: 1.45281
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       381       365   36.4959         0         -   1.45281
    41      16       397       381   37.1666   21.3333  0.083499   1.48501
    42      16       397       381   36.2816         0         -   1.48501
    43      16       400       384   35.7169         6   11.3447   1.56818
    44      16       406       390   35.4506        24  0.081698    1.5456
    45      16       406       390   34.6628         0         -    1.5456
    46      16       414       398   34.6048        16  0.084227   1.61163
    47      16       414       398   33.8685         0         -   1.61163
    48      16       414       398    33.163         0         -   1.61163
    49      16       423       407   33.2208        12  0.085798   1.67751
    50      16       423       407   32.5564         0         -   1.67751
    51      16       423       407    31.918         0         -   1.67751
    52      16       443       427   32.8425   26.6667  0.100257   1.70487
    53      16       450       434   32.7511        28  0.083561   1.67878
    54      16       450       434   32.1446         0         -   1.67878
    55      16       468       452   32.8691        36  0.085784   1.71095
    56      16       468       452   32.2822         0         -   1.71095
    57      16       477       461   32.3473        18  0.085927   1.77279
    58      16       490       474   32.6861        52   0.08223   1.72677
    59      16       490       474   32.1321         0         -   1.72677
2014-11-25 08:40:22.965408min lat: 0.077376 max lat: 16.4209 avg lat: 1.7761
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16       502       486   32.3964        24  0.105107    1.7761
    61      16       502       486   31.8654         0         -    1.7761
    62      16       505       489   31.5449         6   13.2654    1.8521
    63      16       507       491   31.1712         8  0.086651   1.84497
    64      16       507       491   30.6841         0         -   1.84497
    65      16       515       499   30.7043        16  0.093029   1.90036
    66      16       532       516   31.2693        68  0.084004   1.84065
    67      16       532       516   30.8026         0         -   1.84065
    68      16       532       516   30.3496         0         -   1.84065
    69      16       549       533   30.8952   22.6667  0.083478   1.86586
    70      16       556       540   30.8538        28  0.083929   1.84274
    71      16       556       540   30.4192         0         -   1.84274
    72      16       557       541   30.0523         2   17.1554   1.87104
    73      16       567       551   30.1885        40  0.096885   1.89227
    74      16       567       551   29.7806         0         -   1.89227
    75      16       567       551   29.3835         0         -   1.89227
    76      16       573       557   29.3126         8  0.096161   1.96195
    77      16       573       557   28.9319         0         -   1.96195
    78      16       573       557    28.561         0         -   1.96195
    79      16       573       557   28.1995         0         -   1.96195
2014-11-25 08:40:42.967442min lat: 0.077376 max lat: 19.3579 avg lat: 2.02057
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16       584       568   28.3969        11  0.079127   2.02057
    81      16       584       568   28.0464         0         -   2.02057
    82      16       584       568   27.7043         0         -   2.02057
    83      16       584       568   27.3705         0         -   2.02057
    84      16       603       587   27.9494        19  0.107682   2.05603
    85      16       607       591   27.8088        16  0.099805   2.04279
    86      16       607       591   27.4854         0         -   2.04279
    87      16       607       591   27.1695         0         -   2.04279
    88      16       613       597   27.1335         8   0.07747   2.12101
    89      16       613       597   26.8286         0         -   2.12101
    90      16       613       597   26.5305         0         -   2.12101
    91      16       619       603   26.5027         8   0.08086   2.19695
    92      16       620       604   26.2581         4   0.07769   2.19344
    93      16       620       604   25.9757         0         -   2.19344
    94      16       620       604   25.6994         0         -   2.19344
    95      16       632       616   25.9341        16  0.077685   2.24797
    96      16       641       625   26.0389        36  0.078522    2.2168
    97      16       641       625   25.7705         0         -    2.2168
    98      16       650       634   25.8748        18  0.109038    2.2783
    99      16       666       650   26.2598        64  0.085604   2.22439
2014-11-25 08:41:02.969445min lat: 0.077376 max lat: 21.7856 avg lat: 2.22439
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16       666       650   25.9972         0         -   2.22439
   101      16       666       650   25.7398         0         -   2.22439
   102      16       675       659   25.8404        12  0.077834   2.28126
   103      16       675       659   25.5895         0         -   2.28126
   104      16       675       659   25.3434         0         -   2.28126
   105      16       680       664   25.2925   6.66667  0.093914   2.34872
   106      16       687       671   25.3181        28  0.084544   2.32509
   107      16       687       671   25.0814         0         -   2.32509
   108      16       687       671   24.8492         0         -   2.32509
   109      16       694       678   24.8781   9.33333  0.142642   2.38616
   110      16       697       681    24.761        12  0.084697   2.37603
   111      16       697       681   24.5379         0         -   2.37603
   112      16       697       681   24.3188         0         -   2.37603
   113      16       705       689   24.3868   10.6667  0.087392   2.43366
   114      16       713       697   24.4535        32  0.085277   2.40671
   115      16       713       697   24.2409         0         -   2.40671
   116      16       713       697   24.0319         0         -   2.40671
   117      16       718       702   23.9975   6.66667  0.115903   2.47155
   118      16       718       702   23.7941         0         -   2.47155
   119      16       718       702   23.5941         0         -   2.47155
2014-11-25 08:41:22.971532min lat: 0.077207 max lat: 21.874 avg lat: 2.47155
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16       718       702   23.3975         0         -   2.47155
   121      16       730       714   23.6008        12  0.083906   2.51495
   122      16       744       728   23.8663        56  0.078047   2.46819
   123      16       744       728   23.6723         0         -   2.46819
   124      16       744       728   23.4814         0         -   2.46819
   125      16       758       742   23.7415   18.6667  0.083473   2.50552
   126      16       758       742   23.5531         0         -   2.50552
   127      16       758       742   23.3676         0         -   2.50552
   128      16       758       742    23.185         0         -   2.50552
   129      16       773       757   23.4704        15  0.083736   2.53792
   130      16       773       757   23.2898         0         -   2.53792
   131      16       773       757   23.1121         0         -   2.53792
   132      16       786       770   23.3309   17.3333  0.083706   2.57381
   133      16       787       771   23.1855         4  0.094575   2.57059
   134      16       787       771   23.0125         0         -   2.57059
   135      16       787       771    22.842         0         -   2.57059
   136      16       792       776   22.8211   6.66667  0.103671   2.63117
   137      16       792       776   22.6545         0         -   2.63117
   138      16       792       776   22.4904         0         -   2.63117
   139      16       792       776   22.3286         0         -   2.63117
2014-11-25 08:41:42.973662min lat: 0.077048 max lat: 22.4543 avg lat: 2.67027
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16       803       787   22.4833        11  0.101768   2.67027
   141      16       803       787   22.3239         0         -   2.67027
   142      16       803       787   22.1667         0         -   2.67027
   143      16       808       792   22.1515   6.66667  0.137328   2.72644
   144      16       815       799   22.1921        28  0.083759   2.70331
   145      16       815       799    22.039         0         -   2.70331
   146      16       815       799   21.8881         0         -   2.70331
   147      16       820       804   21.8752   6.66667  0.118732    2.7589
   148      16       820       804   21.7274         0         -    2.7589
   149      16       820       804   21.5816         0         -    2.7589
   150      16       820       804   21.4377         0         -    2.7589
   151      16       829       813   21.5341         9  0.093701   2.80087
   152      16       829       813   21.3925         0         -   2.80087
   153      16       829       813   21.2526         0         -   2.80087
   154      16       829       813   21.1146         0         -   2.80087
   155      16       847       831   21.4429        18  0.077455   2.81327
   156      16       847       831   21.3054         0         -   2.81327
   157      16       847       831   21.1697         0         -   2.81327
   158      16       855       839   21.2383   10.6667  0.101307   2.85732
   159      16       863       847   21.3059        32  0.083682   2.83118
2014-11-25 08:42:02.975882min lat: 0.077048 max lat: 22.4543 avg lat: 2.83118
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   160      16       863       847   21.1727         0         -   2.83118
   161      16       863       847   21.0412         0         -   2.83118
   162      16       870       854   21.0842   9.33333  0.113324   2.87869
   163      16       871       855   20.9794         4  0.096181   2.87544
   164      16       871       855   20.8514         0         -   2.87544
   165      16       871       855   20.7251         0         -   2.87544
   166      16       886       870   20.9616        20  0.084153   2.89605
   167      16       891       875   20.9558        20  0.084256   2.87999
   168      16       891       875   20.8311         0         -   2.87999
   169      16       891       875   20.7078         0         -   2.87999
   170      16       901       885   20.8213   13.3333  0.078084   2.91691
   171      16       901       885   20.6995         0         -   2.91691
   172      16       901       885   20.5792         0         -   2.91691
   173      16       908       892   20.6221   9.33333  0.096523   2.96041
   174      16       910       894   20.5495         8  0.089552   2.95398
   175      16       910       894   20.4321         0         -   2.95398
   176      16       910       894    20.316         0         -   2.95398
   177      16       928       912    20.608        24  0.079785   2.96074
   178      16       928       912   20.4922         0         -   2.96074
   179      16       928       912   20.3777         0         -   2.96074
2014-11-25 08:42:22.978140min lat: 0.077048 max lat: 22.6164 avg lat: 2.96074
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   180      16       928       912   20.2645         0         -   2.96074
   181      16       950       934   20.6387        22  0.085283   2.95517
   182      16       954       938   20.6132        16  0.083665   2.94293
   183      16       954       938   20.5005         0         -   2.94293
   184      16       954       938   20.3891         0         -   2.94293
   185      16       959       943    20.387   6.66667  0.096168   2.98997
   186      16       959       943   20.2774         0         -   2.98997
   187      16       959       943    20.169         0         -   2.98997
   188      16       963       947   20.1468   5.33333  0.145716   3.03824
   189      16       963       947   20.0402         0         -   3.03824
   190      16       963       947   19.9347         0         -   3.03824
   191      16       963       947   19.8303         0         -   3.03824
   192      16       970       954   19.8729         7   0.12065   3.07847
   193      16       970       954   19.7699         0         -   3.07847
   194      16       970       954    19.668         0         -   3.07847
   195      16       970       954   19.5671         0         -   3.07847
   196      16       985       969   19.7734        15  0.089673   3.09286
   197      16       985       969    19.673         0         -   3.09286
   198      16       985       969   19.5737         0         -   3.09286
   199      16       989       973   19.5557   5.33333  0.100411   3.14007
2014-11-25 08:42:42.980319min lat: 0.077048 max lat: 22.6164 avg lat: 3.13078
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   200      16       992       976   19.5179        12  0.137453   3.13078
   201      16       992       976   19.4208         0         -   3.13078
   202      16       992       976   19.3247         0         -   3.13078
   203      16       997       981    19.328   6.66667  0.120066   3.17345
   204      16       997       981   19.2332         0         -   3.17345
   205      16       997       981   19.1394         0         -   3.17345
   206      16       997       981   19.0465         0         -   3.17345
   207      16      1009       993   19.1863        12  0.079588   3.19502
   208      16      1009       993   19.0941         0         -   3.19502
   209      16      1009       993   19.0027         0         -   3.19502
   210      16      1012       996   18.9694         4   18.3749   3.24457
   211      16      1014       998   18.9174         8  0.125921   3.23829
   212      16      1014       998   18.8282         0         -   3.23829
   213      16      1014       998   18.7398         0         -   3.23829
   214      16      1027      1011   18.8952   17.3333  0.101755   3.25517
   215      16      1027      1011   18.8073         0         -   3.25517
   216      16      1027      1011   18.7202         0         -   3.25517
   217      16      1027      1011   18.6339         0         -   3.25517
   218      16      1034      1018   18.6769         7  0.123809   3.29006
   219      16      1034      1018   18.5916         0         -   3.29006
2014-11-25 08:43:02.982579min lat: 0.077048 max lat: 22.6164 avg lat: 3.29006
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   220      16      1034      1018   18.5071         0         -   3.29006
   221      16      1037      1021   18.4776         4   18.6794   3.33829
   222      16      1047      1031   18.5746        40   0.08303   3.30694
   223      16      1047      1031   18.4913         0         -   3.30694
   224      16      1047      1031   18.4087         0         -   3.30694
   225      16      1054      1038   18.4513   9.33333  0.107743   3.34209
   226      16      1055      1039   18.3874         4  0.093787   3.33896
   227      16      1055      1039   18.3064         0         -   3.33896
   228      16      1055      1039   18.2261         0         -   3.33896
   229      16      1060      1044   18.2338   6.66667  0.094514   3.37867
   230      16      1060      1044   18.1545         0         -   3.37867
   231      16      1060      1044    18.076         0         -   3.37867
   232      16      1064      1048    18.067   5.33333  0.109898   3.42101
   233      16      1071      1055   18.1096        28  0.094446   3.39889
   234      16      1071      1055   18.0322         0         -   3.39889
   235      16      1071      1055   17.9555         0         -   3.39889
   236      16      1079      1063    18.015   10.6667  0.080246   3.42848
   237      16      1091      1075   18.1415        48  0.084538   3.39114
   238      16      1091      1075   18.0653         0         -   3.39114
   239      16      1091      1075   17.9897         0         -   3.39114
2014-11-25 08:43:22.984956min lat: 0.077048 max lat: 22.6164 avg lat: 3.41172
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   240      16      1102      1086    18.098   14.6667   0.08356   3.41172
   241      16      1115      1099   18.2387        52  0.077826   3.37235
   242      16      1115      1099   18.1633         0         -   3.37235
   243      16      1115      1099   18.0886         0         -   3.37235
   244      16      1124      1108    18.162        12  0.094412   3.39877
   245      16      1124      1108   18.0878         0         -   3.39877
   246      16      1124      1108   18.0143         0         -   3.39877
   247      16      1128      1112   18.0061   5.33333  0.098813   3.44003
   248      16      1153      1137   18.3358       100  0.079858   3.36668
   249      16      1162      1146   18.4067        36  0.083469    3.3409
   250      16      1162      1146   18.3331         0         -    3.3409
   251      16      1166      1150   18.3238         8  0.110902   3.38194
   252      16      1168      1152   18.2828         8  0.081799   3.37621
   253      16      1168      1152   18.2105         0         -   3.37621
   254      16      1168      1152   18.1388         0         -   3.37621
   255      16      1178      1162   18.2245   13.3333  0.079333    3.3992
   256      16      1181      1165   18.2002        12  0.083987   3.39066
   257      16      1181      1165   18.1294         0         -   3.39066
   258      16      1181      1165   18.0591         0         -   3.39066
   259      16      1187      1171   18.0821         8  0.152161   3.42305
2014-11-25 08:43:43.000061min lat: 0.077048 max lat: 22.6164 avg lat: 3.42305
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   260      16      1187      1171   18.0125         0         -   3.42305
   261      16      1187      1171   17.9435         0         -   3.42305
   262      16      1191      1175   17.9361   5.33333  0.102404   3.46095
   263      16      1199      1183   17.9896        32  0.087247   3.43832
   264      16      1199      1183   17.9214         0         -   3.43832
   265      16      1199      1183   17.8538         0         -   3.43832
   266      16      1208      1192    17.922        12  0.083311   3.46063
   267      16      1212      1196   17.9148        16  0.077712   3.44933
   268      16      1212      1196   17.8479         0         -   3.44933
   269      16      1212      1196   17.7816         0         -   3.44933
   270      16      1222      1206   17.8639   13.3333  0.082924   3.46924
   271      16      1223      1207   17.8127         4   0.08426   3.46644
   272      16      1223      1207   17.7472         0         -   3.46644
   273      16      1223      1207   17.6822         0         -   3.46644
   274      16      1241      1225   17.8804        24   0.08698   3.46477
   275      16      1241      1225   17.8154         0         -   3.46477
   276      16      1241      1225   17.7509         0         -   3.46477
   277      16      1245      1229   17.7445   5.33333  0.100745    3.5014
   278      16      1258      1242   17.8676        52  0.084484   3.46579
   279      16      1259      1243   17.8179         4   0.09034   3.46307
2014-11-25 08:44:03.004843min lat: 0.077048 max lat: 22.6164 avg lat: 3.46307
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   280      16      1259      1243   17.7542         0         -   3.46307
   281      16      1268      1252   17.8191        18  0.087947   3.48604
   282      16      1283      1267   17.9687        60  0.077508   3.44576
   283      16      1283      1267   17.9052         0         -   3.44576
   284      16      1283      1267   17.8421         0         -   3.44576
   285      16      1294      1278   17.9339   14.6667  0.136663    3.4639
   286      16      1294      1278   17.8712         0         -    3.4639
   287      16      1294      1278   17.8089         0         -    3.4639
   288      16      1294      1278   17.7471         0         -    3.4639
   289      16      1301      1285   17.7826         7  0.084341   3.49161
   290      16      1301      1285   17.7213         0         -   3.49161
   291      16      1301      1285   17.6604         0         -   3.49161
   292      16      1306      1290   17.6684   6.66667  0.134378   3.52384
   293      16      1307      1291   17.6217         4  0.166568   3.52124
   294      16      1307      1291   17.5618         0         -   3.52124
   295      16      1307      1291   17.5023         0         -   3.52124
   296      16      1317      1301   17.5782   13.3333  0.087307   3.53996
   297      16      1330      1314   17.6941        52   0.08493   3.50578
   298      16      1330      1314   17.6347         0         -   3.50578
   299      16      1330      1314   17.5758         0         -   3.50578
2014-11-25 08:44:23.007130min lat: 0.077048 max lat: 22.6164 avg lat: 3.5261
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   300      16      1339      1323   17.6372        12  0.077474    3.5261
   301      16      1339      1323   17.5786         0         -    3.5261
   302      16      1339      1323   17.5204         0         -    3.5261
   303      16      1339      1323   17.4625         0         -    3.5261
   304      16      1340      1324   17.4183         1   21.3229   3.53954
   305      16      1340      1324   17.3612         0         -   3.53954
   306      16      1340      1324   17.3044         0         -   3.53954
   307      16      1340      1324   17.2481         0         -   3.53954
   308      16      1340      1324   17.1921         0         -   3.53954
   309      16      1340      1324   17.1364         0         -   3.53954
   310      16      1340      1324   17.0811         0         -   3.53954
   311      16      1340      1324   17.0262         0         -   3.53954
   312      16      1340      1324   16.9717         0         -   3.53954
   313      16      1340      1324   16.9174         0         -   3.53954
   314      16      1340      1324   16.8636         0         -   3.53954
   315      16      1340      1324     16.81         0         -   3.53954
   316      16      1340      1324   16.7568         0         -   3.53954
   317      16      1340      1324    16.704         0         -   3.53954
   318      16      1340      1324   16.6515         0         -   3.53954
   319      16      1340      1324   16.5993         0         -   3.53954
2014-11-25 08:44:43.009218min lat: 0.077048 max lat: 22.6164 avg lat: 3.53954
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   320      16      1340      1324   16.5474         0         -   3.53954
   321      16      1340      1324   16.4958         0         -   3.53954
 Total time run:         321.155924
Total writes made:      1340
Write size:             4194304
Bandwidth (MB/sec):     16.690 

Stddev Bandwidth:       19.2292
Max bandwidth (MB/sec): 120
Min bandwidth (MB/sec): 0
Average Latency:        3.8346
Stddev Latency:         7.49238
Max latency:            36.3565
Min latency:            0.077048
