   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        44        28   55.9778        56   0.27317  0.376602
     2      16        77        61    60.983        66  0.631511  0.431997
     3      16       110        94   62.6522        66  0.713907  0.437438
     4      16       139       123   61.4874        58  0.869436  0.480597
     5      15       175       160   63.9878        74  0.126214  0.455843
     6      16       203       187   62.3221        54   1.14916  0.456436
     7      16       241       225   64.2746        76  0.054017  0.461754
     8      16       265       249   62.2395        48   0.90944  0.480785
     9      16       285       269   59.7681        40  0.533266  0.499452
    10      16       306       290   57.9909        42  0.447535  0.504753
    11      16       337       321   58.3547        62  0.041259  0.506399
    12      16       362       346   57.6578        50  0.072048  0.506687
    13      16       388       372   57.2221        52  0.090472  0.509392
    14      16       405       389   55.5631        34   0.04518  0.518964
    15      16       433       417   55.5918        56  0.068097  0.536164
    16      16       454       438    54.742        42  0.040858  0.542147
    17      16       485       469   55.1684        62  0.293871  0.539732
    18      16       508       492   54.6587        46  0.068384  0.547953
    19      16       540       524   55.1499        64   1.49547  0.552056
2014-11-25 10:43:58.679692min lat: 0.026001 max lat: 4.38101 avg lat: 0.546101
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       570       554    55.392        60  0.356091  0.546101
    21      16       602       586   55.8015        64  0.026353  0.548875
    22      16       641       625     56.81        78  0.553547  0.548454
    23      16       698       682   59.2957       114  0.512333  0.533613
    24      16       753       737   61.4078       110   0.09044  0.514825
    25      16       796       780    62.391        86  0.637998  0.502437
    26      16       833       817   62.8371        74   0.12935  0.497346
    27      16       876       860   63.6946        86  0.046722  0.493275
    28      16       927       911   65.0622       102  0.109296  0.485746
    29      16       984       968   66.7491       114    0.6582  0.474475
    30      16      1026      1010   67.3238        84  0.849883    0.4668
    31      16      1056      1040   67.0873        60   1.18302  0.468516
    32      16      1103      1087   67.9279        94  0.341876  0.462896
    33      16      1146      1130   68.4752        86  0.026408   0.46019
    34      16      1170      1154   67.8728        48  0.026629  0.461258
    35      16      1203      1187    67.819        66  0.539679  0.462358
    36      16      1235      1219   67.7127        64  0.065696  0.459243
    37      16      1269      1253   67.7202        68  0.026325  0.450564
    38      16      1272      1256    66.096         6  0.060617  0.453777
    39      16      1302      1286   65.9394        60  0.063881  0.463486
2014-11-25 10:44:18.682431min lat: 0.026 max lat: 5.8006 avg lat: 0.475172
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1357      1341   67.0406       110  0.152395  0.475172
    41      16      1414      1398   68.1855       114   0.40733  0.467184
    42      16      1469      1453   69.1807       110  0.117104  0.458932
    43      16      1525      1509   70.1762       112  0.058164  0.452915
    44      16      1580      1564   71.0809       110  0.590288  0.447611
    45      16      1635      1619   71.9455       110     0.441  0.441995
    46      16      1689      1673   72.7289       108  0.965607  0.436983
    47      16      1744      1728   73.5216       110   0.81683  0.432767
    48      16      1800      1784   74.3229       112  0.100871  0.428564
    49      16      1856      1840   75.0915       112  0.341225  0.424596
    50      16      1909      1893   75.7093       106  0.027546  0.420174
    51      16      1946      1930   75.6756        74  0.861623  0.418566
    52      16      1993      1977   76.0278        94  0.028622  0.416635
    53      16      2048      2032   76.6685       110  0.113648  0.413606
    54      16      2103      2087   77.2854       110  0.303102   0.41231
    55      16      2159      2143   77.9163       112  0.091296  0.408519
    56      16      2214      2198    78.489       110  0.068927  0.405484
    57      16      2269      2253   79.0415       110  0.763778  0.403018
    58      16      2324      2308    79.575       110  0.128667  0.399499
    59      16      2381      2365   80.1582       114  0.263792     0.397
2014-11-25 10:44:38.685252min lat: 0.026 max lat: 5.8006 avg lat: 0.394848
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      2433      2417   80.5553       104  0.026139  0.394848
    61      16      2474      2458   80.5788        82    1.1108  0.393828
    62      16      2509      2493   80.4081        70  0.080366  0.393721
    63      16      2560      2544   80.7506       102   0.11709  0.393607
    64      16      2616      2600   81.2386       112  0.565207  0.392683
    65      16      2671      2655   81.6808       110  0.099961  0.389542
    66      16      2727      2711     82.14       112  0.645034  0.388033
    67      16      2781      2765   82.5257       108  0.074836  0.386375
    68      16      2836      2820   82.9295       110    1.1292  0.384055
    69      16      2882      2866   83.0608        92  0.037859  0.382826
    70      16      2936      2920   83.4169       108  0.403753  0.382682
    71      16      2991      2975   83.7911       110  0.101072  0.380356
    72      16      3047      3031   84.1826       112  0.709927  0.378541
    73      16      3103      3087   84.5635       112  0.964918  0.376575
    74      16      3159      3143    84.934       112  0.079238  0.375156
    75      16      3216      3200   85.3214       114  0.156763   0.37349
    76      16      3271      3255   85.6459       110  0.064178  0.372157
    77      16      3326      3310    85.962       110  0.594927  0.370986
    78      16      3382      3366   86.2956       112  0.056526  0.368829
    79      16      3437      3421   86.5955       110   0.11523   0.36795
2014-11-25 10:44:58.688016min lat: 0.025992 max lat: 5.8006 avg lat: 0.366781
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      3493      3477   86.9128       112  0.094356  0.366781
    81      16      3547      3531   87.1729       108  0.107594  0.365495
    82      16      3603      3587   87.4755       112  0.045713  0.364221
    83      16      3660      3644   87.7949       114  0.064675   0.36278
    84      16      3715      3699   88.0591       110  0.121312  0.361899
    85      16      3771      3755   88.3405       112  0.071462  0.360502
    86      16      3828      3812   88.6387       114  0.897299  0.359582
    87      16      3884      3868   88.9071       112  0.137487   0.35855
    88      16      3939      3923   89.1466       110  0.817109  0.357549
    89      16      3995      3979   89.4032       112    1.1029  0.356697
    90      16      4050      4034   89.6319       110  0.138846  0.355572
    91      16      4100      4084   89.7457       100  0.028849  0.354255
    92      16      4133      4117   89.4875        66  0.042226  0.355279
    93      16      4170      4154   89.3195        74   1.16619  0.355925
    94      16      4213      4197    89.284        86   1.07304  0.356141
    95      16      4243      4227   88.9757        60   1.33656  0.356858
    96      16      4277      4261   88.7571        68  0.026374   0.35796
    97      16      4293      4277    88.172        32  0.026207   0.35866
    98      16      4319      4303   87.8028        52  0.026478  0.359109
    99      16      4342      4326   87.3805        46  0.507216  0.363017
2014-11-25 10:45:18.692157min lat: 0.025768 max lat: 5.8006 avg lat: 0.364265
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      4363      4347   86.9267        42  0.044545  0.364265
   101      16      4412      4396   87.0361        98  0.923768  0.364976
   102      16      4466      4450   87.2415       108  0.045156  0.365453
   103      16      4521      4505   87.4623       110  0.240349  0.364515
   104      16      4577      4561   87.6981       112  0.715131  0.363788
   105      16      4632      4616   87.9104       110  0.043055  0.362536
   106      16      4688      4672   88.1375       112  0.100669  0.361966
   107      16      4743      4727   88.3416       110  0.701718  0.361271
   108      16      4799      4783   88.5605       112  0.073505  0.359929
   109      16      4855      4839   88.7754       112  0.815539  0.359338
   110      16      4909      4893   88.9501       108  0.793531  0.358785
   111      16      4965      4949   89.1576       112   0.59839  0.358144
   112      16      5019      5003   89.3257       108   0.06092  0.357169
   113      16      5075      5059   89.5262       112  0.113433  0.356385
   114      16      5130      5114   89.7056       110  0.040883  0.355849
   115      16      5186      5170   89.8994       112  0.045188  0.355041
   116      16      5241      5225   90.0725       110  0.045307  0.354179
   117      16      5296      5280   90.2427       110  0.923178  0.353446
   118      16      5352      5336   90.4269       112  0.051818  0.353044
   119      16      5407      5391   90.5913       110  0.171994  0.352199
2014-11-25 10:45:38.695017min lat: 0.025768 max lat: 5.8006 avg lat: 0.3517
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16      5463      5447   90.7696       112  0.029702    0.3517
   121      16      5518      5502   90.9284       110  0.183636  0.350641
   122      16      5573      5557   91.0846       110  0.043785  0.350385
   123      16      5628      5612   91.2382       110  0.166167  0.349509
   124      16      5682      5666   91.3733       108  0.036562  0.349151
   125      16      5738      5722   91.5382       112  0.108136  0.348516
   126      16      5794      5778   91.7004       112  0.028347  0.348174
   127      16      5850      5834   91.8602       112  0.673967  0.347556
   128      16      5905      5889   92.0018       110  0.707332  0.346981
   129      16      5960      5944   92.1412       110  0.123598  0.346188
   130      16      6015      5999   92.2783       110  0.781384  0.345918
   131      16      6071      6055   92.4287       112    0.7324  0.345429
   132      16      6125      6109   92.5466       108  0.043276  0.345089
   133      16      6180      6164   92.6777       110    0.0608  0.344465
   134      16      6235      6219   92.8069       110  0.040901  0.343978
   135      16      6291      6275   92.9489       112  0.876396  0.343327
   136      16      6346      6330   93.0742       110  0.072697  0.342994
   137      16      6403      6387   93.2268       114  0.943031   0.34239
   138      16      6455      6439   93.3047       104  0.717507  0.342132
   139      16      6511      6495   93.4391       112  0.110247  0.341784
 Total time run:        139.952431
Total reads made:     6546
Read size:            2097152
Bandwidth (MB/sec):    93.546 

Average Latency:       0.34199
Max latency:           5.8006
Min latency:           0.025768
