   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        43        27   53.9813        54   0.99772  0.273601
     2      16        59        43   42.9889        32   1.84766  0.435013
     3      16        78        62   41.3244        38  0.057238  0.425528
     4      16       108        92   45.9911        60   0.04195  0.466383
     5      16       139       123   49.1911        62  0.041971  0.525454
     6      16       166       150   49.9913        54  0.026072  0.552562
     7      16       190       174   49.7059        48   2.14068  0.561196
     8      16       211       195    48.742        42   0.02619  0.570314
     9      16       229       213   47.3257        36  0.026141  0.580321
    10      16       255       239   47.7925        52   2.16598  0.593971
    11      16       276       260   47.2654        42  0.026447  0.614098
    12      16       303       287    47.826        54  0.026248  0.605456
    13      16       331       315   48.4542        56  0.061905  0.601805
    14      16       355       339   48.4213        48  0.046063  0.608143
    15      16       381       365   48.6594        52  0.052908  0.613725
    16      16       401       385   48.1179        40  0.029648  0.626819
    17      16       439       423   49.7574        76  0.541633  0.610126
    18      16       464       448   49.7705        50  0.037011  0.609931
    19      16       484       468    49.256        40  0.026162  0.612877
2014-11-25 10:51:48.583217min lat: 0.025795 max lat: 4.04936 avg lat: 0.616083
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       509       493   49.2929        50   1.25661  0.616083
    21      16       531       515   49.0405        44  0.049214   0.62364
    22      16       557       541   49.1747        52   0.09005  0.625442
    23      16       574       558   48.5148        34  0.046198  0.635501
    24      16       592       576   47.9931        36  0.068735  0.627848
    25      16       612       596   47.6732        40  0.041472  0.633304
    26      16       639       623   47.9163        54  0.041278  0.639571
    27      16       666       650   48.1413        54  0.041627  0.639161
    28      16       685       669    47.779        38  0.025996  0.642653
    29      16       705       689   47.5105        40  0.038134   0.63955
    30      16       731       715     47.66        52  0.354552  0.647712
    31      16       751       735   47.4127        40   2.60686  0.653896
    32      16       787       771   48.1807        72  0.047851  0.643738
    33      16       799       783   47.4478        24   1.24556  0.648943
    34      16       826       810   47.6404        54  0.241051  0.643668
    35      16       861       845   48.2789        70  0.867885  0.639817
    36      16       871       855   47.4933        20   0.51971  0.638306
    37      16       871       855   46.2097         0         -  0.638306
    38      16       874       858   45.1516         3  0.068368  0.641616
    39      16       877       861   44.1477         6  0.057845  0.648179
2014-11-25 10:52:08.585896min lat: 0.025795 max lat: 8.45893 avg lat: 0.662142
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       879       863    43.144         4   4.88746  0.662142
    41      16       920       904   44.0914        82  0.062936  0.682388
    42      16       975       959   45.6603       110  0.540948  0.696412
    43      16      1031      1015   47.2027       112  0.320096  0.674833
    44      16      1086      1070   48.6296       110  0.166773  0.654683
    45      16      1144      1128   50.1264       116  0.427875  0.636237
    46      16      1199      1183   51.4277       110  0.232988  0.619355
    47      16      1256      1240   52.7586       114  0.206019  0.604054
    48      16      1311      1295   53.9509       110  0.369354  0.590436
    49      16      1368      1352    55.176       114  0.070634  0.575958
    50      16      1422      1406   56.2322       108  0.278914  0.565722
    51      16      1477      1461   57.2862       110  0.508773    0.5561
    52      16      1531      1515   58.2612       108  0.083136  0.545936
    53      16      1587      1571   59.2748       112  0.171153  0.536828
    54      16      1644      1628    60.288       114   0.32784  0.528194
    55      16      1685      1669   60.6825        82  0.026232  0.521681
    56      16      1739      1723   61.5272       108  0.082528   0.51504
    57      16      1795      1779   62.4124       112  0.094727  0.510415
    58      16      1851      1835   63.2671       112   0.09073   0.50307
    59      16      1908      1892   64.1267       114  0.060976  0.496834
2014-11-25 10:52:28.588653min lat: 0.025795 max lat: 9.34862 avg lat: 0.490856
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      1964      1948   64.9243       112  0.852254  0.490856
    61      16      2020      2004   65.6958       112  0.207062  0.484651
    62      16      2075      2059   66.4101       110  0.114169   0.47954
    63      16      2130      2114   67.1018       110  0.066156  0.475007
