 Maintaining 16 concurrent writes of 2097152 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_19576
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        57        41   81.9797        82  0.469591  0.307498
     2      16        96        80   79.9842        78   1.08258  0.304045
     3      16       135       119   79.3195        78  0.809834  0.352979
     4      16       175       159   79.4871        80   1.11167  0.357954
     5      16       211       195   77.9879        72   0.09053  0.373836
     6      16       242       226   75.3219        62  0.158193  0.394864
     7      16       287       271   77.4172        90  0.073641  0.391763
     8      16       329       313   78.2387        84  0.184378  0.387914
     9      16       368       352    78.211        78  0.146774  0.386389
    10      16       408       392    78.389        80  0.089679  0.390382
    11      15       447       432   78.5348        80   1.33388  0.390306
    12      16       487       471   78.4895        78  0.729519  0.396466
    13      16       503       487   74.9131        32  0.107952  0.392685
    14      16       545       529   75.5614        84  0.100391  0.412644
    15      16       586       570     75.99        82  0.105419  0.408418
    16      16       621       605    75.615        70   0.15194  0.418952
    17      16       663       647   76.1075        84  0.119933  0.406343
    18      16       680       664    73.768        34  0.125373  0.408793
    19      16       716       700   73.6745        72  0.099669  0.427928
2014-11-25 10:46:47.496863min lat: 0.06636 max lat: 2.75358 avg lat: 0.424468
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       756       740   73.9904        80  0.159193  0.424468
    21      16       795       779    74.181        78  0.081056  0.422583
    22      16       833       817   74.2632        76  0.104964  0.422681
    23      16       854       838   72.8602        42   0.63117  0.422904
    24      16       856       840    69.991         4  0.101255  0.422125
    25      16       868       852   68.1513        24  0.079923  0.441711
    26      16       883       867   66.6838        30  0.074367  0.465886
    27      16       902       886   65.6213        38   0.06987  0.471958
    28      16       909       893   63.7776        14  0.071032  0.477089
    29      16       924       908   62.6128        30   1.77669  0.489111
    30      16       936       920   61.3256        24  0.069579  0.493243
    31      16       955       939    60.573        38  0.078494  0.507066
    32      16       962       946   59.1176        14   2.34816   0.51388
    33      16       981       965   58.4775        38    2.0704  0.531029
    34      16      1007       991   58.2868        52  0.985421  0.528987
    35      16      1016      1000   57.1357        18   4.85488  0.530365
    36      16      1028      1012   56.2152        24   0.06915   0.53647
    37      16      1039      1023   55.2904        22  0.085783  0.557436
    38      16      1084      1068   56.2035        90  0.191957  0.566082
    39      16      1128      1112   57.0185        88  0.077492  0.554427
2014-11-25 10:47:07.499283min lat: 0.064569 max lat: 6.55532 avg lat: 0.550305
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1166      1150   57.4928        76  0.087075  0.550305
    41      16      1205      1189   57.9927        78   1.38742  0.545212
    42      16      1244      1228   58.4688        78  0.143462  0.542389
    43      16      1285      1269   59.0158        82   1.02992  0.536783
