   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        82        66   32.9884        33  0.021267  0.144261
     2      16       173       157   39.2402      45.5  0.027778  0.193277
     3      16       350       334   55.6551      88.5  0.346616  0.134609
     4      16       475       459   57.3644      62.5  0.903632  0.130946
     5      16       634       618   61.7893      79.5  0.383215  0.125169
     6      16       801       785    65.406      83.5  0.012458  0.119097
     7      16       971       955   68.2036        85  0.064352  0.114996
     8      16      1193      1177   73.5513       111  0.024067  0.108047
     9      16      1307      1291   71.7115        57  0.012166  0.107768
    10      16      1512      1496   74.7891     102.5  0.139248   0.10636
    11      16      1726      1710   77.7161       107  0.035667   0.10208
    12      16      1941      1925    80.197     107.5  0.218621 0.0994169
    13      16      2163      2147   82.5654       111  0.124181 0.0965038
    14      16      2384      2368   84.5597     110.5  0.044734 0.0941226
    15      16      2558      2542   84.7217        87  0.076329 0.0939993
    16      16      2716      2700   84.3635        79  0.044794 0.0935396
    17      16      2936      2920   85.8707       110  0.014876 0.0925176
    18      16      3142      3126   86.8217       103  0.065063 0.0916767
    19      16      3326      3310   87.0936        92  0.151111 0.0912621
2014-11-26 03:02:53.732238min lat: 0.0081 max lat: 1.16091 avg lat: 0.0915343
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      3497      3481   87.0134      85.5  0.030686 0.0915343
    21      16      3675      3659   87.1074        89  0.220365 0.0914004
    22      16      3821      3805   86.4658        73  0.243286 0.0922452
    23      16      3999      3983   86.5754        89  0.012042 0.0915777
    24      16      4159      4143    86.301        80  0.027511 0.0924034
    25      16      4361      4345   86.8884       101  0.030125 0.0915426
    26      16      4521      4505   86.6231        80   0.69525 0.0917363
    27      16      4744      4728   87.5439     111.5  0.049887 0.0912226
    28      16      4942      4926   87.9526        99  0.011123 0.0903395
    29      16      5132      5116   88.1953        95  0.023611 0.0904377
    30      16      5350      5334   88.8883       109  0.320872 0.0897932
    31      16      5482      5466   88.1497        66  0.685523 0.0901381
    32      16      5686      5670   88.5822       102  0.018493 0.0899821
    33      16      5874      5858    88.746        94  0.011899 0.0895529
    34      16      6072      6056   89.0472        99  0.047092 0.0896622
    35      16      6285      6269   89.5455     106.5  0.015872 0.0889225
    36      16      6502      6486   90.0716     108.5   0.02649 0.0885046
    37      16      6705      6689   90.3802     101.5  0.121435 0.0881788
    38      16      6905      6889    90.633       100  0.042108 0.0880276
    39      16      7094      7078   90.7319      94.5  0.563983 0.0878125
2014-11-26 03:03:13.734732min lat: 0.00731 max lat: 1.16091 avg lat: 0.0877407
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      7292      7276   90.9383        99  0.010839 0.0877407
    41      16      7486      7470   91.0858        97   0.02616   0.08756
    42      16      7688      7672   91.3216       101  0.024035 0.0871569
    43      16      7840      7824    90.965        76  0.033417 0.0876004
    44      16      8012      7996    90.852        86  0.012709 0.0878049
    45      16      8176      8160    90.655        82  0.025471 0.0879441
    46      16      8367      8351   90.7601      95.5  0.034436 0.0879248
    47      16      8571      8555    90.999       102  0.024627 0.0877193
    48      16      8710      8694   90.5509      69.5   0.44835 0.0878735
    49      16      8898      8882   90.6211        94  0.085295 0.0881148
    50      16      9090      9074   90.7284        96  0.009447  0.087685
    51      16      9287      9271   90.8805      98.5   0.00727  0.087827
    52      16      9470      9454   90.8922      91.5  0.027054  0.087706
    53      16      9642      9626   90.7997        86  0.066523 0.0875914
    54      16      9840      9824   90.9514        99   0.07523  0.087813
    55      16     10044     10028    91.152       102  0.007719 0.0875333
    56      16     10220     10204   91.0956        88  0.020057 0.0876277
    57      16     10407     10391   91.1375      93.5  0.024191  0.087687
    58      15     10630     10615    91.497       112  0.034669 0.0873623
    59      16     10828     10812   91.6155      98.5  0.163682 0.0870834
2014-11-26 03:03:33.737222min lat: 0.00727 max lat: 1.16091 avg lat: 0.0868927
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     11038     11022   91.8383       105  0.037797 0.0868927
    61      16     11188     11172   91.5621        75   0.01684 0.0870881
    62      16     11365     11349   91.5125      88.5  0.013694 0.0871429
    63      16     11535     11519    91.409        85  0.087951 0.0874279
    64      16     11705     11689   91.3087        85  0.046325 0.0871976
    65      16     11862     11846   91.1115      78.5  0.267162 0.0875292
    66      16     12025     12009   90.9657      81.5  0.098173 0.0878175
    67      16     12195     12179   90.8765        85  0.028557 0.0877383
    68      16     12382     12366   90.9149      93.5  0.017103 0.0879054
    69      16     12529     12513   90.6624      73.5   0.01364 0.0875031
    70      16     12529     12513   89.3672         0         - 0.0875031
    71      16     12590     12574   88.5381     15.25  0.018355 0.0895675
    72      16     12626     12610   87.5584        18    0.0194 0.0902512
    73      16     12748     12732   87.1944        61  0.011629 0.0903855
    74      16     12823     12807   86.5228      37.5   2.80048 0.0912627
    75      16     12857     12841   85.5959        17  0.011953 0.0918863
    76      16     12862     12846   84.5025       2.5  0.011936 0.0920704
    77      16     12911     12895   83.7232      24.5  0.018743 0.0935879
    78      16     12933     12917   82.7908        11   0.00751 0.0948658
    79      16     13012     12996   82.2428      39.5  0.064628 0.0969019
2014-11-26 03:03:53.739661min lat: 0.007206 max lat: 4.20519 avg lat: 0.0967428
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      15     13211     13196   82.4646       100  0.009299 0.0967428
    81      16     13395     13379    82.576      91.5  0.033024 0.0966935
    82      16     13544     13528   82.4774      74.5     0.071 0.0968341
    83      16     13719     13703   82.5378      87.5  0.181657 0.0968378
    84      16     13933     13917   82.8288       107  0.043529 0.0964251
    85      16     14126     14110   82.9895      96.5  0.052372 0.0963475
    86      16     14305     14289   83.0651      89.5  0.228781 0.0961493
    87      16     14491     14475   83.1792        93  0.013233 0.0960127
    88      16     14682     14666   83.3191      95.5  0.217819 0.0959136
    89      16     14859     14843   83.3772      88.5  0.012797 0.0958534
    90      16     15068     15052   83.6117     104.5  0.062697 0.0955046
    91      16     15286     15270   83.8906       109  0.010194 0.0952828
    92      16     15497     15481   84.1253     105.5  0.018427 0.0949779
    93      16     15642     15626   84.0002      72.5  0.011934 0.0949593
    94      16     15851     15835   84.2181     104.5  0.017813 0.0948437
    95      16     16023     16007   84.2368        86  0.014272 0.0948292
    96      16     16237     16221   84.4738       107  0.067615 0.0946353
    97      16     16436     16420   84.6286      99.5  0.011043 0.0944079
    98      16     16636     16620   84.7853       100  0.037407 0.0942607
    99      16     16860     16844     85.06       112  0.011548 0.0939809
2014-11-26 03:04:13.742122min lat: 0.007206 max lat: 4.20519 avg lat: 0.0937186
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16     17063     17047   85.2243     101.5  0.011917 0.0937186
   101      16     17285     17269   85.4794       111  0.018749 0.0935093
   102      16     17508     17492   85.7343     111.5  0.026271  0.093252
   103      16     17711     17695   85.8873     101.5  0.010674 0.0930258
   104      16     17874     17858    85.845      81.5  0.012567 0.0930347
   105      16     18032     18016   85.7797        79  0.305891 0.0930734
