   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        76        60   59.9824        60  0.591353  0.174618
     2      16       123       107   53.4882        47  0.043681  0.228544
     3      16       164       148    49.324        41   1.42668  0.270248
     4      16       204       188   46.9918        40   0.01531  0.283521
     5      16       239       223   44.5926        35  0.013844  0.288816
     6      16       275       259   43.1599        36  0.027908   0.31885
     7      16       325       309   44.1363        50  0.055334  0.321642
     8      16       373       357   44.6185        48  0.014077  0.325578
     9      16       393       377   41.8829        20   2.32202  0.338902
    10      16       418       402   40.1943        25  0.028155  0.343731
    11      16       460       444    40.358        42  0.024053  0.353839
    12      16       496       480   39.9945        36  0.013963  0.359301
    13      16       526       510   39.2254        30  0.022706   0.37479
    14      16       564       548   39.1376        38    0.0421  0.379799
    15      16       597       581   38.7282        33  0.014256   0.38938
    16      16       624       608    37.995        27  0.469247  0.399262
    17      16       679       663   38.9949        55  0.024445  0.394508
    18      16       706       690   38.3283        27  0.014051  0.393804
    19      16       742       726   38.2056        36   0.04204  0.393002
2014-11-25 01:38:37.311537min lat: 0.013452 max lat: 3.57024 avg lat: 0.400888
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       766       750   37.4951        24  0.614097  0.400888
    21      16       795       779   37.0904        29  0.017442  0.409499
    22      16       823       807   36.6771        28   2.87612  0.420662
    23      16       865       849   36.9083        42  0.024992  0.417072
    24      16       902       886   36.9119        37   2.16894  0.418068
    25      16       928       912   36.4753        26  0.064957   0.42043
    26      16       969       953   36.6491        41   0.01426  0.419296
    27      16       994       978   36.2176        25  0.028148  0.425052
    28      16      1038      1022   36.4953        44  0.014172  0.424057
    29      16      1087      1071   36.9263        49  0.949993  0.420627
    30      16      1128      1112   37.0619        41  0.497505  0.421997
    31      16      1155      1139   36.7372        27  0.041458  0.421676
    32      16      1193      1177   36.7765        38  0.645624  0.425362
    33      16      1213      1197   36.2681        20  0.014082  0.431959
    34      16      1251      1235   36.3189        38  0.020713  0.430086
    35      16      1278      1262   36.0525        27   2.28599  0.431217
    36      16      1307      1291   35.8566        29  0.013879  0.433077
    37      16      1360      1344   36.3197        53  0.021268  0.429608
    38      16      1386      1370   36.0481        26  0.014062  0.431936
    39      16      1420      1404   35.9955        34   2.33062  0.435421
2014-11-25 01:38:57.313925min lat: 0.013452 max lat: 3.57024 avg lat: 0.431882
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1455      1439   35.9705        35  0.417615  0.431882
    41      16      1500      1484   36.1906        45  0.014192  0.429999
    42      16      1528      1512   35.9956        28  0.258983  0.433236
    43      16      1572      1556   36.1816        44  0.013872  0.430691
    44      16      1625      1609   36.5637        53  0.018072  0.428193
    45      16      1670      1654   36.7511        45  0.014185  0.429664
    46      16      1700      1684   36.6043        30     1.843  0.429968
    47      16      1724      1708    36.336        24  0.052902  0.429175
    48      16      1762      1746   36.3706        38  0.014153  0.429775
    49      16      1798      1782    36.363        36  0.027432  0.431138
    50      16      1825      1809   36.1757        27  0.055469  0.432209
    51      16      1873      1857   36.4075        48  0.013828  0.429727
    52      16      1906      1890   36.3419        33    2.5906  0.432009
    53      16      1930      1914    36.109        24  0.014778  0.435023
    54      16      1982      1966   36.4032        52  0.023627  0.435413
    55      16      2051      2035   36.9957        69  0.014255  0.427314
    56      16      2097      2081   37.1565        46  0.014135  0.427252
    57      16      2142      2126    37.294        45  0.388922  0.424125
    58      16      2171      2155    37.151        29  0.019412  0.425555
    59      16      2221      2205   37.3687        50  0.051019  0.424839
2014-11-25 01:39:17.315693min lat: 0.013452 max lat: 3.57024 avg lat: 0.414343
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      2328      2312    38.529       107  0.013975  0.414343
    61      16      2407      2391   39.1923        79  0.017947  0.405384
    62      16      2455      2439   39.3343        48  0.014931  0.404145
    63      16      2532      2516   39.9321        77  0.014249  0.399128
    64      16      2591      2575   40.2299        59  0.043663  0.394514
    65      16      2675      2659   40.9031        84  0.013995  0.388807
    66      16      2708      2692   40.7834        33  0.014884  0.386758
    67      16      2708      2692   40.1747         0         -  0.386758
    68      16      2708      2692   39.5839         0         -  0.386758
    69      16      2711      2695   39.0537         1  0.014138  0.388232
    70      16      2717      2701   38.5815         6  0.014411  0.391413
    71      16      2731      2715   38.2353        14  0.014182   0.39203
    72      16      2770      2754   38.2459        39  0.016147  0.409771
    73      16      2853      2837   38.8588        83   1.04957  0.409446
    74      16      2922      2906    39.266        69  0.029377  0.405445
    75      16      2992      2976   39.6757        70   0.41497   0.40112
    76      16      3042      3026   39.8115        50  0.018317  0.398687
    77      16      3150      3134   40.6969       108  0.135942  0.392456
    78      16      3228      3212    41.175        78  0.013651   0.38643
    79      16      3255      3239   40.9955        27  0.019562  0.384352
2014-11-25 01:39:37.317636min lat: 0.013436 max lat: 7.44034 avg lat: 0.384481
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      3283      3267   40.8331        28  0.013594  0.384481
    81      16      3380      3364   41.5264        97  0.127481  0.384876
    82      16      3491      3475   42.3734       111  0.022757  0.376789
    83      16      3555      3539   42.6339        64   0.05578  0.373906
    84      16      3633      3617   43.0548        78  0.014218  0.369576
    85      16      3695      3679   43.2776        62  0.386308  0.367477
    86      16      3726      3710   43.1348        31  0.410836  0.368116
    87      16      3786      3770   43.3286        60  0.034082  0.367695
    88      16      3821      3805   43.2339        35  0.021258  0.366346
    89      16      3829      3813    42.838         8  0.013532  0.366518
    90      16      3889      3873   43.0286        60  0.014022  0.365677
    91      16      3949      3933   43.2151        60  0.014241  0.368116
    92      16      4050      4034    43.843       101  0.785329   0.36375
    93      16      4093      4077   43.8339        43  0.014079  0.363076
    94      16      4178      4162   44.2717        85  0.014042  0.360303
    95      16      4210      4194   44.1425        32  0.013756  0.360421
    96      16      4230      4214    43.891        20  0.013606  0.360042
    97      16      4269      4253   43.8405        39  0.013827  0.361833
    98      16      4373      4357   44.4543       104  0.019123  0.359123
    99      16      4423      4407   44.5102        50  0.020054  0.357351
2014-11-25 01:39:57.320000min lat: 0.013436 max lat: 7.44034 avg lat: 0.354091
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      4512      4496    44.955        89   0.02985  0.354091
   101      16      4574      4558   45.1237        62  0.088501  0.353382
   102      16      4635      4619   45.2793        61  0.038192   0.35208
   103      16      4678      4662   45.2571        43   1.06504  0.350996
   104      16      4703      4687   45.0623        25  0.013909  0.350799
   105      16      4782      4766   45.3855        79  0.050487  0.351826
   106      16      4853      4837   45.6271        71   1.14926  0.348808
   107      16      4959      4943   46.1912       106  0.115697  0.345963
   108      16      5019      5003    46.319        60  0.023496  0.344161
   109      16      5120      5104   46.8205       101  0.068354  0.341436
   110      16      5229      5213   47.3857       109  0.023142  0.336989
   111      16      5242      5226   47.0759        13  0.013901  0.336528
   112      16      5259      5243   46.8073        17  0.025705  0.338158
   113      16      5308      5292   46.8267        49   3.14861  0.339942
   114      16      5420      5404   47.3983       112  0.160508  0.337357
   115      16      5530      5514   47.9425       110  0.018384    0.3334
   116      16      5642      5626   48.4946       112  0.320644  0.329575
   117      16      5754      5738   49.0373       112  0.038563  0.325975
   118      16      5866      5850   49.5708       112  0.021467   0.32245
   119      16      5978      5962   50.0953       112  0.087151  0.319009
2014-11-25 01:40:17.322344min lat: 0.013436 max lat: 7.44034 avg lat: 0.316328
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      15      6058      6043   50.3527        81   0.03228  0.316328
   121      16      6137      6121   50.5811        78  0.014169   0.31421
   122      16      6217      6201   50.8222        80  0.125489  0.314578
   123      16      6329      6313   51.3194       112  0.135484  0.311573
   124      16      6441      6425   51.8087       112   0.01676  0.308514
   125      16      6552      6536   52.2821       111  0.273513  0.305755
   126      16      6663      6647    52.748       111  0.192256  0.303138
   127      16      6768      6752   53.1594       105  0.154245  0.300345
   128      16      6879      6863   53.6107       111  0.034459  0.297942
   129      16      6943      6927   53.6912        64  0.025461  0.296806
   130      16      7053      7037   54.1242       110  0.714043  0.295431
   131      16      7166      7150   54.5735       113  0.227201  0.292965
