 Maintaining 16 concurrent writes of 2097152 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_39411e8678a7_9158
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        39        23   45.9884        46  0.070027  0.103071
     2      16        39        23   22.9953         0         -  0.103071
     3      16        39        23   15.3308         0         -  0.103071
     4      16        91        75   37.4942   34.6667  0.071183  0.792027
     5      16       146       130   51.9921       110  0.071793  0.541592
     6      16       201       185   61.6572       110   1.73568  0.472989
     7      15       255       240   68.5611       110  0.107922  0.434223
     8      16       311       295    73.739       110   1.12099  0.406172
     9      15       366       351   77.9886       112  0.119878  0.385817
    10      16       416       400   79.9884        98  0.078522  0.387031
    11      16       472       456   82.8971       112  0.235231  0.376528
    12      16       532       516   85.9877       120   0.11358   0.36275
    13      16       588       572   87.9875       112  0.062655  0.355313
    14      16       644       628   89.7016       112  0.195888  0.349587
    15      16       695       679   90.5206       102  0.105652  0.341198
    16      16       755       739   92.3621       120  0.108819  0.342194
    17      16       808       792   93.1633       106   0.22873  0.339685
    18      16       856       840   93.3202        96  0.151817  0.334377
    19      16       923       907   95.4603       134  0.112441  0.332546
2014-11-26 00:35:43.756277min lat: 0.040243 max lat: 3.22423 avg lat: 0.329692
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       975       959   95.8866       104  0.336845  0.329692
    21      16      1031      1015   96.6531       112   0.27119  0.327857
    22      16      1088      1072   97.4408       114  0.269421  0.325692
    23      16      1139      1123   97.6385       102  0.308432  0.324015
    24      16      1192      1176   97.9863       106  0.127518  0.320159
    25      16      1255      1239   99.1062       126   0.14791  0.321302
    26      16      1310      1294   99.5248       110  0.266666  0.319482
    27      15      1365      1350   99.9862       112    1.0167  0.318685
    28      16      1416      1400   99.9862       100  0.187459  0.316662
    29      16      1475      1459   100.607       118  0.403082  0.315827
    30      16      1526      1510   100.653       102  0.507027  0.315037
    31      16      1575      1559   100.444        98  0.169664   0.31674
    32      16      1634      1618   100.991       118  0.238461  0.315224
    33      16      1688      1672   101.203       108  0.331267  0.314276
    34      16      1745      1729   101.578       114  0.323183  0.313705
    35      16      1799      1783   101.761       108  0.274995  0.312882
    36      16      1857      1841   102.156       116  0.194353  0.312161
    37      16      1906      1890   102.043        98  0.122013  0.310517
    38      16      1968      1952    102.62       124  0.229421  0.310733
    39      16      2020      2004   102.655       104  0.294862  0.310025
2014-11-26 00:36:03.796958min lat: 0.038965 max lat: 3.22423 avg lat: 0.309425
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      2076      2060   102.888       112  0.247177  0.309425
    41      16      2133      2117   103.158       114  0.199906  0.308758
    42      16      2185      2169   103.178       104  0.167537  0.308304
    43      16      2246      2230   103.615       122  0.215899   0.30789
    44      16      2301      2285    103.76       110  0.530506  0.306782
    45      15      2356      2341   103.942       112  0.627294  0.306935
    46      16      2408      2392     103.9       102  0.128794  0.306064
    47      16      2468      2452   104.242       120  0.447192  0.306153
