   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        32        16   31.9895        32  0.516859  0.591658
     2      16        53        37   36.9908        42  0.461085  0.597649
     3      16        62        46   30.6602        18  0.694886  0.596796
     4      16        69        53    26.495        14  0.603572  0.582331
     5      16        73        57    22.796         8  0.074735  0.770794
     6      16        91        75   24.9958        36  0.060722  0.888613
     7      16       100        84   23.9962        18  0.085233  0.852574
     8      16       102        86   21.4967         4  0.072746  0.882525
     9      16       103        87   19.3304         2   2.27649  0.898547
    10      16       109        93   18.5973        12   4.37097    1.1039
    11      16       117       101    18.361        16  0.067059    1.3106
    12      16       130       114   18.9973        26  0.068662   1.18141
    13      16       133       117   17.9975         6   0.07204   1.18718
    14      16       136       120   17.1405         6  0.068639    1.1591
    15      16       144       128   17.0644        16   4.38661   1.32492
    16      16       159       143   17.8726        30  0.045635   1.37665
    17      16       159       143   16.8213         0         -   1.37665
    18      16       159       143   15.8868         0         -   1.37665
    19      16       167       151   15.8927   5.33333   4.69064   1.67945
2014-11-25 13:09:36.772733min lat: 0.04083 max lat: 13.0173 avg lat: 1.59743
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       197       181   18.0977        60   8.20665   1.59743
    21      16       235       219   20.8545        76  0.771831   1.49052
    22      16       266       250   22.7244        62   0.23951   1.36507
    23      16       295       279   24.2578        58  0.084422   1.26951
    24      16       325       309   25.7467        60  0.979695   1.18858
    25      16       364       348   27.8365        78   1.29958   1.10911
    26      16       399       383   29.4578        70  0.115172    1.0508
    27      16       431       415   30.7368        64   0.62919   1.00736
    28      16       462       446   31.8531        62  0.375732  0.980384
    29      16       508       492   33.9267        92  0.297691  0.933304
    30      16       553       537   35.7955        90  0.219445  0.887153
    31      16       596       580   37.4146        86  0.197168  0.844372
    32      16       635       619   38.6826        78  0.450106  0.818918
    33      16       670       654   39.6313        70  0.492603  0.798072
    34      16       718       702   41.2889        96  0.081632    0.7705
    35      16       757       741   42.3375        78  0.429932  0.749277
    36      16       802       786   43.6611        90  0.109304  0.726132
    37      16       843       827    44.697        82  0.167081  0.710464
    38      16       891       875   46.0468        96  0.060558  0.687095
    39      16       935       919   47.1222        88   0.11088  0.672388
2014-11-25 13:09:56.775242min lat: 0.04083 max lat: 13.0173 avg lat: 0.661151
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       969       953    47.644        68  0.625872  0.661151
    41      16       986       970   47.3111        34   0.05698  0.664956
    42      16      1024      1008   47.9939        76  0.150388  0.660253
    43      16      1063      1047   48.6915        78  0.126356  0.650615
    44      16      1096      1080   49.0847        66  0.090685  0.644626
    45      16      1133      1117   49.6382        74  0.593865  0.639459
    46      16      1166      1150   49.9937        66   0.06728  0.632769
    47      16      1198      1182   50.2915        64   0.74855  0.631269
    48      16      1219      1203   50.1186        42  0.176514  0.629663
    49      16      1253      1237   50.4834        68  0.298351  0.629932
    50      16      1286      1270   50.7935        66  0.859937  0.625645
    51      16      1320      1304   51.1308        68  0.201644  0.620811
    52      16      1354      1338    51.455        68  0.272813  0.617798
    53      16      1392      1376    51.918        76  0.156893  0.610366
    54      16      1427      1411   52.2527        70  0.055521  0.607578
    55      16      1448      1432   52.0662        42   2.07553   0.60576
    56      16      1480      1464   52.2791        64     1.304  0.607148
    57      16      1528      1512    53.046        96  0.481704  0.600533
    58      16      1567      1551   53.4761        78  0.071502  0.592942
    59      16      1604      1588   53.8238        74  0.108445  0.587539
2014-11-25 13:10:16.777685min lat: 0.04083 max lat: 13.0173 avg lat: 0.586634
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      1637      1621   54.0266        66   0.08984  0.586634
    61      16      1660      1644   53.8949        46  0.176574  0.588134
    62      16      1692      1676   54.0577        64  0.701109  0.586338
    63      16      1727      1711   54.3107        70  0.319095    0.5843
    64      16      1766      1750   54.6807        78  0.061258  0.580058
    65      16      1800      1784   54.8854        68   1.81562  0.578904
    66      16      1841      1825   55.2961        82  0.072006  0.574819
    67      16      1883      1867   55.7244        84  0.086566  0.569078
    68      16      1911      1895   55.7283        56  0.035727  0.568222
    69      16      1943      1927   55.8481        64  0.088906  0.567428
    70      16      1975      1959   55.9644        64  0.654333  0.567203
    71      16      2007      1991   56.0774        64  0.786961  0.565447
    72      16      2045      2029    56.354        76    1.2754  0.563427
    73      16      2084      2068   56.6504        78  0.027099  0.561199
    74      16      2115      2099   56.7226        62  0.450661  0.560732
    75      16      2144      2128   56.7395        58  0.433628  0.561063
    76      16      2181      2165   56.9665        74  0.182791  0.559007
    77      16      2223      2207   57.3175        84  0.592082  0.556266
    78      16      2256      2240   57.4287        66  0.384276  0.553397
    79      16      2289      2273   57.5371        66  0.609292  0.553007
2014-11-25 13:10:36.780209min lat: 0.026145 max lat: 13.0173 avg lat: 0.551229
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      2327      2311   57.7678        76  0.718891  0.551229
    81      16      2363      2347   57.9433        72   0.49788  0.549037
    82      16      2404      2388   58.2366        82  0.033555  0.546559
    83      16      2437      2421     58.33        66  0.080721  0.543963
    84      16      2469      2453   58.3975        64  0.121719  0.544147
    85      16      2498      2482   58.3927        58    1.1096  0.544049
    86      16      2519      2503    58.202        42   1.08036  0.544654
    87      16      2555      2539   58.3605        72  0.164312  0.544825
    88      16      2587      2571   58.4246        64  0.091187  0.544308
    89      16      2620      2604   58.5096        66  0.093238  0.544378
    90      16      2647      2631   58.4594        54  0.085003  0.543283
    91      16      2680      2664   58.5422        66  0.701198  0.543561
    92      16      2714      2698   58.6449        68  0.296926  0.541813
    93      16      2742      2726   58.6164        56  0.244648  0.540827
    94      16      2772      2756   58.6311        60  0.868174  0.542508
    95      16      2810      2794   58.8138        76    0.1572  0.542112
    96      16      2837      2821   58.7636        54  0.068945  0.540437
    97      16      2871      2855   58.8587        68  0.073029  0.539586
    98      16      2898      2882   58.8091        54  0.138651  0.540786
    99      16      2926      2910   58.7806        56   0.90597  0.540844
2014-11-25 13:10:56.782488min lat: 0.026145 max lat: 13.0173 avg lat: 0.539467
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      2962      2946   58.9127        72  0.041214  0.539467
   101      16      2992      2976   58.9234        60  0.212105  0.539726
   102      16      3033      3017   59.1496        82  0.169079  0.539413
   103      16      3063      3047   59.1577        60  0.738947  0.537623
   104      16      3090      3074   59.1081        54   2.41747  0.537991
   105      16      3132      3116    59.345        84   0.32642   0.53833
   106      16      3176      3160   59.6153        88  0.930229  0.535704
   107      16      3213      3197   59.7496        74  0.390277  0.534138
   108      16      3243      3227   59.7519        60   1.10622  0.532579
   109      16      3278      3262   59.8458        70  0.249503  0.532679
   110      16      3316      3300   59.9926        76  0.066165  0.531583
   111      16      3354      3338   60.1367        76   1.41116  0.529837
   112      16      3406      3390   60.5282       104  0.767144  0.527001
   113      16      3445      3429   60.6828        78  0.174917  0.525511
   114      16      3479      3463   60.7469        68  0.258197  0.524047
   115      16      3513      3497   60.8099        68  0.498684  0.523275
   116      16      3552      3536    60.958        78  0.137342  0.523342
   117      16      3588      3572   61.0523        72  0.041158    0.5222
   118      16      3625      3609   61.1619        74  0.174174  0.520549
   119      16      3663      3647   61.2866        76  0.032444  0.520075
2014-11-25 13:11:16.784957min lat: 0.026145 max lat: 13.0173 avg lat: 0.518077
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16      3707      3691   61.5091        88  0.077436  0.518077
   121      16      3742      3726   61.5792        70  0.753964  0.517206
   122      16      3795      3779   61.9432       106  0.292641  0.515898
   123      16      3842      3826   62.2037        94  0.611895  0.513185
   124      16      3893      3877   62.5245       102  0.117772  0.510856
   125      16      3940      3924   62.7762        94   0.10403   0.50865
   126      16      3997      3981   63.1827       114  0.316351  0.505741
   127      16      4048      4032   63.4881       102  0.075935  0.502597
   128      16      4100      4084   63.8045       104  0.172062  0.500582
   129      16      4155      4139   64.1625       110  0.040231  0.497987
   130      16      4209      4193   64.4996       108  0.874528  0.494623
   131      16      4265      4249   64.8621       112  0.229262  0.492621
   132      16      4321      4305   65.2191       112  0.173708  0.489542
   133      16      4378      4362    65.585       114  0.042193  0.487193
   134      16      4431      4415   65.8865       106  0.545476  0.484818
   135      16      4479      4463   66.1094        96  0.112143  0.483117
   136      16      4519      4503   66.2115        80  0.325079  0.481584
   137      16      4566      4550   66.4143        94  0.100665  0.481094
   138      16      4621      4605     66.73       110  0.033375  0.478641
   139      16      4676      4660   67.0412       110  0.903761  0.476368
2014-11-25 13:11:36.789202min lat: 0.026073 max lat: 13.0173 avg lat: 0.474388
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16      4732      4716   67.3623       112  0.379274  0.474388
   141      16      4787      4771   67.6646       110  0.039244  0.472252
   142      16      4843      4827   67.9767       112  0.439783  0.470154
   143      16      4899      4883   68.2845       112  0.111966   0.46792
   144      16      4955      4939   68.5879       112  0.114412  0.465843
   145      16      5000      4984   68.7355        90  0.029111  0.464506
   146      16      5045      5029   68.8811        90  0.079534  0.463536
   147      16      5100      5084   69.1607       110  0.259378  0.462148
   148      16      5157      5141   69.4636       114  0.104441  0.460072
   149      16      5207      5191   69.6685       100   0.07516  0.458505
   150      16      5255      5239   69.8439        96   1.61205   0.45729
