 Maintaining 16 concurrent writes of 1048576 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_7152
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       118       102    101.97       102  0.022991  0.136494
     2      16       215       199    99.478        97   0.02375   0.12655
     3      16       274       258   85.9835        59  0.020814  0.140209
     4      16       287       271    67.738        13  0.044714  0.202523
     5      16       334       318   63.5893        47  0.074182  0.227336
     6      16       358       342   56.9908        24  0.021511  0.221435
     7      16       402       386   55.1343        44  0.039372  0.254239
     8      16       419       403   50.3674        17  0.053383  0.281635
     9      16       428       412   45.7709         9   2.27874  0.325583
    10      16       490       474    47.393        62  0.088209  0.330079
    11      16       561       545   49.5382        71  0.024219   0.30448
    12      16       617       601   50.0761        56  0.021113   0.29525
    13      16       664       648    49.839        47  0.020855  0.297225
    14      16       701       685   48.9217        37  0.023346  0.306142
    15      15       714       699   46.5935        14   0.06493  0.328452
    16      16       749       733   45.8061        34  0.021668   0.31536
    17      16       779       763   44.8761        30  0.021548  0.330689
    18      16       805       789   43.8272        26  0.021092  0.344284
    19      15       833       818   43.0467        29  0.200247  0.365439
2014-11-25 08:01:14.583593min lat: 0.020603 max lat: 2.68086 avg lat: 0.344838
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       924       908   45.3937        90  0.027507  0.344838
    21      16       936       920   43.8034        12  0.022082  0.340639
    22      16       987       971   44.1303        51  0.021942  0.346561
    23      16      1019      1003   43.6027        32  0.021025  0.351547
    24      16      1038      1022   42.5775        19  0.053573  0.367129
    25      16      1138      1122   44.8739       100  0.053028  0.351321
    26      16      1169      1153   44.3401        31  0.023516   0.34313
    27      16      1197      1181   43.7348        28  0.022027  0.350542
    28      16      1214      1198   42.7799        17  0.021516  0.358843
    29      16      1245      1229   42.3736        31  0.042108  0.374918
    30      16      1314      1298   43.2609        69  0.045418  0.366558
    31      16      1325      1309   42.2202        11  0.028727  0.363771
    32      16      1381      1365   42.6505        56  0.022203  0.363782
    33      16      1400      1384   41.9338        19  0.023226  0.367816
    34      16      1431      1415   41.6121        31  0.040054  0.375809
    35      16      1470      1454   41.5374        39  0.024196  0.378013
    36      16      1488      1472   40.8835        18  0.020748   0.37542
