   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        75        59    29.492      29.5  0.331227  0.223679
     2      16       143       127   31.7432        34  0.415833  0.236932
     3      16       205       189   31.4942        31  0.137112   0.23858
     4      16       268       252   31.4949      31.5  0.201187  0.244684
     5      16       343       327    32.695      37.5  0.051526  0.238262
     6      16       402       386   32.1619      29.5  0.263582  0.242526
     7      16       463       447    31.924      30.5  0.464272  0.244483
     8      16       526       510   31.8707      31.5  0.177579   0.24679
     9      16       590       574   31.8846        32  0.179674  0.246704
    10      16       655       639   31.9458      32.5  0.254822   0.24718
    11      16       714       698   31.7232      29.5  0.139699  0.248481
    12      16       789       773   32.2042      37.5  0.292076  0.246657
    13      16       856       840   32.3036      33.5  0.211443  0.245266
    14      16       916       900   32.1389        30  0.180035  0.244366
    15      16       988       972    32.396        36   0.29479  0.245315
    16      16      1046      1030   32.1835        29   0.21274  0.246128
    17      16      1103      1087   31.9667      28.5  0.109105  0.246519
    18      16      1162      1146   31.8294      29.5  0.795087   0.24807
    19      16      1226      1210   31.8381        32  0.221704  0.249079
2014-11-23 15:52:34.592070min lat: 0.033673 max lat: 0.887723 avg lat: 0.247833
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      1300      1284    32.096        37  0.222477  0.247833
    21      16      1361      1345   32.0198      30.5  0.072919  0.247017
    22      16      1426      1410   32.0414      32.5  0.292394  0.248116
    23      16      1483      1467   31.8873      28.5  0.058956  0.248055
    24      16      1542      1526   31.7877      29.5  0.208662  0.249617
    25      16      1604      1588   31.7561        31  0.213593  0.250037
    26      16      1673      1657   31.8615      34.5  0.147144  0.249864
    27      16      1737      1721   31.8665        32  0.297652  0.249471
    28      16      1803      1787   31.9069        33  0.079338  0.249236
    29      16      1865      1849   31.8755        31  0.192127  0.249403
    30      16      1929      1913   31.8795        32  0.207282  0.249556
    31      16      1997      1981   31.9478        34   0.16944  0.249047
    32      16      2060      2044   31.9336      31.5  0.164739  0.249245
    33      16      2126      2110   31.9658        33  0.164781  0.249241
    34      16      2192      2176   31.9962        33  0.382526  0.248904
    35      16      2254      2238   31.9676        31  0.233589  0.249036
    36      16      2323      2307   32.0378      34.5  0.232941  0.248766
    37      16      2385      2369   32.0097        31  0.291677    0.2486
    38      16      2451      2435   32.0356        33  0.163364  0.248679
    39      16      2512      2496   31.9962      30.5  0.227005  0.248883
2014-11-23 15:52:54.594373min lat: 0.033673 max lat: 0.923102 avg lat: 0.249125
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      2574      2558   31.9712        31  0.138353  0.249125
    41      16      2633      2617   31.9108      29.5  0.266822  0.249857
    42      16      2699      2683   31.9366        33   0.18345  0.249587
    43      16      2761      2745   31.9148        31  0.187196  0.249413
    44      16      2813      2797   31.7803        26  0.307266  0.250585
    45      16      2873      2857   31.7406        30  0.239036  0.250934
    46      16      2937      2921   31.7462        32  0.239269   0.25128
    47      16      3006      2990   31.8047      34.5   0.19481  0.250731
    48      16      3065      3049   31.7566      29.5  0.491412  0.250945
    49      16      3126      3110   31.7309      30.5  0.151038  0.251199
    50      16      3187      3171   31.7062      30.5  0.287258  0.251662
    51      16      3254      3238   31.7413      33.5  0.168274   0.25155
    52      16      3318      3302   31.7462        32  0.097529  0.251411
    53      16      3382      3366   31.7509        32    0.2619  0.251413
    54      16      3442      3426   31.7184        30  0.491247  0.251305
    55      16      3506      3490   31.7235        32  0.311268  0.251443
    56      16      3565      3549   31.6837      29.5  0.119379  0.251347
    57      16      3624      3608   31.6453      29.5  0.234681  0.251977
    58      16      3688      3672   31.6514        32  0.152942  0.252022
    59      16      3748      3732   31.6233        30  0.195513  0.252138
2014-11-23 15:53:14.596785min lat: 0.033673 max lat: 0.923102 avg lat: 0.25233
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      3814      3798   31.6462        33  0.282754   0.25233
    61      16      3881      3865   31.6765      33.5  0.254992  0.252029
    62      16      3947      3931   31.6978        33  0.101689  0.251497
    63      16      4009      3993   31.6866        31  0.155881  0.251979
    64      16      4076      4060   31.7149      33.5  0.144229  0.251692
    65      16      4139      4123   31.7116      31.5   0.18497  0.251723
