 Maintaining 16 concurrent writes of 1048576 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_18079
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        97        81   80.9746        81  0.738736  0.149756
     2      16       178       162   80.9813        81  0.047659  0.174473
     3      16       255       239   79.6509        77  0.045432  0.183127
     4      16       316       300   74.9866        61  0.687543   0.20987
     5      16       407       391   78.1868        91  0.423458  0.199295
     6      16       487       471   78.4872        80  0.443479  0.197321
     7      16       555       539   76.9876        68  0.074436  0.200558
     8      16       626       610   76.2381        71  0.046154  0.205574
     9      16       702       686   76.2106        76   0.03615  0.202221
    10      16       710       694   69.3896         8  0.041606  0.200933
    11      16       738       722   65.6267        28  0.156556  0.241296
    12      16       820       804   66.9902        82  0.403992  0.234777
    13      16       868       852    65.529        48  0.035458  0.235711
    14      16       882       866   61.8483        14  0.043632  0.236471
    15      16       882       866   57.7251         0         -  0.236471
    16      16       882       866   54.1175         0         -  0.236471
    17      16       904       888   52.2282   7.33333  0.113784  0.305261
    18      16       980       964   53.5483        76  0.301854  0.294378
    19      16      1033      1017   53.5191        53  0.052824  0.296689
2014-11-25 10:23:41.891399min lat: 0.033645 max lat: 4.92724 avg lat: 0.287695
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      1097      1081   54.0428        64  0.040083  0.287695
    21      16      1164      1148   54.6594        67  0.046444  0.290663
    22      16      1249      1233    56.038        85  0.600049  0.282784
    23      16      1332      1316   57.2098        83  0.055332  0.276646
    24      16      1409      1393    58.034        77   0.05352  0.272884
    25      16      1491      1475   58.9923        82  0.617666  0.268548
    26      16      1573      1557   59.8767        82  0.523479   0.26509
    27      16      1657      1641   60.7698        84   0.64395  0.261459
    28      16      1691      1675   59.8136        34  0.096877  0.260531
    29      16      1754      1738   59.9232        63  0.180928  0.264918
    30      16      1823      1807   60.2255        69   0.31659  0.264418
    31      16      1901      1885   60.7985        78  0.056051  0.260332
    32      16      1991      1975   61.7107        90  0.036194  0.257282
    33      16      2070      2054   62.2343        79  0.177561  0.255046
    34      16      2076      2060   60.5803         6  0.192389  0.254844
    35      16      2076      2060   58.8495         0         -  0.254844
    36      16      2076      2060   57.2148         0         -  0.254844
    37      16      2076      2060   55.6686         0         -  0.254844
    38      16      2076      2060   54.2037         0         -  0.254844
    39      16      2076      2060   52.8138         0         -  0.254844
2014-11-25 10:24:01.893749min lat: 0.033645 max lat: 4.92724 avg lat: 0.254844
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      2076      2060   51.4936         0         -  0.254844
    41      16      2159      2143   52.2617   11.8571  0.056397   0.30477
    42      16      2239      2223   52.9219        80  0.055897  0.300588
    43      16      2309      2293   53.3189        70  0.336513  0.299013
    44      16      2377      2361   53.6524        68  0.035737  0.295352
    45      16      2377      2361   52.4601         0         -  0.295352
    46      16      2377      2361   51.3197         0         -  0.295352
    47      16      2437      2421   51.5043        20  0.336464  0.309622
    48      16      2524      2508   52.2435        87  0.548927  0.305152
    49      16      2595      2579   52.6262        71   0.12502  0.302297
    50      16      2619      2603   52.0537        24  0.036261  0.301301
    51      16      2619      2603    51.033         0         -  0.301301
    52      16      2621      2605   50.0901         1   3.14441  0.303479
    53      16      2712      2696   50.8618        91  0.491799   0.31325
    54      16      2793      2777   51.4197        81  0.065178   0.30967
    55      16      2834      2818   51.2302        41  0.079092  0.311715
    56      16      2862      2846   50.8153        28  0.066979  0.311931
    57      16      2953      2937   51.5201        91  0.527046  0.309343
    58      16      3035      3019   52.0455        82  0.058221  0.306336
    59      16      3119      3103   52.5869        84  0.076541  0.303204
2014-11-25 10:24:21.895958min lat: 0.033645 max lat: 7.74342 avg lat: 0.303824
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      3136      3120   51.9937        17  0.041068  0.303824
    61      16      3146      3130   51.3053        10  0.035097  0.304866
    62      16      3172      3156   50.8971        26  0.647521  0.311409
    63      16      3193      3177   50.4225        21  0.066943  0.315945
    64      16      3206      3190   49.8377        13  0.038067  0.315729
    65      16      3237      3221   49.5479        31  0.035153  0.319961
    66      16      3259      3243   49.1304        22  0.035767  0.321575
    67      16      3275      3259   48.6359        16  0.037193   0.32289
    68      16      3287      3271   48.0971        12   2.18926  0.325462
    69      16      3300      3284   47.5885        13   0.35728  0.330512
    70      16      3321      3305   47.2086        21   0.05843  0.334247
    71      16      3354      3338   47.0084        33  0.035647  0.337062
    72      16      3359      3343    46.425         5  0.039097  0.337239
    73      16      3376      3360   46.0219        17  0.089381  0.341049
    74      16      3417      3401    45.954        41  0.036188  0.344559
    75      16      3429      3413   45.5012        12  0.038166  0.347508
    76      16      3457      3441   45.2709        28  0.035542  0.348739
    77      16      3465      3449   44.7868         8   0.08904  0.350766
    78      16      3505      3489   44.7254        40  0.174107  0.355508
    79      16      3533      3517   44.5136        28  0.416937  0.355498
2014-11-25 10:24:41.898312min lat: 0.033645 max lat: 7.74342 avg lat: 0.358158
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      3582      3566   44.5697        49  0.046066  0.358158
    81      16      3663      3647   45.0193        81   0.29802  0.354501
    82      16      3729      3713   45.2751        66   0.05501  0.352458
    83      16      3810      3794   45.7054        81  0.548145  0.348857
    84      16      3892      3876   46.1373        82  0.090519  0.345803
    85      16      3959      3943   46.3827        67  0.036109  0.343389
    86      16      3981      3965   46.0991        22  0.041784  0.345614
    87      16      4006      3990   45.8566        25  0.040591  0.345284
    88      16      4006      3990   45.3355         0         -  0.345284
    89      16      4006      3990   44.8261         0         -  0.345284
    90      16      4006      3990    44.328         0         -  0.345284
    91      16      4006      3990   43.8409         0         -  0.345284
    92      16      4030      4014   43.6253       4.8  0.076899  0.366459
    93      16      4114      4098   44.0593        84  0.076192  0.362478
    94      16      4201      4185    44.516        87  0.312034  0.358946
    95      16      4273      4257   44.8052        72  0.694041  0.356333
    96      16      4356      4340   45.2029        83  0.048271  0.353289
    97      16      4410      4394   45.2935        54  0.052832  0.352352
    98      16      4439      4423   45.1272        29  0.066894  0.354354
    99      16      4522      4506   45.5097        83  0.073125  0.350948
2014-11-25 10:25:01.900702min lat: 0.033645 max lat: 7.74342 avg lat: 0.348589
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      4591      4575   45.7445        69  0.294423  0.348589
   101      16      4591      4575   45.2916         0         -  0.348589
   102      16      4591      4575   44.8476         0         -  0.348589
   103      16      4591      4575   44.4121         0         -  0.348589
   104      16      4591      4575   43.9851         0         -  0.348589
   105      16      4591      4575   43.5662         0         -  0.348589
   106      16      4591      4575   43.1552         0         -  0.348589
   107      16      4591      4575   42.7519         0         -  0.348589
   108      16      4591      4575   42.3561         0         -  0.348589
   109      16      4660      4644   42.6004   7.66667  0.136411  0.374802
   110      16      4740      4724   42.9403        80  0.759884  0.371669
   111      16      4814      4798   43.2201        74  0.097951  0.369919
   112      16      4901      4885   43.6109        87  0.053807  0.366249
   113      16      4973      4957    43.862        72  0.049589  0.364194
   114      16      5054      5038   44.1877        81  0.669196   0.36131
   115      16      5096      5080   44.1686        42  0.036902  0.360062
   116      16      5111      5095   43.9172        15  0.034488  0.361023
   117      16      5141      5125   43.7982        30  0.674397  0.362368
   118      16      5160      5144    43.588        19  0.048778  0.364598
   119      16      5164      5148   43.2553         4  0.043178   0.36479
2014-11-25 10:25:21.903071min lat: 0.033645 max lat: 9.07203 avg lat: 0.366437
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16      5196      5180   43.1615        32  0.919071  0.366437
   121      16      5223      5207   43.0279        27  0.041623  0.367333
   122      16      5245      5229   42.8555        22  0.046282  0.368844
   123      16      5273      5257   42.7347        28  0.043974  0.370372
   124      16      5284      5268   42.4788        11  0.573793  0.370163
   125      16      5302      5286    42.283        18  0.406548  0.372888
   126      16      5322      5306   42.1061        20  0.036212  0.375848
   127      16      5357      5341   42.0501        35  0.034163  0.378601
   128      16      5382      5366   41.9169        25  0.035736   0.37964
   129      16      5385      5369   41.6152         3  0.033722  0.379447
   130      16      5433      5417   41.6643        48   0.03561  0.382886
   131      16      5449      5433   41.4684        16   1.22802  0.383007
   132      16      5455      5439   41.1997         6  0.086892  0.383879
   133      16      5483      5467   41.1004        28  0.035133  0.388005
   134      16      5499      5483   40.9131        16  0.037233  0.387788
   135      16      5580      5564   41.2099        81  0.229137  0.387706
   136      16      5664      5648   41.5245        84  0.050482  0.384548
   137      16      5739      5723   41.7688        75  0.038892  0.382296
   138      16      5824      5808    42.082        85  0.433081  0.379769
   139      16      5889      5873   42.2468        65   0.13632   0.37787
2014-11-25 10:25:41.905311min lat: 0.033645 max lat: 9.07203 avg lat: 0.376116
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16      5964      5948   42.4807        75  0.041991  0.376116
   141      16      6034      6018   42.6758        70  0.234942  0.374008
   142      16      6118      6102   42.9667        84  0.077317  0.371879
   143      16      6205      6189   43.2746        87  0.058613  0.369271
   144      16      6282      6266   43.5087        77  0.632738  0.367014
   145      16      6358      6342   43.7327        76  0.099806   0.36494
   146      16      6437      6421   43.9742        79  0.297867  0.363504
   147      16      6511      6495   44.1784        74  0.369348  0.361446
   148      16      6533      6517   44.0285        22  0.091312  0.362143
   149      16      6540      6524     43.78         7  0.046042  0.361826
   150      16      6540      6524   43.4882         0         -  0.361826
   151      16      6540      6524   43.2002         0         -  0.361826
   152      16      6540      6524    42.916         0         -  0.361826
   153      16      6540      6524   42.6355         0         -  0.361826
   154      16      6540      6524   42.3586         0         -  0.361826
   155      16      6540      6524   42.0854         0         -  0.361826
   156      16      6540      6524   41.8156         0         -  0.361826
   157      16      6540      6524   41.5492         0         -  0.361826
   158      16      6540      6524   41.2863         0         -  0.361826
   159      16      6540      6524   41.0266         0         -  0.361826
2014-11-25 10:26:01.907515min lat: 0.033645 max lat: 9.07203 avg lat: 0.361826
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   160      16      6540      6524   40.7702         0         -  0.361826
   161      16      6554      6538   40.6039   1.16667  0.036365  0.369384
   162      16      6554      6538   40.3533         0         -  0.369384
   163      16      6554      6538   40.1057         0         -  0.369384
   164      16      6588      6572   40.0685   11.3333    0.5475  0.398905
   165      16      6661      6645    40.268        73  0.682998  0.396675
   166      16      6737      6721   40.4832        76   0.06726  0.394582
   167      16      6826      6810   40.7737        89   0.05395  0.392053
   168      15      6909      6894   41.0309        84  0.053059  0.389738
