 Maintaining 16 concurrent writes of 4194304 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_6cd5e455ac71_17618
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      15        35        20   79.9683        80  0.999121  0.390417
     2      16        55        39   77.7826        76   1.40955  0.616408
     3      16        78        62   82.5093        92  0.975763  0.642688
     4      16        98        82   81.8799        80  0.346525  0.679026
     5      16       119       103    82.301        84   1.65986  0.700811
     6      16       138       122   81.2501        76  0.182386   0.69105
     7      16       155       139   79.3573        68  0.206525  0.708262
     8      16       164       148   73.9407        36   1.21353  0.755221
     9      16       183       167   74.1683        76  0.646066  0.775452
    10      16       208       192   76.7487       100  0.659617  0.795302
    11      16       228       212   77.0432        80   0.16181  0.782632
    12      16       239       223   74.2902        44   1.25744  0.770168
    13      16       244       228   70.1155        20  0.397249  0.769855
    14      16       244       228   65.1092         0         -  0.769855
    15      16       270       254   67.7002        52  0.194661  0.929669
    16      16       294       278   69.4675        96  0.850689  0.900078
    17      16       314       298   70.0862        80   1.12298  0.892503
    18      16       334       318   70.6362        80  0.138682  0.880957
    19      16       344       328   69.0239        40  0.271251  0.883485
2014-11-25 02:16:37.164405min lat: 0.127182 max lat: 4.43423 avg lat: 0.871246
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       350       334   66.7732        24  0.144516  0.871246
    21      16       350       334   63.5942         0         -  0.871246
    22      16       368       352   63.9759        36  0.175843  0.950099
    23      16       369       353   61.3687         4  0.137081  0.947796
    24      16       369       353   58.8123         0         -  0.947796
    25      16       383       367   58.6996        28  0.265238   1.04274
    26      16       392       376   57.8265        36   1.30787   1.05677
    27      16       393       377   55.8333         4   1.78335    1.0587
    28      16       398       382   54.5537        20   2.08236   1.08429
    29      16       423       407     56.12       100  0.832715   1.12171
    30      16       445       429    57.182        88  0.305531    1.0992
    31      16       467       451   58.1756        88   1.21123   1.08143
    32      16       488       472   58.9819        84  0.266789   1.06804
    33      16       510       494   59.8607        88   1.04827    1.0538
    34      16       531       515   60.5702        84  0.824989   1.04309
    35      16       539       523   59.7539        32  0.864378   1.03941
    36      16       545       529   58.7608        24  0.135815   1.03542
    37      16       561       545   58.9021        64   1.75931   1.07304
    38      16       576       560   58.9308        60  0.938875   1.06437
    39      16       581       565   57.9326        20   0.13327   1.05769
2014-11-25 02:16:57.167359min lat: 0.127182 max lat: 6.24387 avg lat: 1.05769
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       581       565   56.4845         0         -   1.05769
    41      16       581       565    55.107         0         -   1.05769
    42      16       581       565   53.7952         0         -   1.05769
    43      16       581       565   52.5443         0         -   1.05769
    44      16       581       565   51.3504         0         -   1.05769
    45      16       581       565   50.2094         0         -   1.05769
    46      16       581       565   49.1181         0         -   1.05769
    47      16       581       565   48.0732         0         -   1.05769
    48      16       581       565   47.0718         0         -   1.05769
    49      16       581       565   46.1113         0         -   1.05769
    50      16       581       565   45.1892         0         -   1.05769
    51      16       583       567   44.4601  0.666667   14.0895   1.10303
    52      16       586       570   43.8359        12   15.0373   1.15034
    53      16       586       570   43.0089         0         -   1.15034
    54      16       586       570   42.2125         0         -   1.15034
    55      16       586       570   41.4451         0         -   1.15034
    56      16       586       570   40.7051         0         -   1.15034
    57      16       586       570   39.9911         0         -   1.15034
    58      16       586       570   39.3017         0         -   1.15034
