   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       187       171   85.4467      85.5  0.007795 0.0670751
     2      16       330       314   78.4694      71.5   0.00759 0.0904629
     3      16       442       426   70.9783        56  0.007846 0.0985624
     4      16       564       548   68.4822        61  0.262748  0.107708
     5      15       656       641   64.0851      46.5  0.008449  0.117414
     6      16       871       855   71.2346       107  0.014901  0.109547
     7      16      1095      1079   77.0556       112  0.078107  0.103147
     8      16      1318      1302   81.3591     111.5  0.029959 0.0975038
     9      16      1542      1526   84.7617       112  0.117639 0.0937558
    10      16      1765      1749   87.4338     111.5  0.017384 0.0903638
    11      16      1990      1974   89.7111     112.5   0.05391 0.0887334
    12      16      2214      2198   91.5671       112  0.027535 0.0868457
    13      16      2438      2422   93.1377       112  0.171418 0.0853824
    14      16      2663      2647   94.5196     112.5  0.141818   0.08428
    15      16      2884      2868   95.5839     110.5  0.033118 0.0832044
    16      16      3108      3092   96.6089       112  0.016176  0.082332
    17      16      3334      3318   97.5722       113  0.013056  0.081668
    18      15      3557      3542   98.3728       112   0.07095 0.0809737
    19      16      3782      3766   99.0892       112  0.069388 0.0805037
2014-11-25 12:48:29.282903min lat: 0.007359 max lat: 1.22212 avg lat: 0.0798838
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      4006      3990    99.734       112  0.033908 0.0798838
    21      16      4229      4213   100.293     111.5   0.02551 0.0794346
    22      16      4454      4438   100.847     112.5  0.021663 0.0790477
    23      16      4677      4661    101.31     111.5  0.012273 0.0787165
    24      16      4901      4885   101.755       112  0.023824 0.0783485
    25      16      5126      5110   102.184     112.5  0.080145 0.0780543
    26      16      5350      5334   102.561       112  0.028439  0.077787
    27      16      5574      5558   102.909       112  0.108244 0.0775794
    28      16      5799      5783   103.251     112.5   0.16891 0.0772806
    29      16      6022      6006   103.535     111.5  0.052911 0.0770753
    30      16      6247      6231   103.833     112.5  0.036913 0.0768738
    31      16      6409      6393   103.096        81  0.007281   0.07637
    32      16      6409      6393   99.8743         0         -   0.07637
    33      16      6558      6542   99.1052     37.25  0.008518 0.0805304
    34      16      6783      6767   99.4986     112.5  0.012267 0.0802379
    35      16      7007      6991   99.8553       112  0.011847 0.0799375
    36      16      7150      7134   99.0674      71.5   0.00827   0.07959
    37      16      7150      7134     96.39         0         -   0.07959
    38      16      7150      7134   93.8537         0         -   0.07959
    39      16      7199      7183   92.0754   8.16667  0.009914 0.0828885
2014-11-25 12:48:49.285872min lat: 0.007278 max lat: 3.48235 avg lat: 0.0828046
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      7207      7191   89.8736         4  0.007453 0.0828046
    41      16      7207      7191   87.6816         0         - 0.0828046
    42      16      7427      7411   88.2127        55  0.018439 0.0905109
    43      16      7652      7636   88.7772     112.5  0.024277 0.0899558
    44      16      7874      7858   89.2819       111  0.021664  0.089465
    45      16      8098      8082   89.7864       112  0.209877 0.0889405
    46      16      8322      8306    90.269       112  0.022009  0.088446
    47      16      8546      8530   90.7309       112  0.171925 0.0880347
    48      16      8770      8754   91.1736       112  0.170976 0.0876318
    49      16      8994      8978   91.5981       112  0.152438 0.0872424
    50      16      9217      9201   91.9958     111.5  0.019387  0.086873
    51      16      9440      9424   92.3778     111.5  0.012398 0.0864356
    52      16      9663      9647   92.7451     111.5  0.185163 0.0861428
    53      16      9886      9870   93.0987     111.5  0.012645  0.085825
    54      16     10111     10095   93.4577     112.5  0.185771 0.0854937
    55      16     10332     10316   93.7672     110.5  0.012738 0.0851849
    56      16     10556     10540   94.0925       112  0.183934 0.0849078
    57      16     10780     10764   94.4062       112  0.012328 0.0846394
    58      16     11002     10986    94.692       111  0.017991 0.0843743
    59      16     11225     11209   94.9766     111.5  0.159691 0.0841297
2014-11-25 12:49:09.289086min lat: 0.007278 max lat: 5.73418 avg lat: 0.0838705
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      15     11448     11433   95.2601       112  0.017025 0.0838705
    61      16     11673     11657   95.5342       112  0.013735 0.0836482
    62      16     11896     11880   95.7915     111.5   0.15448 0.0834204
 Total time run:        62.134781
Total reads made:     11909
Read size:            524288
Bandwidth (MB/sec):    95.832 

Average Latency:       0.0834702
Max latency:           5.73418
Min latency:           0.007278
