 Maintaining 16 concurrent writes of 2097152 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_6cd5e455ac71_16692
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        55        39   77.9773        78  0.310346  0.317982
     2      16        85        69   68.9857        60  0.072562  0.312013
     3      16       103        87   57.9905        36   2.08838  0.524027
     4      16       142       126   62.9909        78  0.789057  0.463325
     5      16       180       164   65.5913        76  0.135498  0.451385
     6      16       219       203   67.6576        78   0.63203  0.450525
     7      16       253       237   67.7053        68  0.503735  0.450265
     8      16       299       283   70.7407        92  0.166098  0.442215
     9      16       345       329   73.1014        92  0.291885  0.428754
    10      16       387       371   74.1901        84  0.098647  0.420378
    11      16       418       402   73.0814        62  0.513244  0.417731
    12      16       418       402   66.9916         0         -  0.417731
    13      16       460       444   68.2993        42  0.408583  0.458135
    14      16       504       488    69.706        88  0.558253  0.451713
    15      16       546       530   70.6582        84  0.466718  0.446618
    16      16       569       553   69.1167        46  0.618749  0.441861
    17      16       569       553    65.051         0         -  0.441861
    18      16       569       553   61.4372         0         -  0.441861
    19      16       569       553   58.2038         0         -  0.441861
2014-11-25 01:57:08.368220min lat: 0.071438 max lat: 2.08838 avg lat: 0.441861
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       569       553   55.2937         0         -  0.441861
    21      16       570       554   52.7559       0.4   6.06421   0.45201
    22      16       573       557   50.6306         6   6.14389  0.460858
    23      16       573       557   48.4293         0         -  0.460858
    24      16       573       557   46.4115         0         -  0.460858
    25      16       573       557   44.5551         0         -  0.460858
    26      16       573       557   42.8415         0         -  0.460858
    27      16       573       557   41.2548         0         -  0.460858
    28      16       573       557   39.7815         0         -  0.460858
    29      16       611       595   41.0301   10.8571   0.55649  0.772793
    30      16       650       634   42.2622        78  0.692052  0.749887
    31      16       689       673   43.4147        78  0.795073  0.730479
    32      16       733       717   44.8077        88  0.078265  0.707414
    33      16       756       740   44.8436        46   1.25901  0.706007
    34      16       782       766   45.0539        52  0.681315   0.69604
    35      16       782       766   43.7666         0         -   0.69604
    36      16       795       779   43.2731        13  0.082639  0.701108
    37      16       818       802   43.3466        46  0.073855  0.725539
    38      16       822       806   42.4164         8  0.072135  0.724916
    39      16       822       806   41.3289         0         -  0.724916
2014-11-25 01:57:28.370240min lat: 0.069493 max lat: 13.3068 avg lat: 0.750239
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       846       830   41.4956        24  0.104299  0.750239
    41      16       855       839   40.9224        18  0.069591  0.751368
    42      16       857       841   40.0434         4   1.97742  0.754859
    43      16       883       867   40.3213        52  0.068395  0.778288
    44      16       883       867   39.4049         0         -  0.778288
    45      16       910       894   39.7291        27  0.271635  0.802148
    46      15       951       936   40.6914        84  0.386017   0.78205
    47      16       994       978   41.6127        84  0.797386  0.763388
    48      16      1037      1021   42.5372        86  0.172306  0.748003
    49      16      1080      1064   43.4239        86  0.293755  0.733777
    50      16      1116      1100   43.9953        72  0.176557  0.722287
    51      16      1135      1119   43.8777        38  0.741675  0.717964
    52      16      1135      1119   43.0339         0         -  0.717964
    53      16      1135      1119    42.222         0         -  0.717964
    54      16      1172      1156   42.8103   24.6667  0.160505  0.745262
    55      16      1212      1196   43.4863        80  0.117837  0.731546
    56      16      1221      1205   43.0312        18   1.63001   0.72973
    57      16      1235      1219   42.7674        28  0.068235  0.727695
    58      16      1235      1219     42.03         0         -  0.727695
    59      16      1235      1219   41.3177         0         -  0.727695
2014-11-25 01:57:48.372238min lat: 0.067043 max lat: 13.3068 avg lat: 0.727695
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      1235      1219   40.6291         0         -  0.727695
    61      16      1235      1219    39.963         0         -  0.727695
    62      16      1235      1219   39.3185         0         -  0.727695
    63      16      1235      1219   38.6944         0         -  0.727695
    64      16      1235      1219   38.0898         0         -  0.727695
    65      16      1235      1219   37.5038         0         -  0.727695
    66      16      1235      1219   36.9355         0         -  0.727695
    67      16      1235      1219   36.3843         0         -  0.727695
    68      16      1235      1219   35.8492         0         -  0.727695
    69      16      1235      1219   35.3297         0         -  0.727695
    70      16      1235      1219    34.825         0         -  0.727695
    71      16      1235      1219   34.3345         0         -  0.727695
    72      16      1235      1219   33.8576         0         -  0.727695
    73      16      1245      1229   33.6678      1.25  0.165937  0.835858
    74      16      1249      1233   33.3209         8  0.069465  0.860859
    75      16      1249      1233   32.8766         0         -  0.860859
    76      16      1252      1236    32.523         3   19.7471  0.907273
    77      16      1255      1239   32.1785         6    4.1238  0.915045
    78      16      1255      1239    31.766         0         -  0.915045
    79      16      1256      1240   31.3892         1   22.5903  0.932525
2014-11-25 01:58:08.374030min lat: 0.067043 max lat: 22.745 avg lat: 0.969862
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      1264      1248   31.1968        16   4.15486  0.969862
    81      16      1309      1293   31.9227        90  0.089557   0.99861
    82      16      1349      1333   32.5089        80  0.868028  0.980532
    83      16      1391      1375   33.1292        84  0.089331  0.961923
    84      16      1428      1412   33.6156        74  0.614552  0.949119
    85      16      1459      1443   33.9495        62  0.509016  0.938317
    86      16      1502      1486   34.5546        86  0.102628  0.922079
    87      16      1520      1504   34.5712        36  0.069935   0.91698
    88      16      1520      1504   34.1783         0         -   0.91698
    89      16      1536      1520   34.1538        16   2.45054  0.927855
    90      16      1541      1525   33.8854        10   1.24568  0.930387
    91      16      1556      1540   33.8427        30   1.92077  0.936079
    92      16      1560      1544   33.5618         8   3.39961   0.93824
    93      16      1578      1562    33.588        36   0.13144  0.951351
    94      16      1620      1604   34.1242        84  0.095479  0.935294
    95      16      1661      1645   34.6281        82  0.521175  0.921895
    96      16      1699      1683   35.0589        76  0.852689   0.90931
    97      16      1739      1723   35.5222        80  0.090264  0.897834
    98      16      1776      1760   35.9147        74  0.677894  0.888103
    99      16      1806      1790    36.158        60  0.093579  0.879408
2014-11-25 01:58:28.376011min lat: 0.067043 max lat: 24.2035 avg lat: 0.879408
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      1806      1790   35.7964         0         -  0.879408
   101      16      1810      1794   35.5212         4  0.095646  0.880738
   102      16      1810      1794   35.1729         0         -  0.880738
   103      16      1855      1839   35.7052        45  0.104252  0.893868
   104      16      1879      1863   35.8233        48  0.234114  0.887285
   105      16      1879      1863   35.4821         0         -  0.887285
   106      16      1879      1863   35.1474         0         -  0.887285
   107      16      1879      1863   34.8189         0         -  0.887285
   108      16      1879      1863   34.4966         0         -  0.887285
   109      16      1879      1863   34.1801         0         -  0.887285
   110      16      1879      1863   33.8694         0         -  0.887285
   111      16      1881      1865   33.6002  0.571429  0.077753  0.889909
   112      16      1881      1865   33.3002         0         -  0.889909
   113      16      1881      1865   33.0055         0         -  0.889909
   114      16      1881      1865    32.716         0         -  0.889909
   115      16      1881      1865   32.4315         0         -  0.889909
   116      16      1881      1865    32.152         0         -  0.889909
   117      16      1881      1865   31.8772         0         -  0.889909
   118      16      1883      1867   31.6409  0.571429   14.9883  0.904678
   119      16      1886      1870   31.4254         6  0.086732  0.911619
2014-11-25 01:58:48.377923min lat: 0.067043 max lat: 24.2035 avg lat: 0.927356
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16      1889      1873   31.2136         6   16.3522  0.927356
   121      16      1889      1873   30.9556         0         -  0.927356
   122      16      1889      1873   30.7019         0         -  0.927356
