   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        66        50    24.993        25  0.007679  0.161634
     2      16        67        51   12.7472       0.5   1.55086  0.188874
     3      16        72        56   9.33161       2.5   2.53291  0.337487
     4      16        72        56   6.99884         0         -  0.337487
     5      16        88        72   7.19891         4  0.010805  0.709668
     6      16        88        72   5.99913         0         -  0.709668
     7      16        88        72   5.14213         0         -  0.709668
     8      16        92        76   4.74936  0.666667  0.007782  0.711419
     9      16       106        90   4.99934         7  0.007543   1.02989
    10      16       152       136   6.79912        23  0.012532   1.12959
    11      16       206       190   8.63526        27  0.007693  0.873376
    12      16       206       190   7.91566         0         -  0.873376
    13      16       207       191   7.34523      0.25   2.07723  0.879679
    14      16       207       191   6.82058         0         -  0.879679
    15      16       209       193   6.43254       0.5   3.91065   0.91128
    16      16       230       214   6.68668      10.5   0.00761   1.02584
    17      16       230       214   6.29335         0         -   1.02584
    18      16       237       221   6.13814      1.75  0.008918   1.04238
    19      16       256       240   6.31502       9.5   3.06583   1.04475
2014-11-25 03:53:45.913296min lat: 0.007467 max lat: 8.63994 avg lat: 1.04475
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       256       240   5.99928         0         -   1.04475
    21      16       265       249   5.92785      2.25  0.007835   1.12351
    22      16       269       253   5.74931         2  0.007843   1.15251
    23      16       270       254   5.52108       0.5   4.37877   1.16521
    24      16       276       260   5.41602         3   4.94449   1.28376
    25      16       278       262   5.23938         1  0.007957   1.28792
    26      16       288       272   5.23015         5   0.00754   1.35116
    27      16       334       318   5.88819        23  0.008766    1.3378
    28      16       336       320   5.71361         1   1.70805   1.33719
    29      16       340       324   5.58555         2   2.22361    1.3416
    30      16       341       325   5.41603       0.5   3.02121   1.34677
    31      16       351       335    5.4026         5  0.007541   1.36554
    32      16       356       340   5.31188       2.5  0.007937   1.38366
    33      16       410       394     5.969        27  0.021415   1.32456
    34      16       476       460   6.76392        33   0.02283   1.17421
    35      16       504       488   6.97062        14  0.007591    1.1255
    36      16       583       567   7.87408      39.5  0.029651   1.00916
    37      16       750       734   9.91776      83.5  0.050724  0.804597
    38      16       914       898   11.8144        82  0.008928  0.673323
    39      16       978       962   12.3319        32  0.255691  0.641554
2014-11-25 03:54:05.915569min lat: 0.007393 max lat: 12.4138 avg lat: 0.618861
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1045      1029    12.861      33.5   0.71119  0.618861
    41      16      1109      1093   13.3277        32  0.012061  0.593856
    42      16      1119      1103   13.1294         5  0.007475  0.593465
    43      16      1145      1129   13.1264        13  0.457508  0.594748
    44      16      1268      1252   14.2256      61.5   0.33491  0.560091
    45      16      1321      1305   14.4983      26.5  0.007459  0.547704
    46      16      1433      1417   15.4004        56  0.007731  0.516284
    47      16      1525      1509   16.0513        46  0.448593  0.496182
    48      16      1648      1632    16.998      61.5  0.152112  0.468608
    49      16      1713      1697   17.3143      32.5   0.00953  0.457705
    50      16      1733      1717    17.168        10  0.007526  0.459577
    51      16      1788      1772   17.3705      27.5  0.007829  0.456153
    52      16      1876      1860   17.8825        44  0.101592  0.444808
    53      16      1951      1935   18.2526      37.5   0.01127  0.435464
    54      16      2069      2053    19.007        59  0.016132  0.420505
    55      16      2280      2264   20.5794     105.5  0.135721  0.388299
    56      16      2504      2488   22.2117       112  0.048889  0.359711
    57      16      2720      2704   23.7165       108   0.02538  0.336642
    58      16      2879      2863   24.6781      79.5  0.008092  0.323846
    59      16      2983      2967   25.1411        52  0.746289  0.316319
2014-11-25 03:54:25.917992min lat: 0.007369 max lat: 12.4138 avg lat: 0.30372
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      3170      3154   26.2802      93.5  0.126357   0.30372
    61      16      3386      3370   27.6197       108   0.08299  0.289454
    62      16      3609      3593   28.9724     111.5  0.025937  0.275809
    63      16      3829      3813   30.2583       110  0.153352  0.264103
    64      16      4050      4034   31.5119     110.5  0.066483   0.25368
    65      16      4169      4153   31.9423      59.5  0.007642  0.248056
    66      16      4169      4153   31.4584         0         -  0.248056
    67      16      4259      4243   31.6604      22.5  0.007558  0.249013
    68      16      4438      4422   32.5108      89.5  0.007405  0.245329
    69      16      4563      4547   32.9453      62.5  0.038539  0.242641
    70      16      4769      4753   33.9459       103  0.018623  0.235505
    71      16      4993      4977   35.0451       112   0.00867  0.228081
    72      16      5216      5200   36.1068     111.5  0.051271  0.221398
    73      16      5438      5422   37.1325       111   0.14075  0.215244
    74      16      5660      5644   38.1306       111  0.012488  0.209127
    75      16      5688      5672   37.8088        14  0.009368  0.208162
    76      16      5807      5791   38.0941      59.5  0.096443  0.209876
    77      16      6032      6016   39.0603     112.5  0.023431  0.204623
    78      16      6255      6239   39.9888     111.5  0.141726  0.199874
    79      16      6478      6462   40.8938     111.5  0.131293  0.195514
2014-11-25 03:54:45.920463min lat: 0.007351 max lat: 12.4138 avg lat: 0.191417
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      6699      6683   41.7637     110.5  0.112334  0.191417
    81      16      6921      6905   42.6183       111  0.152268  0.187558
    82      16      7143      7127   43.4521       111  0.049452  0.183945
 Total time run:        82.373649
Total reads made:     7209
Read size:            524288
Bandwidth (MB/sec):    43.758 

Average Latency:       0.182814
Max latency:           12.4138
Min latency:           0.007351
