   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        90        74    36.985        37  0.018391  0.135683
     2      16       140       124    30.991        25  0.007539  0.176667
     3      16       208       192   31.9926        34  0.007635  0.197579
     4      16       255       239   29.8689      23.5    0.0103  0.237626
     5      16       349       333   33.2937        47  0.007425  0.225535
     6      16       423       407   33.9107        37  0.876017  0.221955
     7      16       490       474   33.8514      33.5  0.045097  0.227015
     8      16       559       543   33.9319      34.5  0.007568  0.221082
     9      16       614       598   33.2169      27.5   0.00761  0.227708
    10      16       696       680   33.9947        41  0.008317  0.227805
    11      16       759       743   33.7675      31.5  0.007536  0.224541
    12      16       832       816   33.9949      36.5  0.007513  0.226519
    13      16       897       881   33.8796      32.5   0.00973  0.230315
    14      16       950       934   33.3523      26.5  0.009004   0.23406
    15      16      1013       997   33.2285      31.5  0.014636  0.234142
    16      16      1094      1078   33.6827      40.5  0.767298  0.233001
    17      16      1187      1171   34.4363      46.5  0.010065  0.227817
    18      16      1272      1256    34.884      42.5  0.010515  0.223537
    19      16      1353      1337   35.1793      40.5  0.276222   0.22457
2014-11-25 04:00:41.518859min lat: 0.00722 max lat: 1.91881 avg lat: 0.223859
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      1422      1406   35.1451      34.5  0.014523  0.223859
    21      16      1545      1529   36.3997      61.5  0.007827  0.217725
    22      16      1650      1634   37.1312      52.5  0.007745  0.211972
    23      16      1770      1754   38.1252        60  0.010753  0.207033
    24      16      1847      1831   38.1406      38.5  0.007791  0.208191
    25      16      1981      1965   39.2947        67  0.007792  0.202146
    26      16      2094      2078   39.9561      56.5  0.417746  0.198996
    27      16      2274      2258   41.8092        90  0.104965  0.191001
    28      16      2498      2482   44.3155       112  0.077497  0.179854
    29      16      2546      2530   43.6148        24  0.783271  0.177362
    30      16      2552      2536    42.261         3  0.007686   0.17696
    31      16      2596      2580   41.6073        22  0.008244  0.188055
    32      16      2633      2617   40.8852      18.5  0.007689   0.18779
    33      16      2633      2617   39.6463         0         -   0.18779
    34      16      2633      2617   38.4802         0         -   0.18779
    35      16      2633      2617   37.3808         0         -   0.18779
    36      16      2633      2617   36.3425         0         -   0.18779
    37      16      2633      2617   35.3602         0         -   0.18779
    38      16      2633      2617   34.4297         0         -   0.18779
    39      16      2648      2632   33.7392   1.07143  0.017801  0.201639
2014-11-25 04:01:01.521237min lat: 0.00722 max lat: 7.85114 avg lat: 0.201639
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      2648      2632   32.8957         0         -  0.201639
    41      16      2666      2650   32.3129       4.5    0.0311  0.236067
    42      16      2737      2721   32.3887      35.5  0.008172  0.238666
    43      16      2737      2721   31.6354         0         -  0.238666
    44      16      2737      2721   30.9165         0         -  0.238666
    45      16      2793      2777   30.8516   9.33333   0.01174  0.254708
    46      16      2938      2922   31.7568      72.5  0.011559  0.251491
    47      16      3161      3145   33.4532     111.5  0.147964  0.238876
    48      16      3384      3368   35.0789     111.5  0.107366  0.227823
    49      16      3608      3592   36.6484       112   0.02008  0.217889
    50      16      3830      3814   38.1351       111  0.093946  0.209523
    51      16      4052      4036   39.5636       111   0.46541  0.201574
    52      16      4184      4168   40.0718        66  0.068831  0.199263
    53      16      4215      4199   39.6082      15.5  0.007638  0.198061
    54      16      4242      4226   39.1247      13.5  0.009365  0.201076
    55      16      4278      4262   38.7405        18  0.007604  0.203965
    56      16      4419      4403   39.3075      70.5  0.080525   0.20335
    57      16      4639      4623   40.5475       110  0.033027  0.197097
    58      16      4864      4848   41.7878     112.5  0.076746  0.191279
    59      16      5087      5071   42.9691     111.5  0.167828  0.185957
2014-11-25 04:01:21.523660min lat: 0.00722 max lat: 14.0709 avg lat: 0.181222
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      5309      5293   44.1027       111  0.011008  0.181222
    61      16      5534      5518   45.2236     112.5  0.128518  0.176762
    62      16      5757      5741   46.2924     111.5  0.068814  0.172683
    63      16      5978      5962   47.3113     110.5  0.011077  0.168934
    64      16      6202      6186   48.3219       112  0.008158  0.165343
    65      16      6424      6408   49.2859       111  0.180385  0.162151
    66      16      6645      6629   50.2132     110.5  0.170536  0.159159
    67      16      6869      6853   51.1352       112   0.13095  0.156305
    68      16      7092      7076   52.0227     111.5  0.025696   0.15365
    69      16      7313      7297     52.87     110.5  0.108469  0.151219
    70      16      7535      7519   53.7002       111  0.009046  0.148847
    71      16      7759      7743   54.5211       112  0.098663  0.146632
    72      16      7924      7908   54.9096      82.5  0.012343  0.144518
    73      16      7924      7908   54.1574         0         -  0.144518
 Total time run:        73.234277
Total reads made:     7924
Read size:            524288
Bandwidth (MB/sec):    54.100 

Average Latency:       0.14785
Max latency:           14.0709
Min latency:           0.00722
