 Maintaining 16 concurrent writes of 16384 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_25136
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      15      1016      1001   15.6375   15.6406  0.015649 0.0158974
     2      16      1308      1292   10.0921   4.54688  0.005996 0.0194516
     3      16      1731      1715   8.93095   6.60938  0.007077  0.023734
     4      16      2134      2118   8.27228   6.29688  0.005483 0.0285453
     5      16      2335      2319   7.24591   3.14062  0.004662 0.0343993
     6      16      2700      2684   6.98869   5.70312  0.004865 0.0356161
     7      16      2941      2925    6.5282   3.76562  0.012616 0.0382004
     8      16      3225      3209   6.26681    4.4375  0.004789 0.0392792
     9      16      3490      3474   6.03052   4.14062  0.004904 0.0407888
    10      16      3657      3641   5.68839   2.60938  0.221797 0.0436025
    11      16      3963      3947   5.60588   4.78125  0.004999  0.042693
    12      16      4244      4228   5.50454   4.39062   0.01207 0.0453895
    13      16      4744      4728   5.68201    7.8125  0.006028 0.0431622
    14      16      4930      4914   5.48372   2.90625  0.004328 0.0441224
    15      16      5093      5077   5.28792   2.54688  0.005295 0.0461873
    16      16      5243      5227    5.1039   2.34375  0.056635  0.048522
    17      16      5342      5326   4.89465   1.54688  0.003844 0.0508426
    18      16      5427      5411   4.69651   1.32812   0.00584 0.0525954
    19      16      5496      5480   4.50607   1.07812   0.00641 0.0545667
2014-11-25 11:40:20.911721min lat: 0.003699 max lat: 1.04175 avg lat: 0.0566926
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      5569      5553   4.33779   1.14062  0.004738 0.0566926
    21      16      5646      5630   4.18852   1.20312  0.007992 0.0580404
    22      16      5646      5630   3.99813         0         - 0.0580404
    23      16      5766      5750   3.90582    0.9375  0.012947  0.063349
    24      16      5766      5750   3.74308         0         -  0.063349
    25      16      5842      5826   3.64085   0.59375  0.004661 0.0668171
    26      16      5842      5826   3.50082         0         - 0.0668171
    27      16      5842      5826   3.37117         0         - 0.0668171
    28      16      5933      5917   3.30155  0.473958  0.004651 0.0756306
    29      16      6281      6265   3.37518    5.4375  0.004213 0.0738661
    30      16      6685      6669   3.47307    6.3125  0.010945 0.0719499
    31      16      7029      7013   3.53441     5.375  0.180779 0.0704693
    32      16      7254      7238   3.53381   3.51562  0.004094 0.0697494
    33      16      7261      7245   3.43004  0.109375  0.331095 0.0700759
    34      16      7289      7273   3.34202    0.4375   0.59654 0.0728016
    35      16      7309      7293   3.25546    0.3125  0.003843  0.075925
    36      16      7313      7297   3.16677    0.0625  0.337986 0.0764117
    37      16      7339      7323   3.09216   0.40625  0.345189 0.0801489
    38      16      7356      7340   3.01778  0.265625   1.86102  0.081624
    39      16      7362      7346   2.94281   0.09375   1.78647 0.0821987
2014-11-25 11:40:40.913537min lat: 0.003699 max lat: 3.59662 avg lat: 0.0849967
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      7379      7363   2.87588  0.265625  0.004244 0.0849967
    41      16      7388      7372   2.80916  0.140625    1.1209 0.0864499
    42      16      7411      7395   2.75084  0.359375  0.003982 0.0893608
    43      16      7417      7401   2.68904   0.09375  0.004254 0.0899514
    44      16      7443      7427   2.63716   0.40625  0.004548 0.0938522
    45      16      7450      7434   2.58099  0.109375  0.005948 0.0944495
    46      16      7473      7457   2.53269  0.359375  0.004111 0.0976912
    47      16      7490      7474   2.48446  0.265625  0.004325 0.0994526
    48      16      7502      7486   2.43661    0.1875  0.973763  0.101143
    49      16      7514      7498   2.39071    0.1875  0.004741  0.102099
    50      16      7532      7516   2.34852   0.28125  0.455703  0.104755
    51      16      7549      7533   2.30768  0.265625   1.35374  0.106687
    52      16      7567      7551   2.26871   0.28125   2.75097   0.10853
    53      16      7576      7560   2.22855  0.140625  0.004699  0.109123
    54      16      7601      7585   2.19452  0.390625  0.983926  0.111631
    55      16      7608      7592   2.15661  0.109375   1.87183  0.112909
    56      16      7634      7618   2.12535   0.40625  0.004356   0.11578
    57      16      7648      7632    2.0919   0.21875  0.004303  0.116724
    58      16      7666      7650   2.06068   0.28125  0.005104  0.119511
    59      16      7684      7668   2.03052   0.28125  0.005682  0.121224
2014-11-25 11:41:00.915265min lat: 0.003699 max lat: 6.7708 avg lat: 0.121915
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      7695      7679   1.99955  0.171875  0.663524  0.121915
    61      16      7713      7697   1.97138   0.28125  0.006111  0.124823
    62      16      7736      7720   1.94538  0.359375  0.757245  0.127328
    63      16      7744      7728   1.91648     0.125   0.85245  0.127912
    64      16      7767      7751   1.89215  0.359375  0.005178  0.130363
    65      16      7781      7765   1.86641   0.21875   0.00425  0.131868
