   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       125       109   108.968       109  0.079735  0.117134
     2      16       165       149   74.4832        40  0.015725   0.12188
     3      16       179       163   54.3229        14  0.196702  0.153964
     4      16       237       221   55.2404        58  0.015656  0.268573
     5      16       304       288   57.5905        67  0.014418  0.253338
     6      16       391       375   62.4902        87  0.033565  0.239312
     7      16       502       486   69.4179       111  0.178204  0.226893
     8      16       615       599   74.8637       113  0.098508  0.211002
     9      16       726       710   78.8771       111  0.038787  0.199651
    10      16       837       821    82.088       111  0.060708  0.191707
    11      16       950       934   84.8968       113  0.454542  0.186432
    12      16      1061      1045   87.0709       111  0.076279  0.181737
    13      16      1172      1156   88.9102       111  0.032528  0.178188
    14      16      1285      1269   90.6299       113  0.021791  0.174779
    15      16      1397      1381   92.0536       112  0.046057  0.171983
    16      16      1509      1493   93.2993       112  0.037435  0.169809
    17      16      1622      1606   94.4572       113  0.025034  0.168209
    18      16      1733      1717   95.3754       111  0.073208  0.166128
    19      16      1845      1829   96.2496       112  0.214322  0.165366
2014-11-26 00:20:24.100733min lat: 0.013791 max lat: 2.8297 avg lat: 0.164333
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      15      1951      1936   96.7864       107  0.058298  0.164333
    21      16      2064      2048   97.5101       112  0.056728  0.162828
    22      16      2176      2160   98.1681       112  0.343732  0.161941
    23      16      2288      2272   98.7689       112  0.139738  0.161172
    24      16      2401      2385   99.3613       113  0.021036  0.160024
    25      16      2512      2496   99.8263       111  0.032813  0.159656
    26      16      2625      2609   100.332       113  0.028146  0.158595
    27      16      2736      2720   100.727       111  0.097316  0.157744
    28      16      2849      2833   101.165       113   0.04255  0.157404
    29      16      2959      2943   101.469       110   0.04654  0.156793
    30      16      3071      3055   101.819       112   0.04956  0.156476
    31      16      3183      3167   102.147       112  0.033347  0.156048
    32      16      3296      3280   102.486       113  0.071143  0.155398
    33      16      3408      3392   102.774       112  0.183646  0.154933
    34      16      3519      3503   103.015       111  0.204533   0.15448
    35      16      3630      3614   103.243       111  0.098712  0.154498
    36      16      3742      3726   103.486       112  0.020331  0.154101
    37      16      3855      3839   103.743       113  0.141893  0.153492
    38      16      3968      3952   103.986       113  0.070209  0.153353
    39      16      4079      4063   104.166       111  0.031413     0.153
2014-11-26 00:20:44.103266min lat: 0.013791 max lat: 2.8297 avg lat: 0.152675
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      4190      4174   104.336       111  0.034454  0.152675
    41      16      4301      4285   104.498       111  0.312884  0.152726
    42      16      4415      4399   104.724       114  0.165518  0.152412
    43      16      4526      4510    104.87       111  0.082161  0.152161
    44      16      4637      4621   105.009       111  0.094482  0.151799
    45      15      4749      4734   105.186       113  0.033214  0.151689
    46      16      4861      4845   105.312       111   0.03443  0.151312
    47      16      4973      4957   105.454       112  0.448043  0.151032
    48      16      5086      5070   105.611       113  0.038105  0.150908
    49      16      5196      5180     105.7       110  0.385731  0.150822
    50      16      5307      5291   105.806       111  0.479772  0.150881
    51      16      5419      5403   105.927       112  0.241162    0.1506
    52      16      5531      5515   106.044       112   0.03293  0.150489
    53      16      5643      5627   106.156       112  0.039158  0.150233
    54      16      5755      5739   106.264       112  0.107034  0.150305
    55      16      5868      5852   106.386       113  0.035619   0.15001
    56      16      5979      5963   106.468       111  0.050798  0.149881
    57      16      6090      6074   106.547       111  0.542759  0.149837
    58      16      6202      6186   106.641       112  0.020351  0.149489
    59      16      6316      6300   106.766       114  0.022086  0.149422
2014-11-26 00:21:04.105848min lat: 0.013791 max lat: 2.8297 avg lat: 0.149413
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      6426      6410   106.819       110  0.060417  0.149413
    61      16      6539      6523    106.92       113   0.02324   0.14922
    62      16      6651      6635   107.002       112  0.030717  0.149138
    63      16      6763      6747   107.081       112  0.081266  0.149092
    64      16      6875      6859   107.158       112  0.038957  0.148989
    65      16      6987      6971   107.232       112  0.019286  0.148898
    66      16      7100      7084   107.319       113  0.193124  0.148838
    67      16      7210      7194   107.359       110  0.362428  0.148664
    68      16      7322      7306   107.427       112  0.068003  0.148491
    69      16      7435      7419   107.507       113  0.445617   0.14849
    70      16      7547      7531   107.571       112  0.024753   0.14846
    71      16      7656      7640   107.591       109  0.097943  0.148301
    72      16      7770      7754    107.68       114  0.166842  0.148237
    73      16      7881      7865   107.725       111  0.606342  0.148169
    74      15      7993      7978   107.796       113  0.017665  0.148062
    75      16      8105      8089   107.839       111  0.050858  0.147978
    76      16      8216      8200    107.88       111  0.464624  0.147938
    77      16      8329      8313   107.947       113   0.16093  0.147979
    78      16      8441      8425   107.998       112  0.146453  0.147926
    79      16      8552      8536   108.036       111  0.249838  0.147844
2014-11-26 00:21:24.108671min lat: 0.013791 max lat: 2.8297 avg lat: 0.147774
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      8665      8649   108.098       113  0.360498  0.147774
    81      16      8776      8760   108.134       111  0.059232  0.147683
    82      16      8888      8872   108.181       112  0.165626  0.147675
    83      16      9000      8984   108.226       112  0.358133  0.147595
    84      16      9112      9096   108.271       112  0.052452  0.147542
    85      16      9222      9206   108.291       110  0.320061  0.147526
    86      16      9335      9319   108.346       113  0.034609  0.147449
    87      16      9446      9430   108.376       111   0.23766  0.147449
    88      16      9558      9542   108.417       112  0.026924  0.147318
    89      16      9672      9656    108.48       114  0.048645  0.147123
    90      16      9780      9764   108.474       108   0.02125  0.147194
    91      16      9885      9869   108.436       105  0.191565  0.147349
    92      16      9996      9980   108.464       111  0.212582  0.147289
    93      16     10108     10092   108.502       112  0.069575  0.147244
    94      16     10220     10204   108.539       112  0.063713  0.147153
    95      16     10320     10304   108.449       100  0.026954  0.147065
    96      16     10429     10413   108.454       109  0.062019  0.147265
    97      16     10541     10525   108.491       112     0.051  0.147253
    98      16     10654     10638   108.537       113  0.092816  0.147162
    99      16     10766     10750   108.571       112  0.045664  0.147101
2014-11-26 00:21:44.111195min lat: 0.013791 max lat: 2.8297 avg lat: 0.147125
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16     10877     10861   108.596       111  0.167038  0.147125
   101      16     10990     10974   108.639       113  0.018051  0.147087
   102      16     11100     11084   108.652       110  0.045249  0.147016
   103      16     11213     11197   108.694       113  0.067731  0.147041
   104      16     11324     11308   108.716       111  0.024458  0.146999
   105      16     11436     11420   108.747       112  0.450691  0.146895
   106      16     11549     11533   108.787       113  0.039761  0.146902
   107      16     11660     11644   108.808       111  0.047641  0.146902
   108      16     11772     11756   108.837       112   0.22538  0.146836
   109      16     11882     11866   108.848       110  0.503589  0.146755
   110      16     11996     11980   108.895       114  0.046924  0.146697
   111      16     12108     12092   108.922       112  0.082083  0.146704
   112      16     12221     12205   108.959       113   0.18785  0.146675
   113      16     12331     12315   108.968       110  0.140269  0.146656
   114      16     12444     12428   109.003       113   0.38596  0.146625
   115      16     12556     12540   109.029       112  0.540643  0.146578
   116      16     12667     12651   109.046       111  0.265679  0.146572
   117      16     12780     12764    109.08       113  0.163449   0.14649
