 Maintaining 16 concurrent writes of 1048576 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_39411e8678a7_8304
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       123       107    106.97       107  0.094183  0.138366
     2      16       234       218   108.976       111  0.088456  0.138413
     3      16       335       319   106.313       101  0.038408  0.131399
     4      16       453       437   109.231       118   0.11246  0.140308
     5      16       560       544   108.782       107  0.073703  0.141828
     6      16       663       647   107.816       103  0.168984  0.146029
     7      16       776       760   108.555       113  0.097312  0.145693
     8      16       886       870   108.734       110  0.105965  0.145809
     9      16       996       980   108.873       110   0.11523  0.142973
    10      16      1075      1059   105.884        79  0.069185  0.149787
    11      16      1188      1172    106.53       113   0.10325  0.148965
    12      16      1269      1253   104.402        81  0.054333  0.152527
    13      16      1374      1358   104.447       105  0.166189  0.152414
    14      15      1485      1470   104.985       112  0.182018  0.151647
    15      16      1595      1579   105.252       109  0.181721  0.151032
    16      16      1704      1688   105.485       109  0.091479  0.149984
    17      16      1817      1801   105.927       113  0.113122  0.150386
    18      16      1912      1896   105.319        95  0.025883   0.14986
    19      16      1994      1978   104.091        82  0.152553   0.15266
2014-11-26 00:15:23.904040min lat: 0.019713 max lat: 1.665 avg lat: 0.152357
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      2108      2092   104.586       114  0.123221  0.152357
    21      16      2222      2206   105.033       114  0.100422  0.151418
    22      16      2334      2318   105.349       112  0.131193  0.151284
    23      16      2436      2420   105.203       102  0.053672  0.150333
    24      16      2487      2471   102.944        51  0.051662  0.154412
    25      16      2591      2575   102.986       104  0.225378  0.154905
    26      16      2696      2680   103.063       105  0.061376  0.153357
    27      15      2794      2779   102.912        99  0.042144  0.154493
    28      16      2912      2896   103.415       117  0.131063   0.15415
    29      16      3023      3007   103.676       111  0.109661  0.153886
    30      16      3085      3069   102.286        62  0.029806   0.15308
    31      16      3155      3139   101.244        70  0.167965  0.157708
    32      16      3265      3249   101.518       110  0.077049  0.156711
    33      16      3375      3359   101.774       110  0.144647   0.15669
    34      15      3477      3462    101.81       103  0.070162  0.156778
    35      16      3590      3574   102.101       112  0.230783  0.156349
    36      16      3699      3683   102.292       109  0.175317  0.156015
    37      16      3765      3749   101.311        66  0.024259  0.155304
    38      16      3876      3860   101.565       111  0.086059   0.15709
    39      16      3978      3962   101.576       102  0.040039  0.156204
2014-11-26 00:15:43.906627min lat: 0.019713 max lat: 1.66967 avg lat: 0.156487
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      4099      4083   102.061       121  0.122187  0.156487
    41      16      4176      4160    101.45        77   0.49044  0.155742
    42      16      4274      4258   101.367        98  0.091404  0.157715
    43      16      4381      4365   101.498       107  0.095947  0.157187
    44      16      4460      4444   100.987        79  0.056258  0.158105
    45      16      4577      4561   101.342       117  0.163225  0.157645
    46      16      4686      4670   101.508       109    0.0914  0.157281
    47      16      4798      4782   101.731       112  0.119573  0.157014
    48      16      4896      4880   101.653        98  0.128163  0.157094
    49      16      4925      4909    100.17        29  0.040712  0.156431
    50      16      5024      5008   100.147        99  0.022081  0.158593
    51      16      5113      5097    99.928        89  0.069136  0.159202
    52      15      5227      5212   100.218       115   0.11373  0.159356
    53      16      5341      5325   100.458       113  0.092707  0.159041
    54      16      5452      5436   100.653       111  0.180282  0.158699
    55      15      5563      5548   100.859       112   0.11213  0.158394
    56      16      5669      5653   100.933       105  0.099628  0.158038
    57      15      5746      5731   100.531        78  0.037241   0.15849
    58      16      5865      5849   100.832       118  0.184435  0.158508
    59      16      5971      5955   100.919       106  0.103573  0.158233
2014-11-26 00:16:03.909215min lat: 0.019713 max lat: 1.66967 avg lat: 0.157142
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      6075      6059    100.97       104  0.031368  0.157142
    61      16      6192      6176   101.232       117  0.102241  0.157736
    62      16      6271      6255   100.874        79  0.068636  0.157469
    63      16      6382      6366   101.034       111  0.097765  0.157919
    64      16      6423      6407   100.096        41   1.07681  0.159431
    65      16      6542      6526   100.387       119  0.065481  0.159191
    66      16      6648      6632   100.472       106   0.10082  0.158927
    67      16      6761      6745   100.658       113   0.10018  0.158719
    68      16      6874      6858    100.84       113  0.242885  0.158481
    69      16      6939      6923    100.32        65  0.038381  0.158779
    70      16      7027      7011   100.144        88  0.028055  0.158858
    71      16      7105      7089   99.8319        78  0.125366   0.16009
    72      16      7217      7201   100.001       112  0.125216  0.159821
    73      16      7290      7274   99.6307        73  0.039133  0.159332
    74      16      7406      7390   99.8517       116  0.164078  0.160094
    75      16      7516      7500   99.9868       110  0.111323   0.15984
    76      16      7619      7603   100.026       103  0.034552  0.159405
    77      16      7730      7714   100.169       111  0.052266  0.159193
    78      16      7849      7833    100.41       119  0.143008  0.159177
    79      16      7961      7945   100.556       112   0.11837  0.158946
2014-11-26 00:16:23.911784min lat: 0.019713 max lat: 1.66967 avg lat: 0.158727
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      8072      8056   100.687       111   0.12612  0.158727
    81      16      8183      8167   100.814       111  0.175194  0.158569
    82      16      8293      8277   100.926       110  0.113407  0.158364
    83      16      8403      8387   101.035       110  0.115418  0.158171
    84      16      8461      8445   100.523        58  0.063868  0.158426
    85      15      8564      8549   100.563       104  0.053067   0.15887
    86      16      8678      8662   100.708       113  0.134598  0.158628
    87      16      8785      8769    100.78       107  0.170621  0.158613
    88      16      8893      8877   100.862       108  0.103303  0.158418
    89      16      8988      8972   100.796        95  0.063413  0.158245
    90      16      9084      9068   100.742        96  0.045011  0.158014
    91      16      9156      9140   100.426        72  0.062078  0.158733
    92      16      9273      9257   100.605       117  0.109474  0.158888
    93      16      9383      9367   100.706       110   0.14515  0.158721
    94      16      9496      9480   100.837       113  0.090209   0.15856
    95      16      9587      9571   100.733        91   0.02336  0.157957
    96      16      9677      9661   100.621        90  0.086142  0.158698
    97      16      9750      9734   100.336        73  0.040545  0.158598
    98      16      9846      9830   100.292        96  0.115167  0.159165
    99      16      9954      9938    100.37       108  0.091333  0.159259
2014-11-26 00:16:43.915323min lat: 0.019713 max lat: 1.66967 avg lat: 0.159128
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16     10065     10049   100.476       111  0.176472  0.159128
   101      16     10171     10155    100.53       106  0.095293  0.158961
   102      16     10244     10228    100.26        73   0.07103  0.159472
   103      16     10346     10330   100.277       102  0.064447  0.159226
   104      16     10456     10440   100.371       110  0.134721  0.159192
   105      16     10567     10551   100.472       111  0.123803  0.159054
   106      15     10662     10647   100.429        96   0.04492  0.158388
   107      16     10777     10761   100.556       114  0.075432  0.158746
   108      16     10878     10862    100.56       101  0.067372  0.158729
   109      16     10992     10976   100.683       114  0.143261  0.158793
   110      16     11072     11056   100.495        80  0.038834  0.158448
   111      16     11173     11157     100.5       101  0.045213  0.158694
   112      16     11222     11206    100.04        49  0.114551  0.159764
   113      16     11312     11296   99.9508        90  0.024816  0.159207
   114      16     11428     11412   100.091       116  0.084986  0.159614
   115      16     11541     11525   100.204       113  0.080719  0.159571
   116      16     11642     11626    100.21       101  0.042376  0.159363
   117      16     11722     11706   100.037        80  0.088253  0.159815
   118      16     11818     11802   100.003        96  0.022334  0.159432
   119      16     11914     11898   99.9694        96  0.107221  0.159912
2014-11-26 00:17:03.917836min lat: 0.019713 max lat: 1.66967 avg lat: 0.159378
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16     11997     11981   99.8279        83  0.020785  0.159378
   121      16     12091     12075   99.7796        94  0.061154  0.160047
   122      16     12204     12188   99.8879       113  0.136766  0.159991
   123      16     12303     12287   99.8806        99  0.052866  0.159748
   124      16     12411     12395   99.9459       108  0.133938  0.159995
   125      16     12514     12498   99.9702       103  0.072929  0.159675
   126      16     12632     12616   100.113       118  0.194189  0.159719
   127      16     12733     12717    100.12       101  0.054474  0.159449
   128      16     12811     12795   99.9472        78  0.128921  0.159958
   129      16     12899     12883   99.8545        88  0.059556  0.159889
   130      16     13011     12995   99.9478       112  0.074913  0.159903
   131      16     13072     13056   99.6505        61   0.02752  0.159858
   132      16     13191     13175   99.7969       119  0.224169  0.160197
   133      16     13299     13283   99.8585       108   0.16605  0.160074
   134      16     13410     13394   99.9416       111  0.118551  0.160017
   135      16     13501     13485   99.8752        91  0.049465  0.159621
   136      16     13613     13597   99.9643       112  0.074395  0.159927
   137      16     13723     13707   100.037       110  0.132457  0.159705
   138      16     13828     13812   100.073       105  0.086695  0.159792
   139      16     13933     13917   100.109       105  0.081377  0.159526
2014-11-26 00:17:23.920440min lat: 0.019713 max lat: 1.66967 avg lat: 0.159623
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16     14034     14018   100.115       101  0.140691  0.159623
   141      16     14149     14133    100.22       115  0.140238   0.15955
   142      16     14233     14217   100.106        84  0.070243  0.159262
   143      16     14317     14301   99.9933        84  0.124542  0.159923
   144      16     14429     14413   100.077       112  0.121284  0.159776
   145      16     14542     14526   100.166       113  0.089264  0.159669
   146      16     14625     14609   100.048        83  0.072401  0.159198
   147      16     14702     14686   99.8911        77  0.171396  0.160088
   148      16     14805     14789   99.9121       103  0.054342  0.159959
   149      16     14900     14884    99.879        95  0.021938  0.159889
   150      16     15003     14987   99.8997       103  0.052064  0.160122
   151      16     15111     15095   99.9533       108  0.101046  0.159959
   152      16     15223     15207   100.032       112  0.094543   0.15985
   153      16     15305     15289   99.8622        82  0.068837   0.16016
   154      16     15418     15402   99.9474       113  0.108046  0.160007
   155      15     15517     15502   99.9477       100  0.035555  0.159786
   156      16     15603     15587   99.8518        85  0.079041  0.160148
   157      16     15691     15675   99.7763        88  0.054575  0.160003
   158      16     15809     15793   99.8915       118  0.140468  0.160074
   159      16     15885     15869   99.7412        76  0.019799   0.15992
2014-11-26 00:17:44.003109min lat: 0.019713 max lat: 1.66967 avg lat: 0.160073
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   160      16     15986     15970    99.749       101   1.32743  0.160073
   161      16     16100     16084   99.8374       114  0.130849  0.160108
   162      16     16201     16185   99.8445       101  0.048327  0.159905
   163      16     16297     16281   99.8208        96  0.092348  0.160022
   164      16     16374     16358   99.6817        77  0.060651  0.160432
   165      16     16485     16469   99.7502       111   0.11596  0.160316
   166      16     16537     16521   99.4626        52  0.063087  0.160179
   167      16     16648     16632   99.5316       111  0.215304   0.16066
   168      16     16749     16733   99.5403       101  0.062852   0.16051
   169      16     16830     16814   99.4305        81  0.087817  0.160437
   170      16     16938     16922   99.4808       108  0.023275  0.160473
   171      16     17010     16994   99.3202        72  0.188795  0.161019
   172      16     17117     17101   99.3647       107  0.075857  0.160864
   173      16     17190     17174   99.2123        73  0.037695  0.160955
   174      16     17296     17280   99.2512       106  0.075176  0.161134
   175      16     17378     17362   99.1527        82  0.024512  0.160898
   176      16     17479     17463   99.1631       101  0.215447  0.161278
   177      16     17585     17569   99.2016       106  0.103137  0.161152
   178      16     17659     17643     99.06        74  0.037115  0.161098
   179      16     17777     17761   99.1657       118  0.175979  0.161255
2014-11-26 00:18:04.005697min lat: 0.019713 max lat: 1.71204 avg lat: 0.161172
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   180      16     17888     17872   99.2313       111  0.105471  0.161172
   181      16     17995     17979   99.2741       107  0.093031  0.161041
   182      15     18045     18030    99.009        51  0.055717  0.161172
   183      16     18163     18147   99.1072       117  0.255182  0.161375
   184      16     18274     18258   99.1717       111  0.106754  0.161251
   185      16     18319     18303    98.879        45  0.884566  0.161143
   186      16     18415     18399   98.8634        96  0.182188   0.16152
   187      16     18506     18490   98.8213        91  0.139887  0.161835
   188      16     18607     18591   98.8329       101  0.039811  0.161658
   189      16     18727     18711   98.9447       120  0.125859  0.161645
   190      16     18837     18821   99.0028       110  0.150147  0.161546
   191      16     18934     18918   98.9923        97  0.042991  0.161391
   192      16     18992     18976   98.7788        58   0.21622  0.161865
   193      15     19100     19085   98.8317       109  0.040793  0.161797
   194      16     19215     19199   98.9098       114  0.203646  0.161691
   195      16     19277     19261   98.7205        62   0.02422  0.161743
   196      16     19391     19375   98.7984       114  0.210776  0.161864
   197      16     19504     19488   98.8704       113  0.148262  0.161763
   198      16     19589     19573   98.8003        85  0.023568  0.161539
   199      16     19676     19660   98.7409        87  0.037411  0.161481
2014-11-26 00:18:24.008279min lat: 0.019713 max lat: 1.71204 avg lat: 0.161728
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   200      16     19770     19754   98.7172        94  0.033583  0.161728
   201      16     19874     19858   98.7434       104   0.12018   0.16197
   202      16     19984     19968    98.799       110  0.092779  0.161869
   203      16     20097     20081   98.8689       113  0.135684  0.161752
   204      16     20210     20194   98.9381       113  0.133106  0.161659
   205      16     20320     20304   98.9919       110  0.128069  0.161564
   206      16     20421     20405   99.0016       101  0.037284  0.161367
   207      16     20476     20460    98.789        55  0.045184  0.161644
