 Maintaining 16 concurrent writes of 4194304 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_39411e8678a7_10080
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        40        24   95.9757        96   0.11859  0.337998
     2      16        68        52   103.979       112  0.122201  0.382582
     3      16        96        80   106.647       112   0.19411  0.424507
     4      15       122       107   106.982       108   0.12559  0.403286
     5      16       151       135   107.983       112  0.156134  0.456287
     6      16       178       162   107.983       108  0.218976  0.478413
     7      16       205       189   107.984       108  0.245398  0.478033
     8      16       233       217   108.484       112  0.207537  0.505428
     9      16       260       244   108.429       108  0.181476  0.493407
    10      16       289       273   109.184       116  0.142056  0.537217
    11      16       316       300   109.076       108   1.53919  0.555134
    12      16       344       328   109.318       112  0.282881  0.558564
    13      16       374       358   110.139       120   1.79347  0.553158
    14      16       402       386   110.271       112  0.119187  0.557517
    15      16       428       412   109.852       104   1.37316  0.561548
    16      16       456       440   109.985       112  0.309163  0.561288
    17      16       484       468   110.103       112   1.64048  0.564286
    18      16       511       495   109.985       108  0.324508   0.56772
    19      16       538       522    109.88       108   1.62478  0.568224
2014-11-26 00:56:36.503992min lat: 0.07808 max lat: 3.81993 avg lat: 0.569269
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      15       567       552   110.386       120  0.404695  0.569269
    21      16       594       578   110.081       104  0.550516  0.571719
    22      16       622       606   110.167       112  0.803668  0.570735
    23      15       645       630   109.551        96  0.302404   0.57196
    24      16       677       661   110.153       124  0.357327  0.573707
    25      16       706       690   110.386       116  0.572998  0.571395
    26      16       734       718   110.447       112  0.326955   0.57204
    27      16       762       746   110.504       112  0.285052  0.571243
    28      16       789       773   110.415       108  0.620001  0.572665
    29      16       818       802   110.607       116  0.987357   0.57234
    30      16       844       828   110.386       104  0.946645  0.573266
    31      15       874       859   110.602       124  0.434392  0.573313
    32      16       903       887   110.645       112  0.802957  0.572684
    33      16       931       915   110.685       112  0.985508  0.571774
    34      16       958       942   110.606       108   0.39384  0.571387
    35      16       985       969   110.531       108  0.411806  0.573048
    36      16      1013       997   110.571       112  0.949621  0.573607
    37      16      1040      1024   110.502       108  0.868368  0.574956
    38      16      1070      1054   110.751       120  0.621176  0.573139
    39      16      1097      1081    110.68       108   0.70359  0.573649
2014-11-26 00:56:56.569056min lat: 0.07808 max lat: 3.81993 avg lat: 0.573782
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      15      1123      1108   110.613       108  0.630592  0.573782
    41      16      1152      1136   110.646       112   0.31597  0.573222
    42      16      1181      1165   110.773       116   0.35941  0.574335
    43      16      1205      1189    110.43        96  0.848958  0.573302
    44      16      1237      1221   110.828       128  0.330346  0.573113
    45      16      1262      1246   110.588       100  0.512445  0.573831
    46      16      1290      1274   110.618       112  0.307047  0.573464
    47      16      1318      1302   110.647       112  0.928093  0.573801
    48      16      1348      1332   110.841       120   0.30023  0.573102
    49      16      1375      1359   110.783       108  0.170381  0.571246
    50      15      1403      1388   110.887       116   1.50479   0.57211
