 Maintaining 16 concurrent writes of 4194304 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_39411e8678a7_9633
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        40        24   95.9767        96   0.37081  0.380559
     2      16        68        52   103.978       112  0.147834   0.35722
     3      16        94        78   103.981       104  0.097428  0.443709
     4      16       121       105   104.982       108  0.117027  0.435721
     5      16       149       133   106.383       112  0.103159  0.433625
     6      16       177       161   107.316       112  0.087358  0.498903
     7      16       204       188   107.412       108  0.131034  0.498365
     8      16       228       212   105.983        96  0.120113  0.515446
     9      16       258       242   107.539       120  0.328448  0.521822
    10      16       287       271   108.384       116   3.29081   0.53235
    11      16       315       299   108.711       112  0.112189  0.547412
    12      16       342       326   108.651       108   1.57211  0.562366
    13      16       366       350   107.677        96   1.51815  0.563869
    14      16       394       378   107.984       112   0.45103  0.559729
    15      16       424       408   108.784       120  0.140707  0.570244
    16      16       452       436   108.984       112  0.260617  0.568449
    17      16       478       462   108.691       104  0.392929  0.572911
    18      16       507       491   109.096       116  0.258591  0.574952
    19      16       535       519   109.248       112  0.469627   0.57627
2014-11-26 00:46:11.328680min lat: 0.077438 max lat: 3.57753 avg lat: 0.576069
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       563       547   109.385       112  0.759375  0.576069
    21      16       587       571   108.747        96  0.231442  0.574149
    22      16       618       602   109.439       124  0.524059  0.576333
    23      16       646       630    109.55       112  0.473746  0.576316
    24      16       674       658   109.652       112   0.50754  0.576315
    25      16       702       686   109.745       112  0.458827  0.576724
    26      16       729       713   109.677       108  0.790048  0.575305
    27      16       756       740   109.615       108  0.492274   0.57495
    28      16       785       769   109.842       116  0.638613  0.576321
    29      16       814       798   110.054       116  0.322124  0.574442
    30      16       840       824   109.852       104  0.213777  0.573146
    31      16       868       852   109.921       112  0.378819  0.574792
    32      16       896       880   109.985       112  0.743832  0.573796
    33      16       924       908   110.046       112  0.333489  0.571566
    34      16       950       934   109.867       104  0.656243  0.576379
    35      16       978       962   109.928       112  0.321965  0.575121
    36      16      1008       992   110.207       120  0.349527  0.575491
    37      16      1036      1020   110.255       112  0.502462  0.575324
    38      16      1064      1048   110.301       112  0.816429  0.575788
    39      16      1091      1075   110.242       108  0.498001  0.575611
2014-11-26 00:46:31.331274min lat: 0.077438 max lat: 3.57753 avg lat: 0.575212
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1117      1101   110.085       104  0.836671  0.575212
    41      16      1147      1131   110.327       120  0.259729     0.576
    42      16      1175      1159   110.366       112  0.916886  0.575117
    43      16      1202      1186   110.311       108  0.328469  0.575587
    44      16      1229      1213   110.258       108  0.306695  0.575078
    45      16      1257      1241   110.296       112   1.21571  0.574254
    46      16      1284      1268   110.246       108  0.510175  0.575671
    47      16      1314      1298   110.453       120  0.324229  0.576039
    48      16      1342      1326   110.485       112  0.623126  0.575517
    49      16      1369      1353   110.434       108  0.392003  0.575659
    50      16      1397      1381   110.465       112  0.321257  0.575532
    51      16      1425      1409   110.495       112   1.09995  0.574761
    52      16      1453      1437   110.524       112  0.640169  0.575712
    53      16      1477      1461   110.249        96  0.265067  0.575436
    54      16      1509      1493   110.578       128  0.235955  0.574652
    55      16      1537      1521   110.603       112  0.883478   0.57479
    56      16      1564      1548   110.557       108  0.315817  0.575158
    57      16      1592      1576   110.582       112  0.640618  0.575661
    58      16      1619      1603   110.537       108  0.458437  0.575463
    59      16      1648      1632   110.629       116  0.617436  0.575553
2014-11-26 00:46:51.333926min lat: 0.077438 max lat: 3.57753 avg lat: 0.575609
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      1676      1660   110.652       112  0.405376  0.575609
    61      16      1703      1687   110.608       108  0.262307  0.575498
    62      16      1731      1715    110.63       112  0.652894  0.574832
    63      16      1759      1743   110.652       112  0.355348  0.575351
    64      16      1784      1768   110.485       100  0.356346  0.575654
    65      16      1814      1798   110.631       120  0.466985  0.575563
    66      16      1842      1826   110.652       112  0.893315  0.575092
    67      16      1869      1853   110.612       108   0.31057  0.574511
    68      16      1897      1881   110.632       112  0.723877  0.575495
    69      16      1927      1911   110.768       120  0.845214  0.574887
    70      16      1955      1939   110.785       112   1.22189  0.575055
    71      16      1982      1966   110.746       108  0.997802  0.575329
    72      16      2007      1991   110.596       100  0.406001  0.575298
    73      16      2038      2022    110.78       124  0.613955  0.575502
    74      16      2064      2048   110.688       104  0.475908   0.57505
    75      16      2093      2077   110.759       116  0.696503  0.575333
    76      16      2121      2105   110.775       112  0.918053  0.575374
    77      16      2150      2134   110.843       116  0.459651  0.574939
    78      16      2175      2159   110.703       100  0.930088  0.575173
    79      16      2205      2189   110.821       120  0.739378  0.575351
2014-11-26 00:47:11.336470min lat: 0.077438 max lat: 3.57753 avg lat: 0.574876
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      2232      2216   110.785       108  0.345581  0.574876
    81      16      2260      2244     110.8       112  0.859003  0.575531
    82      16      2287      2271   110.766       108  0.387687  0.575314
    83      16      2317      2301   110.877       120  0.561988  0.574715
    84      16      2343      2327   110.795       104  0.797446  0.574847
    85      16      2372      2356   110.856       116  0.479204  0.575165
    86      16      2399      2383   110.822       108  0.912408  0.574914
    87      16      2428      2412   110.882       116  0.502216  0.575638
    88      16      2454      2438   110.803       104   0.30511  0.575229
    89      16      2482      2466   110.817       112  0.563044  0.575195
    90      16      2512      2496   110.919       120  0.625814  0.575371
    91      16      2538      2522   110.842       104  0.591043  0.575089
    92      16      2569      2553    110.86       124  0.777863   0.57508
    93      16      2597      2581   110.872       112   0.42226  0.575344
    94      16      2625      2609   110.884       112    1.0587   0.57521
    95      16      2654      2638   110.938       116  0.485447  0.575282
    96      16      2679      2663   110.824       100  0.771135  0.575294
    97      16      2709      2693   110.918       120  0.946901  0.575245
    98      16      2737      2721   110.929       112  0.697291  0.575479
    99      16      2762      2746   110.819       100  0.302487  0.575161
2014-11-26 00:47:31.442945min lat: 0.077438 max lat: 3.57753 avg lat: 0.575282
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      2789      2773    110.79       108   1.25687  0.575282
   101      16      2819      2803   110.881       120  0.329585  0.575414
   102      16      2847      2831   110.892       112  0.275807  0.575314
   103      16      2873      2857   110.825       104   0.29964  0.575204
   104      16      2902      2886   110.875       116  0.419088   0.57502
   105      16      2930      2914   110.885       112   1.01468  0.575202
   106      16      2958      2942   110.896       112  0.606443  0.574787
   107      16      2985      2969   110.868       108   1.53134  0.574814
   108      16      3013      2997   110.879       112  0.347529  0.575106
   109      16      3040      3024   110.852       108  0.551705  0.575242
   110      16      3068      3052   110.863       112  0.767307  0.575619
   111      16      3097      3081   110.909       116  0.710865  0.575509
   112      16      3124      3108   110.883       108  0.896858  0.575618
   113      16      3151      3135   110.857       108  0.759267  0.575572
   114      16      3180      3164   110.902       116  0.289886  0.575729
   115      15      3207      3192   110.911       112  0.426768   0.57528
   116      16      3235      3219   110.886       108  0.801542  0.575294
   117      16      3263      3247   110.895       112  0.568673  0.575442
   118      16      3291      3275   110.905       112  0.463662  0.575592
   119      16      3318      3302    110.88       108  0.366766  0.575382
2014-11-26 00:47:51.445690min lat: 0.077438 max lat: 3.57753 avg lat: 0.57523
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16      3345      3329   110.856       108  0.259558   0.57523
   121      16      3375      3359   110.931       120  0.821015  0.575437
   122      16      3401      3385   110.874       104  0.557223  0.575442
   123      15      3429      3414   110.916       116  0.427498  0.575787
   124      16      3459      3443   110.957       116  0.568207  0.575339
   125      16      3485      3469   110.901       104  0.267196   0.57548
   126      16      3513      3497    110.91       112  0.749473  0.575159
   127      16      3541      3525   110.918       112  0.737495  0.575332
   128      16      3568      3552   110.895       108  0.647267  0.575592
   129      16      3594      3578   110.842       104  0.266623  0.575388
   130      16      3624      3608   110.912       120  0.964541  0.575489
   131      16      3653      3637   110.951       116  0.687374  0.575504
   132      16      3681      3665   110.959       112  0.701576  0.575551
   133      16      3709      3693   110.966       112   0.73989  0.575499
   134      16      3736      3720   110.944       108  0.428888  0.575559
   135      16      3764      3748   110.952       112  0.628115  0.575427
   136      16      3791      3775    110.93       108   0.90227  0.575369
   137      16      3820      3804   110.967       116  0.964992  0.575357
   138      16      3849      3833   111.003       116  0.758488  0.575326
   139      16      3876      3860   110.982       108   1.19422  0.575109
2014-11-26 00:48:11.448128min lat: 0.077438 max lat: 3.57753 avg lat: 0.575204
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16      3903      3887    110.96       108  0.544161  0.575204
   141      16      3933      3917   111.024       120  0.569308  0.575234
   142      16      3957      3941   110.918        96   1.05508  0.575355
   143      16      3986      3970   110.954       116   0.45324  0.575406
   144      16      4014      3998   110.961       112  0.805567  0.575195
   145      16      4042      4026   110.968       112   1.44271  0.575524
   146      16      4071      4055   111.002       116  0.378104   0.57528
   147      16      4097      4081   110.955       104  0.488142  0.575388
   148      16      4126      4110   110.989       116  0.578238  0.575339
   149      16      4155      4139   111.022       116  0.486457  0.575126
   150      16      4183      4167   111.028       112  0.566982  0.575259
   151      16      4211      4195   111.035       112  0.324937  0.575216
   152      16      4237      4221   110.988       104  0.398394  0.575115
   153      15      4265      4250   111.021       116  0.277107  0.574978
   154      16      4294      4278   111.027       112  0.419503    0.5749
   155      16      4321      4305   111.008       108   1.04552  0.575433
   156      16      4348      4332   110.988       108  0.396147   0.57536
   157      16      4376      4360   110.995       112  0.643559  0.575337
   158      16      4405      4389   111.026       116  0.390628  0.575205
   159      16      4433      4417   111.032       112  0.687201  0.575234
2014-11-26 00:48:31.450786min lat: 0.077438 max lat: 3.57753 avg lat: 0.575246
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   160      16      4460      4444   111.013       108  0.563925  0.575246
   161      16      4489      4473   111.044       116  0.494781  0.575194
   162      16      4516      4500   111.025       108  0.638016  0.574935
   163      16      4543      4527   111.007       108   2.09143  0.575432
   164      16      4573      4557   111.061       120  0.764767  0.575323
   165      16      4600      4584   111.043       108  0.402066  0.575168
