   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        21         5   19.9919        20  0.118041  0.361894
     2      16        27        11   21.9938        24   1.96967   1.18588
     3      16        29        13   17.3293         8   1.94196   1.16211
     4      16        46        30   29.9939        68  0.111326    1.7194
     5      16        59        43   34.3935        52  0.109353   1.55957
     6      16        73        57    37.993        56    1.2732    1.4803
     7      16        90        74   42.2781        68  0.374532   1.28381
     8      16       106        90   44.9921        64  0.125453   1.19745
     9      16       127       111   49.3249        84  0.555936   1.12227
    10      16       142       126   50.3916        60   3.81406   1.08776
    11      16       163       147   53.4458        84  0.208817   1.05619
    12      16       184       168    55.991        84  0.270685   1.01158
    13      16       196       180   55.3758        48   2.05905   1.04083
    14      16       202       186   53.1344        24  0.124267    1.0744
    15      16       220       204   54.3914        72  0.439079    1.0814
    16      16       229       213   53.2417        36   1.71355   1.06371
    17      16       245       229   53.8741        64   2.08105   1.08595
    18      16       258       242   53.7696        52  0.881177   1.11003
    19      16       276       260   54.7286        72  0.109779   1.06794
2014-11-25 13:33:56.699516min lat: 0.080177 max lat: 6.59523 avg lat: 1.05916
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       296       280   55.9916        80  0.183464   1.05916
    21      16       310       294   55.9916        56  0.128075   1.04676
    22      16       327       311    56.537        68   1.23258   1.05899
    23      16       346       330   57.3828        76  0.140664   1.05946
    24      16       369       353   58.8247        92   0.11668   1.04971
    25      16       385       369   59.0313        64   1.24557   1.05122
    26      16       393       377   57.9915        32  0.111979    1.0314
    27      16       393       377   55.8437         0         -    1.0314
    28      16       395       379    54.135         4   4.49472   1.05091
    29      16       395       379   52.2683         0         -   1.05091
    30      16       406       390   51.9925        22   4.92886   1.11948
    31      16       413       397   51.2185        28  0.117277   1.13626
    32      16       432       416   51.9926        76   4.12709   1.18907
    33      16       447       431    52.235        60   1.28173   1.19096
    34      16       469       453   53.2865        88  0.218067    1.1756
    35      16       485       469   53.5924        64  0.716409    1.1586
    36      16       509       493     54.77        96  0.765169   1.14254
    37      16       525       509   55.0192        64  0.231262   1.13804
    38      16       547       531   55.8868        88   2.58973   1.12884
    39      16       567       551   56.5048        80   1.31604   1.11799
2014-11-25 13:34:16.702199min lat: 0.080177 max lat: 7.25146 avg lat: 1.11215
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       582       566    56.592        60  0.716171   1.11215
    41      16       604       588   57.3577        88   1.33604   1.09943
    42      16       623       607   57.8013        76   2.15677   1.08904
    43      16       640       624   58.0383        68   1.03042   1.08249
    44      16       660       644   58.5372        80  0.120095   1.07291
    45      16       675       659   58.5695        60    1.6119    1.0727
    46      16       690       674   58.6004        60  0.137488   1.07291
    47      16       707       691   58.8002        68  0.095066   1.06438
    48      16       727       711   59.2416        80  0.195159   1.06665
    49      16       751       735   59.9915        96  0.126188   1.05199
    50      16       767       751   60.0715        64   1.48339   1.05042
    51      16       787       771    60.462        80  0.155325   1.04703
