 Maintaining 16 concurrent writes of 2097152 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_c26ec1c5d7b4_27833
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        42        26   51.9861        52  0.870107  0.161372
     2      16        42        26   25.9947         0         -  0.161372
     3      16        53        37   24.6626        11  0.044204  0.436089
     4      16       102        86   42.9933        98  0.530556  0.700423
     5      16       154       138   55.1917       104  0.541867  0.555072
     6      16       174       158    52.659        40   1.14569  0.556542
     7      16       177       161   45.9935         6  0.047206  0.547033
     8      16       187       171    42.744        20  0.048118  0.578016
     9      16       187       171   37.9948         0         -  0.578016
    10      16       195       179   35.7951         8  0.049804  0.656446
    11      16       231       215   39.0856        72    0.0915   0.80599
    12      16       287       271   45.1606       112  0.057059  0.696003
    13      16       318       302   46.4553        62  0.057749   0.65536
    14      16       327       311   44.4226        18  0.060675  0.665552
    15      16       333       317    42.261        12  0.078719  0.681523
    16      16       342       326   40.7445        18  0.043257  0.699744
    17      16       351       335   39.4065        18  0.064111  0.727038
    18      16       351       335   37.2172         0         -  0.727038
    19      16       358       342   35.9951         7  0.059811  0.780334
2014-11-23 11:01:06.265334min lat: 0.042033 max lat: 4.89214 avg lat: 0.780334
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       358       342   34.1954         0         -  0.780334
    21      16       368       352   33.5194        10  0.046505  0.840475
    22      16       368       352   31.9958         0         -  0.840475
    23      16       376       360   31.3002         8  0.045121  0.909897
    24      16       399       383   31.9125        46   0.08411  0.993611
    25      16       459       443   35.4354       120  0.108753  0.896629
    26      16       514       498   38.3027       110  0.357653   0.83194
    27      16       555       539   39.9207        82  0.123454  0.791151
    28      16       577       561   40.0662        44   1.40849  0.773002
    29      16       585       569   39.2363        16  0.047271  0.776564
    30      16       593       577   38.4617        16  0.067018  0.784086
    31      16       593       577   37.2209         0         -  0.784086
    32      16       593       577   36.0578         0         -  0.784086
    33      16       602       586   35.5106         6  0.088694  0.817825
    34      16       603       587    34.525         2   0.04529  0.816509
    35      16       603       587   33.5386         0         -  0.816509
    36      16       603       587    32.607         0         -  0.816509
    37      16       611       595   32.1581   5.33333  0.087251  0.878127
    38      16       611       595   31.3118         0         -  0.878127
    39      16       611       595    30.509         0         -  0.878127
2014-11-23 11:01:26.267700min lat: 0.041601 max lat: 9.04955 avg lat: 0.878127
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       611       595   29.7462         0         -  0.878127
    41      16       620       604   29.4597       4.5  0.044092   0.96228
    42      16       620       604   28.7583         0         -   0.96228
    43      16       620       604   28.0895         0         -   0.96228
    44      16       620       604   27.4511         0         -   0.96228
    45      16       630       614   27.2855         5  0.044554   1.04705
    46      16       630       614   26.6923         0         -   1.04705
    47      16       630       614   26.1244         0         -   1.04705
    48      16       630       614   25.5802         0         -   1.04705
    49      16       641       625   25.5071       5.5  0.061333   1.12685
    50      16       641       625   24.9969         0         -   1.12685
    51      16       641       625   24.5068         0         -   1.12685
    52      16       641       625   24.0355         0         -   1.12685
    53      16       649       633   23.8839         4  0.052831   1.20928
    54      16       667       651   24.1082        36  0.058923   1.30011
    55      16       689       673   24.4697        44  0.070883   1.29149
    56      16       755       739   26.3896       132  0.203566   1.20838
    57      16       805       789   27.6808       100  0.261595   1.15277
    58      16       839       823   28.3758        68  0.043092   1.11761
    59      16       904       888    30.098       130  0.106327   1.05977
2014-11-23 11:01:46.270031min lat: 0.041601 max lat: 15.2695 avg lat: 1.02401
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16       950       934   31.1295        92  0.045029   1.02401
    61      16       978       962   31.5371        56  0.062866   1.00553
    62      16       985       969   31.2542        14  0.051876   1.00316
    63      16       997       981    31.139        24   0.06289   1.00255
