   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16      3300      3284   102.598   102.625  0.0017120.00458373
     2      16      6763      6747     105.4   108.219  0.0025580.00473378
     3      15     10302     10287   107.137   110.625  0.0032850.00466128
     4      16     13800     13784   107.669   109.281  0.0024790.00463806
     5      16     17210     17194   107.445   106.562  0.0033790.00464825
     6      15     20696     20681   107.697   108.969   0.002550.00463837
     7      16     24230     24214   108.082   110.406  0.0082040.00462274
     8      16     27760     27744   108.359   110.312   0.006190.00461103
     9      16     31277     31261    108.53   109.906  0.0027630.00460384
 Total time run:        9.304705
Total reads made:     32336
Read size:            32768
Bandwidth (MB/sec):    108.601 

Average Latency:       0.00460212
Max latency:           0.093978
Min latency:           0.001313
