 Maintaining 16 concurrent writes of 1048576 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_877
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        82        66    65.978        66  0.538417  0.200139
     2      16       149       133    66.484        67  0.071836  0.204892
     3      16       215       199   66.3199        66  0.079436   0.22215
     4      16       283       267   66.7378        68  0.522597  0.227948
     5      16       344       328   65.5884        61   0.05307  0.229803
     6      16       419       403   67.1553        75  0.300408  0.232173
     7      16       491       475    67.846        72   0.09735  0.229304
     8      16       534       518   64.7392        43  0.082421   0.22855
     9      16       566       550   61.1011        32  0.135153  0.257694
    10      16       616       600   59.9903        50  0.526712  0.253324
    11      16       616       600   54.5368         0         -  0.253324
    12      16       616       600   49.9924         0         -  0.253324
    13      16       616       600   46.1471         0         -  0.253324
    14      16       644       628   44.8506         7  0.078209  0.352526
    15      16       713       697     46.46        69  0.130983  0.339211
    16      16       754       738   46.1184        41   0.04707  0.333683
    17      16       765       749   44.0526        11    1.6659  0.352443
    18      16       837       821   45.6044        72  0.464073  0.347623
    19      16       895       879   46.2563        58  0.081143  0.337551
2014-11-25 12:50:08.786941min lat: 0.04707 max lat: 4.45249 avg lat: 0.337551
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       895       879   43.9436         0         -  0.337551
    21      16       899       883   42.0415         2   1.90988  0.345265
    22      16       909       893   40.5851        10   3.85684  0.365879
    23      16       984       968    42.081        75  0.459828  0.377039
    24      16      1044      1028   42.8269        60  0.538168  0.370257
    25      16      1105      1089   43.5535        61  0.080006  0.363061
    26      16      1168      1152    44.301        63   0.50396  0.358041
    27      16      1201      1185   43.8823        33  0.496939  0.355647
    28      16      1210      1194   42.6365         9  0.053414  0.361178
    29      16      1222      1206     41.58        12  0.046257  0.370691
    30      16      1232      1216   40.5274        10   1.91714  0.378591
    31      16      1246      1230   39.6716        14   4.12262   0.38995
    32      16      1246      1230   38.4319         0         -   0.38995
    33      16      1270      1254   37.9945        12  0.053931  0.416646
    34      16      1277      1261   37.0829         7   0.63707  0.418315
    35      16      1288      1272   36.3376        11  0.220129  0.428361
    36      16      1295      1279   35.5227         7   1.22273  0.435785
    37      16      1311      1295    34.995        16   2.13409  0.456154
    38      16      1323      1307   34.3898        12  0.396964    0.4549
    39      16      1340      1324   33.9439        17  0.085581  0.462699
2014-11-25 12:50:28.789712min lat: 0.043409 max lat: 4.45249 avg lat: 0.465274
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1355      1339   33.4702        15  0.696294  0.465274
    41      16      1365      1349   32.8977        10   1.07471  0.471349
    42      16      1375      1359   32.3525        10   1.97715  0.477043
    43      16      1377      1361   31.6467         2  0.045388  0.476416
    44      16      1410      1394   31.6773        33  0.689155  0.497394
    45      16      1422      1406     31.24        12  0.665663  0.502179
    46      16      1430      1414   30.7348         8   2.37221  0.509157
    47      16      1495      1479   31.4637        65  0.705975  0.504467
    48      16      1568      1552   32.3288        73  0.212485  0.494069
    49      16      1635      1619   33.0362        67   0.08239  0.480746
    50      16      1699      1683   33.6553        64  0.611813  0.473271
    51      16      1763      1747   34.2501        64  0.104312  0.465007
    52      16      1791      1775   34.1298        28  0.309716  0.462333
    53      16      1831      1815   34.2405        40  0.287756  0.465583
    54      16      1831      1815   33.6064         0         -  0.465583
    55      16      1837      1821   33.1045         3  0.047067  0.467076
    56      16      1837      1821   32.5133         0         -  0.467076
    57      16      1837      1821   31.9429         0         -  0.467076
    58      16      1837      1821   31.3922         0         -  0.467076
    59      15      1911      1896   32.1312     18.75  0.120355  0.496572
2014-11-25 12:50:48.792242min lat: 0.043329 max lat: 5.46946 avg lat: 0.488032
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      1975      1959   32.6455        63  0.070727  0.488032
    61      16      2028      2012   32.9791        53  0.103856  0.482173
    62      16      2028      2012   32.4472         0         -  0.482173
    63      16      2028      2012   31.9321         0         -  0.482173
    64      16      2028      2012   31.4332         0         -  0.482173
    65      16      2028      2012   30.9497         0         -  0.482173
    66      16      2028      2012   30.4807         0         -  0.482173
    67      16      2031      2015   30.0706       0.5  0.052255  0.487226
    68      16      2032      2016   29.6431         1   7.43442  0.490672
    69      16      2036      2020   29.2715         4  0.048012  0.497282
    70      16      2038      2022   28.8819         2   8.62834  0.505484
    71      16      2038      2022   28.4751         0         -  0.505484
    72      16      2038      2022   28.0796         0         -  0.505484
    73      16      2040      2024   27.7224  0.666667   11.8508  0.516632
    74      16      2110      2094   28.2936        70  0.143648  0.564078
    75      16      2177      2161   28.8095        67  0.070205  0.553481
    76      16      2235      2219   29.1935        58   0.06149  0.546272
    77      16      2265      2249   29.2039        30  0.885739  0.546018
    78      16      2329      2313   29.6499        64  0.272603  0.538441
    79      16      2397      2381   30.1352        68  0.441455  0.529713
2014-11-25 12:51:08.794622min lat: 0.043329 max lat: 12.6736 avg lat: 0.524759
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      2440      2424    30.296        43  0.324914  0.524759
    81      16      2451      2435   30.0577        11  0.837302  0.525915
    82      16      2467      2451   29.8863        16  0.396496   0.52692
    83      16      2477      2461   29.6467        10  0.049367  0.529728
