 Maintaining 16 concurrent writes of 1048576 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_1536
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        81        65   64.9826        65  0.375901  0.215757
     2      16       142       126   62.9872        61  0.062813  0.223169
     3      16       206       190   63.3221        64   0.75445  0.234053
     4      16       264       248   61.9899        58   0.13495  0.250762
     5      16       336       320   63.9901        72  0.088286  0.236606
     6      16       397       381   63.4908        61  0.066624  0.241631
     7      16       461       445   63.5623        64  0.171245  0.240288
     8      16       466       450   56.2421         5  0.052745  0.240244
     9      16       466       450   49.9931         0         -  0.240244
    10      16       466       450   44.9938         0         -  0.240244
    11      16       466       450   40.9037         0         -  0.240244
    12      16       467       451   37.5785      0.25   5.08739  0.250991
    13      16       470       454   34.9186         3  0.061588  0.260825
    14      16       470       454   32.4246         0         -  0.260825
    15      16       499       483   32.1961      14.5  0.173972  0.490474
    16      16       561       545   34.0583        62  0.597178  0.462228
    17      16       629       613   36.0544        68  0.104929  0.434932
    18      16       689       673   37.3843        60  0.518155  0.422337
    19      16       712       696    36.627        23   0.04497  0.415223
2014-11-25 12:57:28.989421min lat: 0.04497 max lat: 8.34408 avg lat: 0.411399
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       784       768   38.3952        72  0.074753  0.411399
    21      16       807       791    37.662        23  0.187131  0.423339
    22      16       878       862   39.1769        71  0.080286  0.404126
    23      16       944       928   40.3428        66  0.100675  0.392661
    24      16      1010       994   41.4115        66  0.086331  0.382192
    25      16      1078      1062   42.4747        68  0.121304  0.373034
    26      16      1147      1131   43.4946        69  0.627086  0.365078
    27      16      1205      1189   44.0316        58  0.616164  0.359859
    28      16      1235      1219   43.5303        30  0.048472  0.358318
    29      16      1262      1246   42.9602        27  0.179385  0.371026
    30      16      1280      1264   42.1281        18  0.046801  0.368274
    31      16      1292      1276   41.1562        12  0.089545  0.375405
    32      16      1293      1277   39.9013         1    1.0758  0.375954
    33      16      1293      1277   38.6922         0         -  0.375954
    34      16      1293      1277   37.5542         0         -  0.375954
    35      16      1309      1293   36.9383   5.33333  0.127578  0.418726
    36      16      1366      1350   37.4954        57  0.115467  0.424815
    37      16      1437      1421   38.4007        71  0.128111  0.414066
    38      16      1502      1486   39.1005        65  0.161195  0.406264
    39      16      1539      1523   39.0465        37  0.086835  0.402986
2014-11-25 12:57:48.991826min lat: 0.043363 max lat: 8.34408 avg lat: 0.402986
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1539      1523   38.0704         0         -  0.402986
    41      16      1539      1523   37.1418         0         -  0.402986
    42      16      1539      1523   36.2575         0         -  0.402986
    43      16      1539      1523   35.4143         0         -  0.402986
    44      16      1539      1523   34.6095         0         -  0.402986
    45      16      1539      1523   33.8404         0         -  0.402986
    46      16      1539      1523   33.1047         0         -  0.402986
    47      16      1543      1527   32.4855       0.5   0.04568  0.412202
    48      16      1561      1545   32.1837        18  0.122675  0.481885
    49      16      1636      1620   33.0573        75   0.32029  0.482604
    50      16      1692      1676    33.516        56  0.093985  0.473865
    51      16      1699      1683   32.9961         7   1.09523  0.474679
    52      16      1774      1758   33.8037        75  0.096767   0.47089
    53      16      1833      1817   34.2789        59  0.054802  0.464639
    54      16      1896      1880   34.8107        63  0.090063  0.456942
    55      16      1914      1898    34.505        18  0.053261  0.455477
    56      16      1924      1908   34.0674        10  0.043545  0.458604
    57      16      1936      1920   33.6802        12  0.530282  0.464453
    58      16      1941      1925   33.1857         5  0.068369  0.466744
    59      16      1966      1950   33.0469        25  0.043284   0.47932
2014-11-25 12:58:08.994113min lat: 0.042712 max lat: 9.93873 avg lat: 0.481922
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      1974      1958   32.6294         8   1.34745  0.481922
    61      16      1974      1958   32.0945         0         -  0.481922
    62      16      1997      1981   31.9478      11.5  0.044661  0.496073
    63      16      2005      1989   31.5677         8   0.04412  0.495691
    64      16      2020      2004   31.3088        15  0.581013  0.503271
    65      16      2030      2014   30.9809        10   1.23783  0.507495
    66      16      2040      2024    30.663        10  0.062078  0.512305
    67      16      2051      2035   30.3695        11  0.051518  0.514773
    68      16      2065      2049   30.1288        14   2.56023  0.523124
    69      16      2085      2069   29.9819        20   2.25093  0.530884
    70      16      2153      2137   30.5249        68  0.587799    0.5223
    71      16      2222      2206   31.0667        69  0.128376  0.513065
    72      16      2287      2271   31.5379        65  0.061168  0.505683
    73      16      2301      2285   31.2976        14  0.046531  0.504835
    74      16      2349      2333   31.5233        48  0.305587  0.506481
    75      16      2410      2394   31.9162        61  0.061201   0.49857
    76      16      2410      2394   31.4962         0         -   0.49857
    77      16      2461      2445   31.7495      25.5    0.1949  0.503016
    78      16      2526      2510   32.1757        65  0.468556  0.496168
    79      16      2589      2573   32.5657        63  0.056805  0.489848
2014-11-25 12:58:28.996486min lat: 0.04266 max lat: 9.93873 avg lat: 0.483778
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      2653      2637   32.9586        64  0.120841  0.483778
    81      16      2670      2654   32.7615        17  0.057146  0.482581
    82      16      2670      2654    32.362         0         -  0.482581
    83      16      2674      2658   32.0203         2  0.043584  0.483437
    84      16      2674      2658   31.6391         0         -  0.483437
    85      16      2674      2658   31.2669         0         -  0.483437
    86      16      2674      2658   30.9033         0         -  0.483437
    87      16      2674      2658   30.5481         0         -  0.483437
    88      16      2674      2658    30.201         0         -  0.483437
