   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        77        61   60.9807        61  0.021657  0.095079
     2      16       131       115   57.4864        54  0.049601  0.218339
     3      16       227       211   70.3192        96   0.01433  0.206472
     4      16       287       271   67.7377        60  0.023241  0.198724
     5      16       338       322   64.3891        51  0.515614  0.226628
     6      16       347       331    55.158         9  0.021513  0.221911
     7      16       363       347   49.5639        16   1.86198  0.295668
     8      16       474       458   57.2415       111  0.030612  0.274425
     9      16       585       569   63.2131       111  0.392801  0.249675
    10      16       698       682   68.1903       113   0.13118   0.23218
    11      16       807       791   71.8989       109  0.020593  0.219383
    12      16       915       899   74.9062       108  0.049629   0.21131
    13      16      1026      1010   77.6815       111  0.247592  0.204444
    14      16      1139      1123   80.2032       113  0.499903   0.19755
    15      16      1246      1230   81.9887       107  0.469164  0.193476
    16      16      1357      1341    83.801       111  0.110207  0.189449
    17      16      1465      1449   85.2237       108  0.216213  0.186238
    18      16      1575      1559   86.5994       110   0.11049  0.183526
    19      16      1686      1670   87.8829       111  0.336413  0.180878
2014-11-25 15:45:59.409058min lat: 0.013877 max lat: 3.12901 avg lat: 0.178307
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      1796      1780    88.988       110  0.102825  0.178307
    21      16      1907      1891   90.0354       111  0.337792  0.176829
    22      16      2017      2001   90.9422       110  0.024196  0.175084
    23      16      2126      2110   91.7267       109  0.171703  0.173164
    24      16      2236      2220   92.4875       110  0.280887  0.172107
    25      16      2348      2332   93.2675       112  0.141732  0.170709
    26      16      2460      2444   93.9874       112  0.032453  0.169202
    27      16      2571      2555    94.617       111  0.192485  0.168378
    28      16      2682      2666   95.2016       111  0.271807  0.167332
    29      16      2793      2777   95.7458       111  0.213686  0.166435
    30      16      2901      2885   96.1538       108  0.041052  0.165486
    31      16      3011      2995      96.6       110   0.06409  0.164784
    32      16      3120      3104   96.9871       109  0.374549  0.164157
    33      16      3225      3209   97.2295       105  0.024336  0.163709
    34      16      3336      3320   97.6341       111  0.022967  0.163289
    35      16      3447      3431   98.0155       111  0.024926  0.162525
