 Maintaining 16 concurrent writes of 4096 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_6cd5e455ac71_18145
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       205       189  0.738121  0.738281  0.012612 0.0164602
     2      16       862       846   1.65205   2.56641  0.019038  0.037632
     3      16      1645      1629   2.12077   3.05859  0.027592 0.0292896
     4      16      1774      1758   1.71655  0.503906  0.026735 0.0354076
     5      16      2303      2287   1.78647   2.06641  0.023247 0.0348793
     6      16      3033      3017   1.96393   2.85156  0.043359 0.0317925
     7      15      3745      3730    2.0812   2.78516  0.014896 0.0299776
     8      16      3890      3874   1.89136    0.5625  0.015558 0.0296683
     9      16      3930      3914   1.69857   0.15625  0.012938 0.0339275
    10      16      3930      3914   1.52872         0         - 0.0339275
    11      16      3930      3914   1.38975         0         - 0.0339275
    12      16      4368      4352    1.4165  0.570312  0.017374 0.0440607
    13      16      5080      5064   1.52146   2.78125  0.039923 0.0409648
    14      16      5751      5735   1.59998   2.62109  0.021599 0.0390309
    15      16      5992      5976   1.55607  0.941406  0.121089  0.039989
    16      16      6175      6159   1.50349  0.714844   0.14255  0.041335
    17      16      6228      6212   1.42723  0.207031  0.096636 0.0425997
    18      16      6228      6212   1.34793         0         - 0.0425997
    19      16      6232      6216   1.27781 0.0078125   2.46226 0.0439072
2014-11-25 02:25:38.625333min lat: 0.003423 max lat: 3.20025 avg lat: 0.0475953
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      15      6727      6712   1.31079    1.9375  0.037545 0.0475953
    21      16      7520      7504   1.39567   3.09375  0.013447 0.0447627
    22      16      8314      8298    1.4732   3.10156  0.011476 0.0423877
    23      16      8663      8647   1.46841   1.36328  0.390102 0.0415671
    24      16      9029      9013   1.46679   1.42969  0.010483 0.0418128
    25      16      9157      9141   1.42812       0.5  0.012492  0.043038
    26      16      9190      9174   1.37815  0.128906  0.021632 0.0446342
    27      16      9190      9174   1.32711         0         - 0.0446342
    28      16      9190      9174   1.27971         0         - 0.0446342
    29      16      9190      9174   1.23558         0         - 0.0446342
    30      16      9190      9174    1.1944         0         - 0.0446342
    31      16      9607      9591   1.20841  0.325781  0.041521 0.0516927
    32      16     10259     10243   1.25023   2.54688  0.015912 0.0499604
    33      16     10779     10763   1.27389   2.03125  0.019318 0.0490352
    34      16     11358     11342   1.30293   2.26172  0.076088 0.0478217
    35      16     11374     11358   1.26749    0.0625  0.590148 0.0484586
    36      16     11434     11418    1.2388  0.234375    0.2925 0.0504032
    37      16     11459     11443   1.20795 0.0976562  0.234421  0.050768
    38      16     11459     11443   1.17617         0         -  0.050768
    39      16     11459     11443   1.14601         0         -  0.050768
2014-11-25 02:25:58.627390min lat: 0.003414 max lat: 4.94375 avg lat: 0.050768
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16     11459     11443   1.11736         0         -  0.050768
    41      16     11469     11453   1.091060.00976562   4.39891  0.054617
    42      16     11641     11625   1.08108  0.671875  0.040698 0.0577944
    43      16     12066     12050   1.09454   1.66016  0.204366 0.0570361
    44      16     12647     12631   1.12124   2.26953  0.008002 0.0557284
    45      16     13426     13410   1.16394   3.04297  0.023865 0.0536745
    46      16     14153     14137   1.20036   2.83984  0.079665 0.0520417
    47      16     14733     14717   1.22302   2.26562  0.021418 0.0508694
    48      16     14797     14781   1.20275      0.25  0.030638 0.0511904
    49      16     14797     14781    1.1782         0         - 0.0511904
    50      16     14797     14781   1.15464         0         - 0.0511904
    51      16     14797     14781     1.132         0         - 0.0511904
    52      16     14797     14781   1.11023         0         - 0.0511904
    53      16     14797     14781   1.08928         0         - 0.0511904
    54      16     15261     15245   1.10267  0.302083  0.117311  0.056668
    55      16     15764     15748   1.11834   1.96484  0.013256 0.0556793
    56      16     15831     15815   1.10305  0.261719  0.484747 0.0560466
    57      16     16393     16377   1.12221   2.19531   0.00896 0.0556796
    58      16     16649     16633    1.1201         1  0.350552 0.0555659
    59      16     16707     16691   1.10495  0.226562  0.322656 0.0563079
2014-11-25 02:26:18.629530min lat: 0.00341 max lat: 6.10396 avg lat: 0.0570195
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     16763     16747   1.09018   0.21875  0.384711 0.0570195
    61      16     16802     16786   1.07481  0.152344  0.346097 0.0578319
    62      16     16802     16786   1.05747         0         - 0.0578319
    63      16     16802     16786   1.04069         0         - 0.0578319
    64      16     16802     16786   1.02443         0         - 0.0578319
    65      16     16802     16786   1.00866         0         - 0.0578319
    66      16     16812     16796  0.993974 0.0078125   5.05822 0.0606419
    67      16     17092     17076  0.995462   1.09375  0.010544 0.0627674
    68      16     17496     17480   1.00403   1.57812  0.007976 0.0621329
    69      16     17615     17599  0.996212  0.464844  0.013712 0.0621759
    70      16     17760     17744  0.990071  0.566406  0.232944 0.0626519
    71      16     17866     17850  0.981958  0.414062  0.010737 0.0636299
    72      16     18156     18140  0.984051   1.13281  0.235745 0.0629773
    73      16     18157     18141  0.9706250.00390625  0.759861 0.0630157
    74      16     18204     18188  0.959989  0.183594  0.599891  0.064488
    75      16     18204     18188  0.947189         0         -  0.064488
    76      16     18204     18188  0.934726         0         -  0.064488
    77      16     18204     18188  0.922587         0         -  0.064488
    78      16     18204     18188  0.910759         0         -  0.064488
    79      16     18206     18190   0.89933 0.0015625   5.72094 0.0651107
2014-11-25 02:26:38.631628min lat: 0.00341 max lat: 6.32309 avg lat: 0.0657412
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16     18208     18192  0.888186 0.0078125   5.80068 0.0657412
    81      16     18210     18194  0.877317 0.0078125   6.90396 0.0664928
    82      16     18211     18195  0.8666660.00390625   8.62736 0.0669633
    83      16     18308     18292  0.860789  0.378906  0.043675  0.072596
    84      16     18396     18380  0.854633   0.34375  0.007032 0.0723344
    85      16     18458     18442  0.847428  0.242188  0.009113 0.0733959
    86      16     18483     18467  0.838709 0.0976562  0.927717 0.0739685
    87      16     18713     18697  0.839395  0.898438  0.041122 0.0744247
    88      16     18837     18821   0.83536  0.484375  0.011183 0.0748017
    89      16     18936     18920  0.830319  0.386719  0.018289 0.0747838
    90      16     18962     18946  0.822221  0.101562  0.010904 0.0758556
    91      16     19086     19070  0.818508  0.484375  0.013216 0.0761397
    92      16     19181     19165  0.813645  0.371094  0.004056 0.0764604
    93      16     19181     19165  0.804896         0         - 0.0764604
    94      16     19181     19165  0.796333         0         - 0.0764604
    95      16     19181     19165   0.78795         0         - 0.0764604
    96      16     19181     19165  0.779743         0         - 0.0764604
    97      16     19181     19165  0.771704         0         - 0.0764604
    98      16     19181     19165   0.76383         0         - 0.0764604
    99      16     19181     19165  0.756114         0         - 0.0764604
2014-11-25 02:26:58.633659min lat: 0.00341 max lat: 9.66166 avg lat: 0.083226
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16     19225     19209  0.750272 0.0214844  0.007121  0.083226
   101      16     19236     19220  0.743269 0.0429688  0.852284 0.0836024
   102      16     19263     19247  0.737016  0.105469   2.05451 0.0842062
   103      16     19383     19367  0.734411   0.46875   0.03335 0.0850825
   104      16     19600     19584  0.735499  0.847656  0.011011 0.0847826
   105      16     19676     19660  0.731321  0.296875  0.007652 0.0851563
   106      16     19676     19660  0.724422         0         - 0.0851563
   107      16     19676     19660  0.717651         0         - 0.0851563
   108      16     19676     19660  0.711007         0         - 0.0851563
   109      16     19676     19660  0.704484         0         - 0.0851563
   110      16     19676     19660  0.698079         0         - 0.0851563
   111      16     19689     19673  0.6922480.00846354   6.59155  0.088753
   112      16     19721     19705  0.687183     0.125  0.015664 0.0907633
   113      16     19721     19705  0.681102         0         - 0.0907633
   114      16     19778     19762   0.67708  0.111328  0.009845 0.0921416
   115      16     19778     19762  0.671193         0         - 0.0921416
   116      16     19778     19762  0.665407         0         - 0.0921416
   117      16     19778     19762  0.659719         0         - 0.0921416
   118      16     19778     19762  0.654128         0         - 0.0921416
   119      16     19778     19762  0.648632         0         - 0.0921416
2014-11-25 02:27:18.635680min lat: 0.00341 max lat: 9.66166 avg lat: 0.0947644
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16     19787     19771  0.6435190.00585938   5.79809 0.0947644
   121      16     19787     19771  0.638201         0         - 0.0947644
   122      16     19907     19891  0.636812  0.234375  0.015703  0.098137
   123      16     19983     19967  0.634048  0.296875  0.018476 0.0984726
   124      16     20014     19998  0.629911  0.121094  0.041257 0.0990292
   125      16     20026     20010  0.625247  0.046875  0.544622 0.0994896
   126      16     20072     20056   0.62171  0.179688  0.822462  0.100269
   127      16     20077     20061  0.616969 0.0195312  0.978809   0.10055
   128      16     20077     20061  0.612149         0         -   0.10055
   129      16     20077     20061  0.607403         0         -   0.10055
   130      16     20077     20061  0.602731         0         -   0.10055
   131      16     20077     20061   0.59813         0         -   0.10055
   132      16     20088     20072  0.5939240.00859375   6.20823  0.103458
   133      16     20088     20072  0.589459         0         -  0.103458
   134      16     20088     20072   0.58506         0         -  0.103458
   135      16     20088     20072  0.580726         0         -  0.103458
   136      16     20105     20089  0.576944 0.0166016   3.38701  0.107636
   137      16     20229     20213  0.576268  0.484375  0.465329  0.108152
   138      16     20269     20253  0.573224   0.15625  0.514633  0.108383
   139      16     20276     20260  0.569297 0.0273438   1.46239  0.108818
2014-11-25 02:27:38.637766min lat: 0.00341 max lat: 9.66166 avg lat: 0.110018
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16     20297     20281  0.565817 0.0820312   0.82859  0.110018
   141      16     20299     20283  0.561859 0.0078125   1.24121  0.110129
   142      16     20299     20283  0.557902         0         -  0.110129
   143      16     20299     20283  0.554001         0         -  0.110129
   144      16     20299     20283  0.550154         0         -  0.110129
   145      16     20310     20294  0.546656 0.0107422  0.010687   0.11241
   146      16     20310     20294  0.542912         0         -   0.11241
   147      16     20310     20294  0.539218         0         -   0.11241
   148      16     20310     20294  0.535575         0         -   0.11241
   149      16     20406     20390  0.534497   0.09375   0.01616  0.116911
   150      16     20468     20452  0.532548  0.242188  0.014476  0.117245
   151      16     20476     20460  0.529228   0.03125  0.859315  0.117479
   152      16     20563     20547  0.527982  0.339844  0.113152  0.118176
   153      16     20617     20601   0.52591  0.210938   0.22465  0.118591
   154      16     20645     20629  0.523205  0.109375  0.512199  0.119102
   155      16     20645     20629   0.51983         0         -  0.119102
   156      16     20649     20633  0.516597 0.0078125   2.06017  0.119538
   157      16     20649     20633  0.513307         0         -  0.119538
   158      16     20649     20633  0.510058         0         -  0.119538
   159      16     20650     20634  0.5068750.00130208   4.91457   0.11977
2014-11-25 02:27:58.639776min lat: 0.003141 max lat: 9.66166 avg lat: 0.122496
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   160      16     20662     20646     0.504  0.046875  0.009165  0.122496
   161      16     20662     20646   0.50087         0         -  0.122496
   162      16     20662     20646  0.497778         0         -  0.122496
   163      16     20662     20646  0.494724         0         -  0.122496
   164      16     20662     20646  0.491707         0         -  0.122496
   165      16     20666     20650  0.488822  0.003125   6.19172  0.123669
   166      16     20683     20667  0.486277 0.0664062  0.092078  0.127957
   167      16     20760     20744  0.485166  0.300781  0.015069  0.128766
   168      16     20820     20804  0.483673  0.234375  0.219028  0.129205
   169      16     20834     20818  0.481135 0.0546875  0.164985   0.12944
   170      16     20864     20848  0.478994  0.117188  0.475767  0.129951
   171      16     20865     20849  0.4762160.00390625  0.974848  0.129991
   172      16     20865     20849  0.473447         0         -  0.129991
   173      16     20865     20849  0.470711         0         -  0.129991
   174      16     20865     20849  0.468005         0         -  0.129991
   175      16     20884     20868  0.465755 0.0185547  0.008962  0.133396
   176      16     20884     20868  0.463109         0         -  0.133396
   177      16     20884     20868  0.460492         0         -  0.133396
   178      16     20884     20868  0.457905         0         -  0.133396
   179      16     20930     20914  0.456351 0.0449219  0.021626  0.136937
2014-11-25 02:28:18.641753min lat: 0.003141 max lat: 12.497 avg lat: 0.137382
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   180      16     20960     20944  0.454467  0.117188  0.011611  0.137382
   181      16     21043     21027  0.453747  0.324219  0.176001  0.137595
   182      16     21064     21048  0.451704 0.0820312  0.822084  0.137843
   183      16     21126     21110  0.450559  0.242188  0.774012  0.138189
   184      16     21158     21142   0.44879     0.125  0.275566   0.13874
   185      16     21158     21142  0.446364         0         -   0.13874
   186      16     21158     21142  0.443964         0         -   0.13874
   187      16     21158     21142   0.44159         0         -   0.13874
   188      16     21158     21142  0.439241         0         -   0.13874
   189      16     21196     21180  0.437703 0.0296875  0.048769  0.142536
   190      16     21196     21180  0.435399         0         -  0.142536
   191      16     21196     21180  0.433119         0         -  0.142536
   192      16     21196     21180  0.430863         0         -  0.142536
   193      16     21196     21180  0.428631         0         -  0.142536
   194      16     21304     21288  0.428596  0.084375  0.010388  0.145432
   195      16     21343     21327  0.427179  0.152344  0.056682  0.146102
   196      16     21381     21365  0.425757  0.148438   0.06774  0.146496
   197      16     21435     21419  0.424667  0.210938  0.209754  0.147076
   198      16     21449     21433  0.422798 0.0546875  0.717795   0.14729
   199      16     21449     21433  0.420673         0         -   0.14729
2014-11-25 02:28:38.643741min lat: 0.003141 max lat: 12.497 avg lat: 0.148013
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   200      16     21458     21442  0.418746 0.0175781   1.80542  0.148013
   201      16     21468     21452  0.416857 0.0390625   1.89692  0.149196
   202      16     21468     21452  0.414793         0         -  0.149196
   203      16     21468     21452   0.41275         0         -  0.149196
   204      16     21517     21501  0.411665 0.0638021  0.017491  0.151635
   205      16     21517     21501  0.409657         0         -  0.151635
   206      15     21586     21571  0.408995  0.136719  0.012967  0.152796
   207      16     21646     21630  0.408133  0.230469  0.804623  0.152799
   208      16     21743     21727  0.407992  0.378906  0.007072  0.152878
   209      16     21743     21727   0.40604         0         -  0.152878
   210      16     21743     21727  0.404106         0         -  0.152878
   211      16     21743     21727  0.402191         0         -  0.152878
   212      16     21743     21727  0.400294         0         -  0.152878
   213      16     21743     21727  0.398415         0         -  0.152878
   214      16     21743     21727  0.396553         0         -  0.152878
   215      16     21743     21727  0.394708         0         -  0.152878
   216      16     21743     21727  0.392881         0         -  0.152878
   217      16     21754     21738  0.3912690.00477431   9.03997  0.157388
   218      16     21809     21793  0.390459  0.214844  0.007431  0.159866
   219      16     21832     21816  0.389086 0.0898438  0.424895  0.160362
2014-11-25 02:28:58.645761min lat: 0.003141 max lat: 12.497 avg lat: 0.160521
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   220      16     21930     21914  0.389058  0.382812  0.037982  0.160521
   221      16     21978     21962  0.388146    0.1875  0.156202  0.160918
   222      16     22027     22011  0.387259  0.191406  0.792727  0.160819
   223      16     22028     22012   0.385540.00390625   0.93636  0.160854
   224      16     22028     22012  0.383819         0         -  0.160854
   225      16     22028     22012  0.382113         0         -  0.160854
   226      16     22028     22012  0.380423         0         -  0.160854
   227      16     22028     22012  0.378747         0         -  0.160854
   228      16     22041     22025  0.377308 0.0101563   6.71227  0.164641
   229      16     22041     22025  0.375661         0         -  0.164641
   230      16     22079     22063  0.374673 0.0742188  0.026786  0.166248
   231      16     22115     22099  0.373659  0.140625  0.019859  0.166624
   232      16     22115     22099  0.372049         0         -  0.166624
   233      16     22115     22099  0.370452         0         -  0.166624
   234      16     22115     22099  0.368869         0         -  0.166624
   235      16     22115     22099  0.367299         0         -  0.166624
   236      16     22159     22143  0.366471  0.034375  0.021636  0.170413
   237      16     22184     22168  0.365337 0.0976562  0.159799  0.170485
   238      16     22233     22217  0.364606  0.191406  0.207976  0.170928
   239      16     22406     22390  0.365908  0.675781  0.155922  0.170633
2014-11-25 02:29:18.647750min lat: 0.003141 max lat: 12.497 avg lat: 0.17038
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   240      16     22523     22507  0.366287  0.457031  0.020922   0.17038
   241      16     22529     22513  0.364864 0.0234375  0.820106  0.170546
   242      16     22529     22513  0.363357         0         -  0.170546
   243      16     22529     22513  0.361861         0         -  0.170546
   244      16     22529     22513  0.360378         0         -  0.170546
   245      16     22529     22513  0.358908         0         -  0.170546
   246      16     22534     22518  0.3575280.00390625   6.34414  0.171916
   247      16     22535     22519  0.3560960.00390625   6.43566  0.172194
   248      16     22696     22680  0.357196  0.628906  0.005145  0.174906
   249      16     22697     22681  0.3557770.00390625  0.315416  0.174913
   250      16     22748     22732  0.355151  0.199219  0.037026  0.175385
   251      16     22748     22732  0.353736         0         -  0.175385
   252      16     22748     22732  0.352332         0         -  0.175385
   253      16     22748     22732   0.35094         0         -  0.175385
   254      16     22748     22732  0.349558         0         -  0.175385
   255      16     22748     22732  0.348187         0         -  0.175385
   256      16     22748     22732  0.346827         0         -  0.175385
   257      16     23001     22985  0.349323  0.141183   0.00998  0.178908
   258      16     23687     23671  0.358354   2.67969  0.015092    0.1744
   259      16     24426     24410  0.368115   2.88672  0.018283  0.169777
2014-11-25 02:29:38.649817min lat: 0.003141 max lat: 12.497 avg lat: 0.16559
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   260      16     25139     25123   0.37741   2.78516  0.022385   0.16559
   261      16     25279     25263  0.378059  0.546875  0.782863  0.164839
   262      16     25279     25263  0.376616         0         -  0.164839
   263      16     25279     25263  0.375184         0         -  0.164839
   264      16     25279     25263  0.373763         0         -  0.164839
   265      16     25279     25263  0.372353         0         -  0.164839
   266      16     25279     25263  0.370953         0         -  0.164839
