1048576, 90.219, 88.182 
131072, 109.838, 44.397 
16384, 81.827, 7.004 
2097152, 101.326, 108.178 
262144, 110.342, 56.988 
32768, 108.910, 13.690 
4096, 19.427, 2.005 
4194304, 102.394, 108.437 
524288, 100.748, 68.809 
65536, 107.932, 23.883 
8192, 48.000, 3.693 
