   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        22         6   23.9877        24  0.628107  0.404052
     2      16        35        19   37.9872        52  0.388582  0.982451
     3      16        51        35   46.6539        64   1.52376   0.83726
     4      16        76        60   59.9855       100  0.318089  0.665771
     5      16        98        82   65.5852        88  0.122762  0.543509
     6      16       121       105   69.9853        92  0.079908  0.467818
     7      16       125       109   62.2733        16  0.131679  0.456887
     8      16       125       109   54.4897         0         -  0.456887
     9      16       125       109   48.4358         0         -  0.456887
    10      16       125       109   43.5926         0         -  0.456887
    11      16       125       109     39.63         0         -  0.456887
    12      16       125       109   36.3277         0         -  0.456887
    13      16       142       126   38.7634   11.3333  0.051176  0.776242
    14      16       151       135   38.5657        36  0.100737  0.892295
    15      16       161       145    38.661        40  0.095498  0.914797
    16      16       168       152   37.9945        28  0.050475  0.936592
    17      16       168       152   35.7596         0         -  0.936592
    18      16       168       152   33.7731         0         -  0.936592
    19      16       168       152   31.9956         0         -  0.936592
2014-11-25 16:16:47.655569min lat: 0.050145 max lat: 12.144 avg lat: 0.936592
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       168       152   30.3959         0         -  0.936592
    21      16       173       157   29.9008         4   8.29374   1.37352
    22      16       201       185   33.6319       112   0.08338   1.30407
    23      16       220       204   35.4735        76  0.090911   1.41609
    24      16       224       208   34.6621        16  0.055297   1.40702
    25      16       236       220   35.1953        48  0.068609   1.49331
    26      16       248       232   35.6876        48   0.09369   1.48681
    27      16       254       238   35.2546        24  0.092653   1.51488
    28      16       262       246   35.1382        32  0.099662   1.55843
    29      16       285       269   37.0986        92  0.154286   1.51384
    30      16       300       284   37.8617        60  0.149225   1.53076
    31      16       310       294   37.9305        40   8.24269   1.51994
    32      16       327       311   38.8699        68  0.227903   1.50592
    33      16       354       338   40.9643       108  0.451069   1.52135
    34      16       382       366   43.0531       112   1.40791   1.46896
    35      16       410       394   45.0226       112   1.27117   1.40672
    36      16       437       421   46.7715       108  0.086726   1.34404
    37      16       465       449   48.5341       112  0.839521    1.2924
    38      16       493       477   50.2038       112  0.894357   1.25504
    39      16       519       503   51.5828       104  0.221926   1.22125
2014-11-25 16:17:07.658248min lat: 0.050145 max lat: 21.0376 avg lat: 1.18554
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       548       532   53.1928       116  0.222276   1.18554
    41      16       575       559   54.5292       108   0.11974   1.15775
    42      16       604       588   55.9924       116  0.965748   1.13462
    43      16       631       615   57.2015       108  0.068783   1.10698
    44      16       659       643   58.4466       112  0.501628    1.0837
    45      16       686       670   59.5475       108    1.3154   1.06204
    46      16       714       698   60.6874       112  0.910398    1.0429
    47      16       743       727   61.8639       116   1.64428    1.0251
