 Maintaining 16 concurrent writes of 1048576 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_c26ec1c5d7b4_23622
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       120       104   103.967       104  0.209764  0.140709
     2      16       230       214   106.975       110  0.195474  0.142713
     3      16       340       324   107.979       110  0.147626  0.143127
     4      16       380       364   90.9835        40  0.060017  0.143926
     5      16       449       433    86.585        69  0.021363  0.167068
     6      16       479       463   77.1539        30  0.029721   0.18044
     7      16       516       500   71.4173        37  0.025435  0.206716
     8      16       558       542   67.7396        42  0.108988  0.234427
     9      16       666       650   72.2113       108  0.093923  0.218925
    10      16       748       732   73.1891        82  0.040187  0.211214
    11      16       819       803   72.9893        71  0.212771  0.217508
    12      16       912       896   74.6558        93  0.215393  0.211855
    13      16       939       923   70.9899        27  0.021624  0.211249
    14      16       950       934   66.7049        11  0.024718  0.218021
    15      16       981       965   64.3243        31  0.075109  0.247766
    16      16      1074      1058   66.1158        93  0.052067   0.23787
    17      16      1120      1104   64.9322        46  0.023312  0.242485
    18      16      1144      1128   62.6581        24  0.023559  0.246918
    19      16      1182      1166   61.3601        38  0.028303  0.256941
2014-11-23 10:49:41.158553min lat: 0.021163 max lat: 2.87811 avg lat: 0.255788
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      1259      1243   62.1416        77  0.412104  0.255788
    21      16      1325      1309   62.3248        66  0.027788  0.252728
    22      16      1374      1358   61.7189        49   0.02915  0.255794
    23      16      1419      1403   60.9917        45   1.02307  0.259584
    24      16      1473      1457   60.7001        54  0.052568   0.26118
    25      16      1494      1478    59.112        21  0.022625  0.260857
    26      16      1557      1541   59.2613        63  0.031445   0.26921
    27      16      1573      1557    57.659        16  0.021378  0.267324
    28      16      1582      1566   55.9211         9  0.053034  0.270931
    29      16      1598      1582   54.5445        16  0.030947  0.281874
    30      16      1654      1638   54.5928        56  0.054586  0.291596
    31      16      1771      1755   56.6054       117  0.132332  0.282048
    32      16      1868      1852   57.8674        97  0.339851  0.275543
    33      16      1874      1858   56.2956         6   1.29638  0.275453
    34      16      1929      1913   56.2573        55  0.022511  0.280973
    35      16      1938      1922    54.907         9  0.022877  0.282211
    36      15      1956      1941   53.9096        19   1.78419  0.288226
    37      16      2079      2063   55.7494       122  0.164166  0.286418
    38      16      2189      2173   57.1767       110  0.094643  0.279309
    39      16      2276      2260   57.9411        87  0.047757  0.273927
2014-11-23 10:50:01.161074min lat: 0.020987 max lat: 2.87811 avg lat: 0.273946
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      2342      2326   58.1424        66  0.042289  0.273946
    41      16      2378      2362   57.6022        36   0.02281  0.272719
    42      16      2378      2362   56.2307         0         -  0.272719
    43      16      2394      2378   55.2951         8  0.038266  0.280964
    44      16      2401      2385   54.1975         7  0.026356  0.287909
    45      16      2401      2385   52.9931         0         -  0.287909
    46      16      2428      2412    52.428      13.5  0.026957  0.297928
