 Maintaining 16 concurrent writes of 1048576 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_c26ec1c5d7b4_19409
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        62        46   45.9843        46  0.839805  0.165923
     2      16        91        75   37.4906        29  0.022386  0.291015
     3      16       116       100   33.3263        25  0.021085  0.349077
     4      16       126       110   27.4948        10  0.059991  0.447751
     5      16       126       110   21.9961         0         -  0.447751
     6      16       145       129   21.4965       9.5  0.030293  0.610543
     7      16       145       129   18.4257         0         -  0.610543
     8      16       158       142   17.7474       6.5  0.060489  0.719392
     9      16       174       158    17.553        16  0.051202  0.826363
    10      16       177       161   16.0977         3  0.027985  0.811812
    11      16       189       173    15.725        12  0.028465  0.885034
    12      16       189       173   14.4146         0         -  0.885034
    13      16       204       188   14.4596       7.5  0.036608  0.972159
    14      16       223       207   14.7837        19  0.022548  0.995069
    15      16       223       207   13.7981         0         -  0.995069
    16      16       284       268   16.7478      30.5  0.026624  0.937766
    17      16       339       323   18.9975        55  0.612095  0.832561
    18      16       356       340   18.8864        17  0.021392  0.795154
    19      16       443       427   22.4707        87  0.047117  0.705374
2014-11-23 10:38:00.755383min lat: 0.021085 max lat: 3.31933 avg lat: 0.698529
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       456       440   21.9971        13  0.030214  0.698529
    21      16       502       486   23.1398        46  0.081747  0.685489
    22      16       584       568   25.8147        82  0.118566  0.617995
    23      16       681       665   28.9092        97  0.050999  0.550093
    24      16       796       780   32.4956       115  0.159844  0.490815
    25      15       897       882   35.2753       102  0.266718  0.451917
    26      16       925       909   34.9568        27  0.082356  0.443792
    27      16      1024      1008   37.3283        99  0.163872  0.427279
    28      16      1078      1062   37.9235        54  0.021913  0.415469
    29      16      1100      1084   37.3743        22  0.023997  0.417972
    30      16      1108      1092   36.3951         8   0.02549  0.428418
    31      16      1114      1098   35.4146         6  0.029926  0.426296
    32      16      1127      1111   34.7141        13  0.025524  0.447305
    33      16      1127      1111   33.6621         0         -  0.447305
    34      16      1138      1122   32.9956       5.5  0.029805  0.462627
    35      16      1152      1136   32.4528        14  0.041431  0.475271
    36      16      1176      1160   32.2179        24  0.081116  0.493746
    37      16      1191      1175   31.7525        15  0.021364  0.494386
    38      16      1264      1248   32.8377        73  0.149012  0.486615
    39      15      1364      1349   34.5851       101  0.046574  0.460231
2014-11-23 10:38:20.758084min lat: 0.020972 max lat: 3.31933 avg lat: 0.443015
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1451      1435   35.8702        86  0.026873  0.443015
    41      16      1467      1451   35.3855        16  0.027218  0.441735
    42      16      1520      1504   35.8047        53  0.034945  0.445144
    43      16      1618      1602   37.2508        98  0.021046  0.427344
    44      16      1681      1665   37.8359        63  0.055332  0.421349
    45      16      1790      1774    39.417       109  0.142417  0.404786
    46      16      1904      1888    41.038       114  0.120349  0.389119
    47      16      1946      1930   41.0584        42  0.033021  0.383534
    48      16      2017      2001   41.6819        71  0.046263  0.383226
    49      16      2045      2029   41.4026        28  0.084838   0.38259
    50      16      2145      2129   42.5743       100  0.058496  0.374429
    51      16      2149      2133    41.818         4  0.882116  0.374913
    52      16      2149      2133   41.0138         0         -  0.374913
    53      16      2168      2152   40.5984       9.5  0.048851  0.383441
    54      16      2180      2164   40.0688        12  0.027671  0.390385
    55      16      2180      2164   39.3403         0         -  0.390385
    56      16      2207      2191   39.1199      13.5  0.020196  0.399989
    57      16      2218      2202   38.6265        11  0.025452  0.406478
    58      16      2218      2202   37.9606         0         -  0.406478
