 Maintaining 16 concurrent writes of 4194304 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_c26ec1c5d7b4_3935
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   101      16       898       882   34.9105         0         -   1.78251
   102      16       902       886   34.7251         8  0.161221   1.78899
   103      16       906       890   34.5434        16  0.101351   1.79861
   104      16       912       896    34.442        24   0.13585   1.80536
   105      16       915       899   34.2284        12   5.45133   1.81816
   106      16       921       905   34.1319        24  0.104274   1.82765
   107      16       921       905    33.813         0         -   1.82765
   108      16       925       909   33.6482         8  0.091147   1.84152
   109      16       925       909   33.3396         0         -   1.84152
   110      16       928       912   33.1457         6   7.08376   1.85979
   111      16       931       915   32.9552        12  0.085646   1.85408
   112      16       931       915   32.6611         0         -   1.85408
   113      16       935       919   32.5137         8  0.145555   1.87571
   114      16       935       919   32.2286         0         -   1.87571
   115      16       938       922   32.0528         6   10.8681   1.90534
   116      16       945       929   32.0178        28  0.083731   1.89169
   117      16       957       941   32.1543        48  0.141616   1.95802
   118      16       990       974        33       132  0.183141   1.93364
   119      16      1005       989   33.2267        60   0.13581   1.91208
2014-11-23 11:25:17.947315min lat: 0.08298 max lat: 14.1738 avg lat: 1.90289
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16      1010       994   33.1165        20  0.084106   1.90289
   121      16      1013       997   32.9421        12   3.29595   1.90702
   122      16      1014       998   32.7043         4   0.14758   1.90526
   123      16      1014       998   32.4386         0         -   1.90526
   124      16      1021      1005   32.4028        14  0.083881   1.90992
   125      16      1021      1005   32.1436         0         -   1.90992
   126      16      1021      1005   31.8886         0         -   1.90992
   127      16      1026      1010    31.795   6.66667  0.103847   1.92524
   128      16      1039      1023   31.9528        52  0.084631   1.95307
   129      16      1067      1051    32.573       112  0.287416   1.95883
   130      16      1077      1061     32.63        40   0.15071   1.94523
   131      16      1085      1069   32.6252        32  0.084178   1.93654
   132      16      1092      1076   32.5901        28  0.083214   1.93252
   133      16      1093      1077   32.3753         4  0.083573    1.9308
   134      16      1098      1082   32.2829        20  0.084108   1.93428
   135      16      1102      1086   32.1623        16  0.120909   1.94336
   136      16      1125      1109   32.6021        92  0.144848   1.95747
   137      16      1144      1128   32.9187        76  0.083404   1.93141
   138      16      1144      1128   32.6802         0         -   1.93141
   139      16      1152      1136   32.6753        16  0.109965   1.92455
2014-11-23 11:25:37.951838min lat: 0.08298 max lat: 14.1738 avg lat: 1.92455
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16      1152      1136    32.442         0         -   1.92455
   141      16      1155      1139   32.2971         6   4.76291   1.93191
   142      16      1155      1139   32.0697         0         -   1.93191
   143      16      1158      1142   31.9294         6   6.92097   1.94517
   144      16      1162      1146   31.8188        16  0.083989    1.9387
   145      16      1162      1146   31.5994         0         -    1.9387
   146      16      1167      1151     31.52        10  0.149054   1.95554
   147      16      1168      1152   31.3328         4  0.084235   1.95392
   148      16      1168      1152   31.1212         0         -   1.95392
   149      16      1174      1158   31.0734        12  0.102894   1.97391
   150      16      1200      1184   31.5593       104   1.81692   2.02278
   151      16      1224      1208   31.9859        96  0.158725   1.99469
   152      16      1233      1217   32.0122        36   1.15179    1.9861
   153      16      1233      1217   31.8031         0         -    1.9861
   154      16      1237      1221   31.7005         8   0.11861   1.98671
   155      16      1237      1221    31.496         0         -   1.98671
   156      16      1241      1225   31.3967         8   0.11645   1.99273
   157      16      1243      1227   31.2477         8  0.090194   1.98969
   158      16      1243      1227     31.05         0         -   1.98969
   159      16      1250      1234   31.0308        14  0.083375   1.99622
2014-11-23 11:25:57.954214min lat: 0.08298 max lat: 14.1738 avg lat: 1.99622
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   160      16      1250      1234   30.8369         0         -   1.99622
   161      16      1255      1239   30.7696        10  0.111307   2.01095
   162      16      1255      1239   30.5798         0         -   2.01095
   163      16      1258      1242   30.4658         6   11.4001   2.03369
   164      16      1258      1242   30.2801         0         -   2.03369
   165      16      1277      1261    30.557        38  0.100881   2.07136
   166      16      1314      1298   31.2642       148  0.440008    2.0438
   167      16      1342      1326   31.7474       112  0.781997   2.01118
   168      16      1369      1353   32.2011       108  0.634522   1.98332
   169      16      1397      1381   32.6731       112  0.798936   1.95484
   170      16      1416      1400   32.9278        76   0.24506   1.93705
   171      16      1426      1410   32.9691        40   1.58543   1.93345
   172      16      1439      1423   33.0797        52  0.112825   1.92571
   173      16      1476      1460   33.7437       148  0.281726   1.89441
   174      16      1499      1483   34.0783        92  0.806426   1.87334
   175      16      1512      1496   34.1807        52  0.165628   1.86086
   176      16      1512      1496   33.9865         0         -   1.86086
   177      16      1515      1499   33.8623         6   2.72521   1.86266
   178      16      1515      1499   33.6722         0         -   1.86266
   179      16      1519      1503   33.5735         8  0.151504    1.8677
2014-11-23 11:26:17.956626min lat: 0.08298 max lat: 14.1738 avg lat: 1.8677
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   180      16      1519      1503    33.387         0         -    1.8677
   181      15      1526      1511   33.3793        16  0.084008   1.87201
   182      16      1527      1511    33.196         0         -   1.87201
   183      16      1527      1511   33.0146         0         -   1.87201
   184      16      1535      1519   33.0091   10.6667  0.083754   1.88024
   185      16      1535      1519   32.8307         0         -   1.88024
   186      16      1543      1527   32.8262        16    9.8689   1.90542
   187      16      1571      1555   33.2494       112   0.20402   1.91603
   188      16      1591      1575    33.498        80  0.110865   1.90253
   189      16      1600      1584   33.5112        36  0.141231    1.8977
   190      16      1600      1584   33.3349         0         -    1.8977
   191      16      1604      1588   33.2441         8  0.153561   1.89976
   192      16      1604      1588    33.071         0         -   1.89976
   193      16      1612      1596   33.0654        16  0.085336   1.90029
   194      16      1619      1603   33.0393        28  0.087517   1.89236
   195      16      1648      1632   33.4646       116  0.827062   1.90758
   196      16      1655      1639   33.4367        28  0.142092   1.90242
   197      16      1655      1639    33.267         0         -   1.90242
   198      16      1658      1642   33.1596         6   2.98848    1.9045
   199      16      1672      1656   33.2743        56  0.145019   1.90285
2014-11-23 11:26:37.959079min lat: 0.08298 max lat: 14.1738 avg lat: 1.90897
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   200      16      1681      1665   33.2879        36   4.54806   1.90897
   201      16      1688      1672   33.2616        28  0.145385   1.90846
   202      16      1715      1699   33.6314       108  0.141763   1.90029
   203      16      1747      1731   34.0961       128  0.577054   1.87362
   204      16      1764      1748   34.2622        68  0.165876    1.8594
   205      16      1769      1753   34.1927        20  0.128396   1.85802
   206      15      1799      1784   34.6284       124  0.350185   1.84418
   207      16      1802      1786   34.4998         8   1.71108   1.84434
   208      16      1805      1789   34.3917        12  0.087951   1.84141
   209      16      1805      1789   34.2271         0         -   1.84141
   210      16      1811      1795   34.1784        12  0.084812   1.84188
   211      16      1811      1795   34.0165         0         -   1.84188
   212      16      1816      1800   33.9504        10  0.083653   1.84693
   213      16      1816      1800    33.791         0         -   1.84693
   214      16      1820      1804   33.7079         8   0.11651   1.85658
   215      16      1825      1809   33.6442        20  0.085406   1.85172
   216      16      1825      1809   33.4884         0         -   1.85172
   217      16      1829      1813   33.4078         8  0.091139   1.86479
   218      16      1832      1816   33.3097        12   10.8648   1.88073
   219      16      1855      1839   33.5775        92  0.766049   1.90351
2014-11-23 11:26:57.961587min lat: 0.08298 max lat: 14.1738 avg lat: 1.87467
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   220      16      1892      1876   34.0974       148  0.507147   1.87467
   221      16      1909      1893   34.2508        68  0.371299   1.86231
   222      16      1916      1900   34.2226        28  0.084727   1.85635
   223      16      1916      1900   34.0692         0         -   1.85635
   224      16      1922      1906   34.0242        12  0.143196   1.85644
   225      16      1922      1906    33.873         0         -   1.85644
   226      16      1926      1910    33.794         8  0.144061   1.86199
   227      16      1927      1911   33.6627         4  0.084162   1.86106
   228      16      1927      1911   33.5151         0         -   1.86106
   229      16      1937      1921   33.5434        20  0.110457   1.86433
   230      16      1937      1921   33.3976         0         -   1.86433
   231      16      1940      1924    33.305         6   9.70744   1.87705
   232      16      1940      1924   33.1615         0         -   1.87705
   233      16      1940      1924   33.0192         0         -   1.87705
   234      16      1946      1930   32.9806         8  0.096787   1.88989
   235      16      1952      1936   32.9424        24  0.084271   1.90217
   236      16      1952      1936   32.8029         0         -   1.90217
   237      16      1952      1936   32.6645         0         -   1.90217
   238      16      1957      1941   32.6113   6.66667  0.115079    1.9162
   239      16      1957      1941   32.4748         0         -    1.9162
2014-11-23 11:27:17.963951min lat: 0.08298 max lat: 14.1738 avg lat: 1.92988
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   240      16      1962      1946   32.4229        10  0.160846   1.92988
   241      16      1962      1946   32.2884         0         -   1.92988
   242      16      1964      1948    32.188         4   11.3185    1.9406
   243      16      1965      1949    32.072         4   11.3182   1.94541
   244      16      1965      1949   31.9406         0         -   1.94541
   245      16      1971      1955   31.9082        12  0.088249   1.95829
   246      16      1971      1955   31.7785         0         -   1.95829
   247      16      1975      1959   31.7146         8  0.101937   1.97406
   248      16      1979      1963   31.6513        16  0.085211   1.97024
   249      16      1979      1963   31.5242         0         -   1.97024
   250      16      1985      1969   31.4941        12  0.084411   1.98467
   251      16      1985      1969   31.3686         0         -   1.98467
   252      16      1985      1969   31.2442         0         -   1.98467
   253      16      1991      1975   31.2155         8  0.088058   1.99892
   254      16      1991      1975   31.0927         0         -   1.99892
   255      16      1994      1978   31.0178         6   12.0712   2.01532
   256      16      1994      1978   30.8967         0         -   2.01532
   257      16      1999      1983   30.8543        10  0.095564    2.0291
   258      16      1999      1983   30.7347         0         -    2.0291
   259      16      2004      1988   30.6933        10  0.104582    2.0425
2014-11-23 11:27:37.966325min lat: 0.08298 max lat: 15.1138 avg lat: 2.0425
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   260      16      2004      1988   30.5752         0         -    2.0425
   261      16      2012      1996   30.5807        16  0.087167    2.0523
   262      16      2012      1996    30.464         0         -    2.0523
   263      16      2013      1997   30.3634         2   13.1618   2.05786
   264      16      2020      2004   30.3544        28  0.084744    2.0618
   265      16      2020      2004   30.2399         0         -    2.0618
   266      16      2025      2009   30.2014        10  0.161415   2.07441
   267      16      2025      2009   30.0883         0         -   2.07441
   268      16      2032      2016   30.0805        14  0.086477   2.08561
   269      16      2043      2027   30.1322        44   5.92035    2.1128
   270      16      2081      2065   30.5834       152  0.435096   2.09103
   271      16      2107      2091   30.8542       104  0.625085   2.07174
   272      16      2131      2115   31.0936        96  0.609921   2.05481
   273      16      2152      2136   31.2874        84  0.257321   2.03842
   274      16      2167      2151   31.3921        60   2.38933   2.03055
   275      16      2168      2152   31.2925         4  0.136516   2.02967
   276      16      2183      2167   31.3965        60  0.132759    2.0287
   277      16      2192      2176   31.4131        36  0.125015   2.02878
   278      15      2206      2191   31.5159        60  0.106333   2.02239
   279      16      2211      2195   31.4603        16  0.117334   2.02252
2014-11-23 11:27:57.968667min lat: 0.08298 max lat: 15.1138 avg lat: 2.0204
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   280      16      2223      2207   31.5193        48  0.113328    2.0204
   281      16      2243      2227   31.6918        80  0.103938   2.01285
   282      16      2243      2227   31.5794         0         -   2.01285
   283      16      2248      2232   31.5385        10  0.148288   2.01278
   284      16      2248      2232   31.4275         0         -   2.01278
   285      16      2254      2238   31.4014        12  0.083414   2.01384
   286      16      2254      2238   31.2916         0         -   2.01384
   287      16      2257      2241   31.2244         6   6.79502   2.02024
   288      16      2260      2244   31.1577        12   7.63543   2.02774
   289      16      2261      2245   31.0637         4  0.155092   2.02691
   290      16      2266      2250   31.0256        20  0.083279   2.03426
   291      16      2286      2270   31.1938        80  0.119414   2.04642
   292      16      2318      2302   31.5252       128  0.249251   2.02781
   293      16      2338      2322   31.6906        80  0.111027   2.01447
   294      16      2352      2336   31.7732        56  0.138222   2.00685
   295      16      2356      2340   31.7198        16  0.127884   2.00598
   296      16      2361      2345   31.6802        20  0.087154    2.0058
   297      16      2381      2365   31.8428        80  0.148165   2.00476
   298      16      2388      2372   31.8299        28  0.088578   2.00159
   299      16      2393      2377   31.7903        20  0.084118   2.00025
2014-11-23 11:28:17.971173min lat: 0.08298 max lat: 15.1138 avg lat: 2.00025
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   300      16      2393      2377   31.6844         0         -   2.00025
   301      16      2394      2378   31.5924         2   4.31557   2.00122
   302      16      2394      2378   31.4878         0         -   2.00122
   303      16      2394      2378   31.3839         0         -   2.00122
   304      16      2394      2378   31.2807         0         -   2.00122
   305      16      2394      2378   31.1782         0         -   2.00122
   306      16      2394      2378   31.0763         0         -   2.00122
   307      16      2394      2378   30.9751         0         -   2.00122
   308      16      2394      2378   30.8745         0         -   2.00122
   309      12      2394      2382   30.8264         2   11.7167   2.01743
   310      12      2394      2382    30.727         0         -   2.01743
   311       7      2394      2387   30.6925        10    14.293   2.04165
   312       7      2394      2387   30.5941         0         -   2.04165
 Total time run:         312.311713
Total writes made:      2394
Write size:             4194304
Bandwidth (MB/sec):     30.662 

Stddev Bandwidth:       36.6201
Max bandwidth (MB/sec): 152
Min bandwidth (MB/sec): 0
Average Latency:        2.0777
Stddev Latency:         3.11553
Max latency:            15.8807
Min latency:            0.08298
