 Maintaining 16 concurrent writes of 2097152 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_39411e8678a7_25010
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      15        49        34   67.9836        68  0.695958   0.35954
     2      16        96        80    79.984        92  0.920966   0.33748
     3      16       136       120   79.9859        80  0.478886  0.356883
     4      16       178       162   80.9866        84  0.134152  0.354325
     5      16       220       204    81.587        84  0.149897  0.357493
     6      16       259       243   80.9872        78     1.215  0.367166
     7      16       298       282   80.5591        78  0.090062   0.37784
     8      16       342       326   81.4876        88  0.745816  0.377108
     9      16       384       368   81.7656        84  0.090443  0.372713
    10      16       426       410    81.988        84  0.204935  0.375897
    11      16       471       455   82.7153        90  0.145939  0.376683
    12      15       512       497   82.8214        84  0.218711  0.375785
    13      16       556       540   83.0648        86  0.947733   0.37536
    14      16       590       574   81.9882        68  0.171174  0.366979
    15      16       638       622   82.9215        96  0.111378  0.378484
    16      16       679       663    82.863        82  0.508299  0.378106
    17      16       730       714   83.9879       102  0.152388  0.376002
    18      16       771       755   83.8768        82  0.828498  0.374395
    19      16       814       798   83.9879        86  0.624306  0.375413
2014-11-26 03:33:32.224888min lat: 0.070988 max lat: 2.04665 avg lat: 0.373461
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       860       844   84.3879        92   0.37565  0.373461
    21      16       904       888   84.5593        88   0.08204   0.37206
    22      16       946       930   84.5333        84  0.421045  0.374411
    23      16       980       964   83.8141        68  0.150359  0.374517
    24      16      1026      1010   84.1547        92  0.628459  0.375434
    25      16      1073      1057    84.548        94  0.075556  0.373636
    26      16      1117      1101   84.6803        88  0.161478  0.374097
    27      16      1160      1144   84.7288        86  0.091598  0.370393
    28      16      1202      1186   84.7024        84  0.116685  0.371468
    29      16      1242      1226   84.5399        80   0.10305  0.372427
    30      16      1282      1266   84.3882        80  0.131878  0.372177
    31      16      1329      1313   84.6979        94  0.359299  0.372043
    32      16      1372      1356   84.7382        86  0.087222  0.372577
    33      16      1414      1398   84.7156        84   0.11054  0.371834
    34      15      1451      1436    84.459        76   0.19607  0.373276
    35      16      1494      1478   84.4455        84   1.23897  0.374972
    36      16      1507      1491    82.822        26  0.069442  0.375266
    37      16      1507      1491   80.5836         0         -  0.375266
    38      16      1507      1491    78.463         0         -  0.375266
    39      16      1510      1494    76.605         2  0.133876  0.379822
2014-11-26 03:33:52.227400min lat: 0.069442 max lat: 3.98463 avg lat: 0.379631
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1511      1495   74.7399         2  0.094582  0.379631
    41      16      1511      1495    72.917         0         -  0.379631
    42      16      1562      1546   73.6092        51  0.410638   0.43189
    43      16      1606      1590   73.9436        88  0.086271  0.427827
    44      16      1647      1631   74.1265        82  0.141712  0.426966
    45      15      1684      1669   74.1679        76   1.00334  0.427695
    46      16      1726      1710   74.3379        82   1.16034  0.426606
    47      16      1769      1753   74.5858        86  0.095135  0.424496
    48      16      1805      1789   74.5317        72   1.70602   0.42358
    49      16      1834      1818   74.1941        58  0.310562  0.426665
    50      16      1867      1851   74.0301        66  0.208984  0.427637
    51      16      1882      1866   73.1667        30  0.851317  0.430311
    52      16      1915      1899   73.0287        66  0.102277  0.432437
    53      16      1935      1919   72.4054        40  0.814666  0.435439
    54      16      1955      1939   71.8052        40   0.20763  0.441783
    55      16      2003      1987   72.2449        96   0.81414   0.44008
    56      16      2044      2028   72.4189        82  0.103848  0.436812
    57      15      2085      2070   72.6219        84  0.145914  0.436637
    58      16      2126      2110   72.7488        80  0.088196  0.434429
    59      16      2162      2146   72.7359        72  0.157145  0.436521
2014-11-26 03:34:12.230168min lat: 0.067809 max lat: 6.77458 avg lat: 0.43669
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      2200      2184   72.7901        76   0.16177   0.43669
    61      16      2249      2233   73.2031        98  0.501838  0.435607
