   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        35        19    18.994        19  0.155073  0.274976
     2      16        65        49   24.4946        30  0.030383  0.390959
     3      16       133       117   38.9926        68  0.022181  0.230347
     4      16       157       141   35.2439        24  0.031769  0.253694
     5      16       194       178   35.5943        37  0.022957  0.288458
     6      16       219       203   33.8281        25  0.021476  0.312818
     7      16       242       226    32.281        23   2.37574  0.426269
     8      16       283       267   33.3702        41  0.041977  0.367619
     9      16       283       267   29.6625         0         -  0.367619
    10      16       283       267   26.6963         0         -  0.367619
    11      16       343       327   29.7233        20   0.02407  0.417511
    12      16       343       327   27.2464         0         -  0.417511
    13      16       349       333    25.612         3    5.6039  0.443033
    14      16       365       349   24.9253        16  0.023791  0.439315
    15      16       373       357   23.7969         8  0.022065  0.479061
    16      16       395       379   23.6845        22  0.014528  0.493029
    17      16       461       445   26.1732        66  0.040914  0.528592
    18      16       544       528   29.3297        83   0.02197  0.525445
    19      16       623       607   31.9434        79  0.038015  0.483648
2014-11-25 18:29:46.319825min lat: 0.013676 max lat: 9.80191 avg lat: 0.447069
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       716       700   34.9956        93   2.38544  0.447069
    21      16       778       762   36.2811        62  0.040958  0.431378
    22      16       875       859   39.0405        97  0.529894  0.404897
    23      16       984       968   42.0816       109  0.227006  0.376085
    24      16      1096      1080   44.9943       112  0.046137  0.354355
    25      16      1205      1189    47.554       109  0.081218  0.334828
    26      16      1318      1302   50.0706       113   0.07596  0.318303
    27      16      1428      1412   52.2897       110  0.072564  0.304791
    28      16      1525      1509    53.886        97  0.018347  0.294667
    29      16      1619      1603   55.2689        94  0.116065  0.286177
    30      16      1728      1712   57.0595       109  0.310799  0.279179
    31      16      1836      1820   58.7023       108  0.054232  0.270887
    32      16      1940      1924   60.1174       104  0.434401  0.264213
    33      16      2016      2000   60.5984        76  0.034536  0.261221
    34      16      2115      2099   61.7275        99  0.039104  0.257347
    35      16      2224      2208   63.0777       109   0.15337  0.252501
    36      15      2335      2320   64.4362       112  0.433578  0.247455
    37      16      2446      2430   65.6673       110  0.178103  0.242524
    38      16      2534      2518   66.2547        88  0.034602  0.238945
    39      16      2645      2629   67.4017       111  0.493045  0.236424
2014-11-25 18:30:06.322386min lat: 0.01361 max lat: 9.80191 avg lat: 0.232716
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      2756      2740   68.4913       111   0.13724  0.232716
    41      16      2844      2828   68.9668        88  0.054643  0.230799
    42      16      2935      2919   69.4911        91  0.024059  0.229177
    43      16      3031      3015   70.1073        96  0.053175   0.22654
    44      16      3104      3088   70.1729        73   1.32125  0.226426
    45      16      3191      3175   70.5466        87  0.035334  0.225392
    46      16      3276      3260   70.8605        85  0.024646  0.225128
    47      16      3376      3360   71.4802       100  0.038752  0.222963
    48      16      3482      3466   72.1991       106  0.033124  0.220904
    49      16      3588      3572   72.8887       106  0.024428  0.218467
    50      16      3694      3678   73.5506       106  0.313584  0.216663
    51      16      3796      3780   74.1082       102  0.048024  0.214753
    52      16      3884      3868   74.3751        88  0.014627   0.21348
    53      16      3975      3959   74.6886        91  0.134947  0.213218
    54      16      4080      4064   75.2497       105  0.069299  0.211973
    55      16      4167      4151   75.4631        87  0.043761  0.210514
    56      16      4259      4243   75.7582        92  0.031277  0.209846
    57      16      4334      4318   75.7447        75  0.033326  0.209527
    58      16      4440      4424   76.2661       106  0.023933  0.208953
    59      16      4546      4530   76.7699       106  0.109299  0.207516
