   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       162       146   36.4902      36.5   0.02277 0.0938068
     2      16       400       384     47.99      59.5  0.004484 0.0764738
     3      16       658       642   53.4905      64.5  0.006843 0.0708125
     4      16       923       907   56.6782     66.25  0.094453 0.0680782
     5      16      1151      1135   56.7412        57  0.370691 0.0671352
     6      16      1405      1389   57.8664      63.5  0.006915 0.0674617
     7      16      1671      1655   59.0986      66.5   0.01173 0.0667152
     8      16      1951      1935   60.4602        70  0.017902 0.0653998
     9      16      2150      2134   59.2695     49.75  0.010848 0.0665643
    10      16      2469      2453   61.3166     79.75  0.006999 0.0644816
    11      16      2690      2674   60.7645     55.25  0.140962 0.0644488
    12      16      2935      2919   60.8044     61.25  0.033359 0.0649082
    13      16      3188      3172   60.9919     63.25  0.740496 0.0644072
    14      16      3469      3453   61.6526     70.25  0.015109 0.0639611
    15      16      3732      3716   61.9252     65.75  0.007089  0.063495
    16      16      3969      3953   61.7576     59.25  0.007771  0.064024
    17      16      4230      4214   61.9626     65.25  0.018261 0.0640996
    18      16      4564      4548   63.1585      83.5  0.087464 0.0632348
    19      16      5009      4993   65.6889    111.25   0.02885 0.0608183
2014-11-26 02:47:05.461830min lat: 0.004128 max lat: 0.820959 avg lat: 0.0588184
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      5449      5433   67.9038       110  0.007138 0.0588184
    21      16      5870      5854   69.6815    105.25  0.018165 0.0573384
    22      16      6281      6265   71.1841    102.75  0.204116 0.0561329
    23      16      6716      6700   72.8168    108.75  0.017541 0.0548537
    24      16      7145      7129    74.251    107.25  0.008723 0.0537765
    25      16      7589      7573   75.7204       111  0.076805  0.052748
    26      16      8032      8016   77.0672    110.75  0.036684 0.0518411
    27      16      8470      8454   78.2679     109.5  0.016054 0.0510392
    28      16      8909      8893   79.3918    109.75  0.056762 0.0503235
    29      16      9297      9281   79.9986        97  0.107292 0.0498919
    30      16      9680      9664   80.5232     95.75  0.016331 0.0495937
    31      16     10067     10051   81.0463     96.75   0.01937 0.0493023
    32      16     10492     10476   81.8335    106.25  0.022956 0.0488053
    33      16     10794     10778   81.6413      75.5  0.403948 0.0487528
    34      16     11179     11163   82.0707     96.25  0.005938 0.0485802
    35      16     11527     11511   82.2112        87  0.007194 0.0486197
    36      16     11976     11960   83.0452    112.25  0.013733 0.0481084
    37      16     12336     12320   83.2329        90  0.139796 0.0480028
    38      16     12713     12697   83.5225     94.25  0.047944 0.0478332
    39      16     13144     13128   84.1434    107.75  0.151119 0.0475008
2014-11-26 02:47:25.464243min lat: 0.004128 max lat: 0.820959 avg lat: 0.0471085
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16     13593     13577   84.8457    112.25  0.035776 0.0471085
    41      16     13950     13934   84.9528     89.25  0.371314 0.0470157
    42      16     14369     14353   85.4239    104.75  0.011711 0.0467899
