 Maintaining 16 concurrent writes of 4194304 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_6cd5e455ac71_30669
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        27        11   43.9714        44  0.432713  0.604537
     2      16        44        28   55.9775        68  0.527779  0.791836
     3      16        63        47    62.647        76  0.630251  0.805356
     4      16        78        62   61.9831        60  0.348472   0.83921
     5      16        85        69   55.1864        28  0.541536  0.833271
     6      16       104        88   58.6534        76  0.519938   1.03903
     7      16       125       109   62.2724        84  0.473995  0.936687
     8      16       144       128   63.9869        76  0.199627  0.910095
     9      16       146       130   57.7664         8   1.80976  0.913238
    10      16       161       145   57.9889        60   2.83565  0.995971
    11      16       162       146    53.081         4   2.25625    1.0046
    12      16       162       146   48.6579         0         -    1.0046
    13      16       162       146   44.9153         0         -    1.0046
    14      16       162       146   41.7072         0         -    1.0046
    15      16       162       146   38.9269         0         -    1.0046
    16      16       189       173   43.2431      21.6  0.555816   1.44534
    17      16       206       190   44.6988        68  0.465547   1.38444
    18      16       210       194   43.1043        16   1.54877   1.37513
    19      16       223       207   43.5721        52   2.85428   1.41907
2014-11-25 04:32:26.791267min lat: 0.199627 max lat: 7.84949 avg lat: 1.42317
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       228       212   42.3934        20    1.1023   1.42317
    21      16       230       214   40.7556         8   1.26133   1.41954
    22      16       230       214   38.9031         0         -   1.41954
    23      16       237       221   38.4289        14   6.08938   1.51079
    24      16       246       230   38.3274        36  0.940718    1.5752
    25      16       250       234   37.4343        16    1.7464   1.60806
    26      16       253       237    36.456        12   2.64019   1.61561
    27      16       255       239    35.402         8   3.86112   1.63056
    28      16       255       239   34.1377         0         -   1.63056
    29      16       255       239   32.9605         0         -   1.63056
    30      15       277       262   34.9281   30.6667  0.662049   1.80831
    31      16       292       276   35.6076        56  0.280324   1.75514
    32      16       310       294   36.7446        72  0.204718   1.70032
    33      16       324       308   37.3278        56  0.387532   1.66253
    34      16       340       324    38.112        64  0.259142   1.62555
    35      16       349       333   38.0515        36   1.58582   1.62518
    36      16       349       333   36.9945         0         -   1.62518
    37      16       349       333   35.9947         0         -   1.62518
    38      16       369       353   37.1525   26.6667  0.392516   1.70152
    39      16       386       370   37.9432        68   0.38089   1.65926
2014-11-25 04:32:46.793961min lat: 0.185226 max lat: 7.84949 avg lat: 1.65926
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       386       370   36.9946         0         -   1.65926
    41      16       386       370   36.0923         0         -   1.65926
    42      16       386       370    35.233         0         -   1.65926
    43      16       386       370   34.4137         0         -   1.65926
    44      16       386       370   33.6315         0         -   1.65926
    45      16       386       370   32.8842         0         -   1.65926
    46      16       386       370   32.1693         0         -   1.65926
    47      16       387       371     31.57       0.5   8.11055   1.67665
