   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       122       106    26.493      26.5  0.147446  0.136325
     2      16       248       232   28.9941      31.5  0.074381  0.131918
     3      16       354       338   28.1617      26.5  0.076275   0.13617
     4      16       469       453   28.3079     28.75  0.077023  0.139104
     5      16       591       575   28.7456      30.5  0.201369  0.137251
     6      16       708       692   28.8292     29.25  0.050569  0.135984
     7      16       827       811   28.9603     29.75  0.114356  0.136248
     8      16       948       932   29.1211     30.25  0.404535  0.135864
     9      16      1076      1060   29.4406        32   0.12034  0.134402
    10      16      1195      1179   29.4712     29.75  0.063307  0.134037
    11      16      1324      1308   29.7234     32.25  0.094801  0.133503
    12      16      1449      1433   29.8504     31.25  0.101609  0.132982
    13      16      1578      1562   30.0347     32.25  0.265278  0.132109
    14      16      1695      1679   29.9785     29.25  0.217589  0.132337
    15      16      1796      1780    29.663     25.25  0.132349  0.133792
    16      16      1910      1894   29.5901      28.5  0.122076   0.13444
    17      16      2039      2023   29.7464     32.25  0.083717  0.133918
    18      16      2161      2145   29.7881      30.5  0.121878  0.133875
    19      16      2288      2272   29.8911     31.75  0.128939   0.13343
2014-11-23 15:16:54.503480min lat: 0.015959 max lat: 0.461386 avg lat: 0.132691
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      2417      2401   30.0089     32.25  0.134256  0.132691
    21      16      2547      2531   30.1273      32.5   0.14639  0.132303
    22      16      2670      2654   30.1555     30.75  0.051086  0.132277
    23      16      2801      2785   30.2681     32.75  0.138218  0.131653
    24      16      2928      2912   30.3298     31.75  0.170883  0.131367
    25      16      3063      3047   30.4664     33.75  0.175919   0.13082
    26      16      3190      3174   30.5157     31.75  0.051528  0.130623
    27      16      3252      3236   29.9595      15.5  0.035266  0.131329
    28      16      3281      3265   29.1484      7.25  0.049302  0.134593
    29      16      3313      3297   28.4191         8  0.042378  0.136407
    30      16      3334      3318   27.6468      5.25   1.54053  0.140675
    31      16      3358      3342   26.9485         6  0.053982  0.145172
    32      16      3367      3351   26.1767      2.25   1.04858  0.146729
    33      16      3372      3356   25.4213      1.25  0.023558  0.148979
    34      16      3413      3397   24.9751     10.25  0.017148  0.157358
    35      16      3461      3445   24.6043        12   0.04167  0.159618
    36      16      3546      3530   24.5111     21.25   0.11717  0.162897
    37      16      3696      3680    24.862      37.5  0.211537    0.1603
    38      16      3844      3828   25.1813        37  0.050178  0.158397
    39      16      3995      3979   25.5035     37.75  0.006981  0.156346
2014-11-23 15:17:14.505636min lat: 0.006403 max lat: 2.87772 avg lat: 0.155001
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      4128      4112   25.6971     33.25  0.267908  0.155001
    41      16      4250      4234   25.8141      30.5  0.129661  0.154537
    42      16      4395      4379   26.0625     36.25  0.010997  0.153198
    43      16      4553      4537   26.3749      39.5  0.019295  0.151309
    44      16      4680      4664    26.497     31.75  0.014256  0.150472
    45      16      4836      4820   26.7747        39  0.071483  0.148972
    46      16      4971      4955   26.9263     33.75  0.009027  0.148109
    47      16      5108      5092    27.082     34.25  0.008679  0.147141
    48      16      5255      5239   27.2833     36.75  0.011693  0.146116
    49      16      5403      5387   27.4816        37  0.138335  0.145338
    50      16      5533      5517   27.5818      32.5  0.091261  0.144711
    51      16      5676      5660   27.7419     35.75  0.019059  0.143964
    52      16      5832      5816   27.9583        39  0.026095  0.142816
    53      16      5988      5972   28.1666        39  0.113118  0.141836
    54      16      6148      6132   28.3856        40  0.185945  0.140758
    55      16      6309      6293   28.6013     40.25  0.045853  0.139598
    56      16      6485      6469   28.8762        44  0.023512  0.138304
    57      16      6654      6638   29.1107     42.25  0.017856  0.137228
    58      16      6822      6806   29.3328        42  0.148836  0.136142
    59      16      7050      7034   29.8017        57  0.120597  0.134025
2014-11-23 15:17:34.507963min lat: 0.004078 max lat: 2.87772 avg lat: 0.132635
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      7240      7224   30.0965      47.5  0.132189  0.132635
    61      16      7448      7432   30.4555        52  0.004482    0.1312
    62      16      7616      7600   30.6416        42  0.087064   0.13022
    63      16      7623      7607   30.1831      1.75  0.754364  0.130237
    64      16      7692      7676    29.981     17.25  0.026907  0.132645
    65      16      7700      7684   29.5505         2   1.19467  0.133264
    66      16      7753      7737   29.3035     13.25  0.006602  0.135918
    67      16      7789      7773   29.0004         9  0.006878  0.136517
    68      16      7840      7824   28.7614     12.75  0.006428  0.138195
    69      16      7927      7911   28.6598     21.75  0.006826  0.139235
    70      16      8013      7997   28.5575      21.5  0.019017  0.139809
    71      16      8142      8126   28.6095     32.25  0.021341  0.139334
    72      16      8277      8261   28.6808     33.75  0.004406  0.139266
    73      16      8465      8449   28.9317        47  0.169882  0.138112
    74      16      8660      8644   29.1994     48.75  0.063196  0.136818
    75      16      8862      8846   29.4833      50.5  0.004261  0.135438
    76      16      9025      9009   29.6315     40.75  0.319235  0.134759
    77      16      9186      9170   29.7694     40.25  0.062189  0.134289
    78      16      9384      9368   30.0222      49.5  0.044119   0.13311
    79      16      9545      9529   30.1516     40.25  0.007096  0.132494
2014-11-23 15:17:54.510170min lat: 0.004075 max lat: 2.87772 avg lat: 0.13221
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      9687      9671   30.2184      35.5  0.205981   0.13221
    81      16      9853      9837   30.3577      41.5  0.140751   0.13166
    82      16     10019     10003   30.4935      41.5  0.011464  0.131056
    83      16     10177     10161   30.6019      39.5   0.11837  0.130542
    84      16     10365     10349   30.7971        47  0.007787  0.129769
    85      16     10582     10566   31.0729     54.25  0.011605  0.128575
    86      16     10768     10752   31.2522      46.5    0.0047   0.12785
    87      16     10946     10930   31.4045      44.5  0.008625  0.127209
    88      16     11108     11092   31.5078      40.5   0.12257   0.12683
    89      16     11254     11238   31.5638      36.5  0.115864  0.126618
    90      16     11426     11410   31.6908        43  0.004381  0.126076
    91      16     11622     11606    31.881        49  0.007215  0.125329
    92      16     11788     11772   31.9855      41.5  0.130638  0.124909
    93      16     11949     11933   32.0743     40.25  0.016202  0.124595
    94      16     12116     12100   32.1772     41.75  0.007743  0.124177
    95      16     12374     12358   32.5173      64.5  0.190804  0.122928
    96      16     12603     12587   32.7749     57.25  0.185018  0.121961
    97      16     12874     12858   33.1354     67.75  0.079702  0.120654
    98      16     13185     13169   33.5905     77.75  0.028547   0.11901
    99      16     13469     13453   33.9683        71  0.258244  0.117644
2014-11-23 15:18:14.512593min lat: 0.004075 max lat: 2.87772 avg lat: 0.116603
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16     13733     13717   34.2886        66  0.014306  0.116603
   101      16     13994     13978    34.595     65.25  0.064239  0.115596
   102      16     14319     14303   35.0523     81.25  0.006624  0.113999
   103      16     14575     14559   35.3333        64  0.005238  0.113107
   104      16     14824     14808    35.592     62.25  0.024424  0.112307
   105      16     15107     15091   35.9268     70.75  0.049495  0.111275
   106      16     15423     15407   36.3331        79  0.007156  0.110038
   107      16     15737     15721   36.7271      78.5  0.096334  0.108845
   108      16     15911     15895   36.7897      43.5  0.016539  0.108597
   109      16     16273     16257   37.2824      90.5  0.178576  0.107212
   110      16     16567     16551   37.6116      73.5   0.04543  0.106323
   111      16     16823     16807   37.8492        64   0.15671  0.105616
   112      16     17167     17151    38.279        86  0.071471  0.104461
   113      16     17600     17584   38.8981    108.25  0.005927  0.102808
   114      16     18045     18029   39.5327    111.25  0.005083  0.101134
   115      16     18449     18433   40.0671       101  0.016466 0.0997905
   116      16     18889     18873   40.6698       110  0.062847 0.0983343
   117      16     19331     19315   41.2665     110.5  0.048427 0.0969073
   118      16     19696     19680     41.69     91.25  0.004347 0.0958901
   119      16     20091     20075   42.1694     98.75  0.080417 0.0948245
2014-11-23 15:18:34.515166min lat: 0.004075 max lat: 2.87772 avg lat: 0.0935552
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16     20535     20519   42.7429       111  0.006772 0.0935552
   121      16     20979     20963   43.3069       111  0.061316 0.0923412
   122      16     21382     21366   43.7776    100.75  0.081874 0.0913441
   123      16     21782     21766   44.2346       100  0.007012 0.0903537
   124      15     22082     22067   44.4847     75.25  0.016926 0.0898999
 Total time run:        124.360979
Total reads made:     22222
Read size:            262144
Bandwidth (MB/sec):    44.672 

Average Latency:       0.0895354
Max latency:           2.87772
Min latency:           0.004075
