 Maintaining 16 concurrent writes of 4194304 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_c26ec1c5d7b4_5272
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        36        20   79.9773        80  0.134425  0.320514
     2      16        45        29   57.9878        36  0.488254  0.624116
     3      16        67        51   67.9874        88  0.183551  0.800977
     4      16        83        67   66.9887        64  0.223039  0.760101
     5      16       103        87   69.5893        80   1.51856  0.799777
     6      16       121       105   69.9897        72  0.182987  0.791135
     7      16       138       122   69.7043        68  0.204526  0.813028
     8      16       146       130   64.9909        32  0.250103   0.81562
     9      16       166       150   66.6574        80  0.804854  0.926864
    10      16       192       176   70.3903       104   1.05052  0.860928
    11      16       209       193   70.1722        68   0.17785  0.845121
    12      16       227       211   70.3238        72   1.82467  0.855265
    13      16       243       227   69.8368        64  0.208789  0.870866
    14      16       260       244    69.705        68   1.56443  0.873375
    15      16       279       263    70.124        76  0.248666  0.862362
    16      16       288       272    67.991        36   2.06252  0.882513
    17      16       288       272   63.9915         0         -  0.882513
    18      16       295       279   61.9917        14   3.68712  0.935491
    19      16       315       299   62.9388        80   0.49444   1.00048
2014-11-23 18:02:41.864313min lat: 0.134425 max lat: 3.8443 avg lat: 0.964058
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       337       321   64.1913        88  0.166554  0.964058
    21      16       350       334   63.6104        52  0.208816  0.964703
    22      16       359       343   62.3552        36   2.23399  0.981456
    23      16       369       353   61.3829        40   1.19402  0.991463
    24      16       378       362   60.3251        36   1.58333  0.998734
    25      16       388       372   59.5119        40   1.73133   1.02681
    26      16       394       378   58.1459        24   1.82236   1.04823
    27      15       421       406   60.1399       112  0.366516   1.05139
    28      16       440       424   60.5631        72   0.34597   1.02423
    29      16       450       434   59.8539        40  0.635937   1.03177
    30      16       460       444   59.1919        40  0.846085   1.04808
    31      16       470       454   58.5727        40  0.846188   1.06136
    32      16       480       464   57.9921        40   2.82339   1.07041
    33      16       490       474   57.4467        40  0.431768   1.07908
    34      16       500       484   56.9335        40  0.663315   1.08687
    35      16       504       488   55.7639        16   1.24162   1.09146
    36      16       532       516   57.3256       112  0.137382   1.10001
    37      16       537       521   56.3168        20  0.154718   1.09269
    38      16       541       525   55.2558        16   2.14969   1.09981
    39      16       541       525    53.839         0         -   1.09981
2014-11-23 18:03:01.866910min lat: 0.134425 max lat: 4.75419 avg lat: 1.12471
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       545       529    52.893         8   4.48144   1.12471
    41      16       547       531    51.798         8     4.815   1.13778
    42      16       553       537   51.1361        24   6.16112   1.18316
    43      16       568       552    51.342        60    5.4844   1.23192
    44      16       594       578   52.5385       104  0.304397   1.20556
    45      16       617       601   53.4151        92  0.164102   1.17206
    46      16       631       615   53.4711        56   2.07611   1.17141
    47      16       643       627   53.3546        48   1.99145   1.17392
    48      16       652       636    52.993        36  0.590586   1.17552
    49      16       654       638   52.0747         8   1.27088     1.178
    50      16       680       664   53.1129       104  0.471621   1.19593
    51      16       702       686   53.7968        88  0.187951   1.17535
    52      16       713       697   53.6083        44   1.59198   1.17633
    53      16       723       707   53.3514        40   1.69168   1.18119
    54      16       733       717   53.1041        40  0.784951   1.18302
    55      16       743       727   52.8657        40   2.71392   1.18815
    56      16       753       737   52.6359        40  0.803988   1.18901
    57      16       757       741   51.9931        16   1.16236   1.19383
    58      16       781       765   52.7516        96  0.404676   1.20617
    59      16       802       786   53.2811        84  0.271118   1.18885
2014-11-23 18:03:21.869532min lat: 0.134425 max lat: 6.8671 avg lat: 1.18649
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16       807       791   52.7264        20  0.172313   1.18649
    61      16       809       793   51.9932         8   2.69351   1.19031
    62      16       809       793   51.1546         0         -   1.19031
    63      16       811       795   50.4696         4   4.21013   1.19811
    64      16       815       799    49.931        16   5.32376   1.21544
    65      16       817       801   49.2859         8    4.9571   1.22449
    66      16       825       809   49.0239        32   2.32037   1.26214
    67      16       849       833   49.7248        96  0.436629   1.28052
    68      16       870       854   50.2287        84   1.06613   1.26339
    69      16       884       868   50.3123        56     1.614   1.25568
    70      16       900       884   50.5077        64   0.21447   1.25082
    71      16       914       898   50.5849        56   1.84511   1.24897
    72      16       923       907   50.3823        36   1.79679   1.25495
    73      16       942       926   50.7331        76  0.560393   1.25713
    74      16       962       946   51.1285        80    1.1021   1.24238
    75      16       975       959     51.14        52   1.62072   1.23591
    76      16       985       969   50.9934        40     2.459   1.23956
    77      16       995       979   50.8505        40   2.03172   1.24443
    78      16      1005       989   50.7114        40   1.57054   1.24921
    79      16      1014       998   50.5251        36   1.17898   1.25086
2014-11-23 18:03:41.871983min lat: 0.134425 max lat: 7.46152 avg lat: 1.25762
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      1023      1007   50.3435        36   3.57674   1.25762
    81      16      1053      1037   51.2032       120  0.238531    1.2425
    82      16      1073      1057   51.5543        80  0.167455   1.23447
    83      16      1074      1058   50.9813         4  0.163001   1.23346
    84      16      1074      1058   50.3744         0         -   1.23346
    85      16      1074      1058   49.7818         0         -   1.23346
    86      16      1075      1059   49.2495   1.33333   5.16386   1.23717
    87      16      1080      1064   48.9132        20   5.84389   1.25532
    88      16      1082      1066   48.4483         8   5.77326   1.26389
    89      16      1085      1069   48.0388        12   2.84712   1.27625
    90      16      1105      1089   48.3938        80  0.581513   1.31579
    91      16      1131      1115   49.0047       104  0.335053   1.30019
    92      16      1150      1134    49.298        76  0.219715   1.28767
    93      16      1167      1151    49.499        68   1.78377    1.2811
    94      16      1173      1157   49.2277        24   2.71413   1.28373
    95      16      1181      1165   49.0463        32   2.24515   1.28892
    96      16      1195      1179   49.1187        56  0.729905   1.29604
    97      16      1222      1206   49.7256       108   0.37632   1.28059
    98      16      1238      1222   49.8711        64  0.226489   1.27245
    99      16      1250      1234   49.8522        48   2.00434   1.27078
2014-11-23 18:04:01.874489min lat: 0.134425 max lat: 8.16394 avg lat: 1.27388
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      1260      1244   49.7536        40   1.88933   1.27388
   101      16      1271      1255   49.6966        44   1.49827   1.27689
   102      16      1277      1261   49.4446        24   1.67004   1.27783
   103      16      1294      1278   49.6247        68  0.567239    1.2859
   104      16      1324      1308   50.3012       120  0.206748   1.26699
   105      16      1336      1320   50.2793        48   1.46114   1.25971
   106      16      1336      1320   49.8049         0         -   1.25971
   107      16      1336      1320   49.3395         0         -   1.25971
   108      16      1336      1320   48.8827         0         -   1.25971
   109      16      1338      1322   48.5076         2   4.24029   1.26434
   110      16      1342      1326    48.212        16   6.03195     1.278
   111      16      1345      1329   47.8858        12   6.17923   1.28967
   112      16      1347      1331   47.5297         8   2.69524   1.29609
   113      16      1347      1331   47.1091         0         -   1.29609
   114      16      1369      1353   47.4677        44  0.487088   1.34426
   115      16      1393      1377   47.8896        96   1.16158   1.32996
   116      16      1408      1392   47.9939        60   1.30903   1.32663
   117      16      1414      1398   47.7888        24   2.02178   1.32564
   118      16      1439      1423   48.2312       100  0.334891    1.3236
   119      16      1461      1445   48.5653        88  0.176879   1.31179
2014-11-23 18:04:21.876792min lat: 0.134425 max lat: 9.83688 avg lat: 1.30511
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16      1478      1462   48.7272        68   1.65943   1.30511
   121      16      1492      1476   48.7872        56   1.89847    1.3027
   122      16      1511      1495   49.0102        76    1.7737   1.29865
   123      16      1514      1498   48.7093        12  0.216017   1.29847
   124      16      1538      1522   49.0906        96  0.416831   1.30033
   125      16      1566      1550   49.5937       112  0.138081    1.2839
   126      16      1579      1563   49.6128        52   1.52763   1.28187
   127      16      1595      1579    49.726        64  0.186991   1.27752
   128      16      1600      1584   49.4937        20   0.16419   1.27618
   129      16      1602      1586   49.1721         8   1.82499   1.27794
   130      16      1602      1586   48.7938         0         -   1.27794
   131      16      1602      1586   48.4214         0         -   1.27794
   132      16      1602      1586   48.0545         0         -   1.27794
   133      16      1605      1589   47.7835         3   7.45544   1.28801
   134      16      1606      1590   47.4567         4   7.41169   1.29186
   135      16      1606      1590   47.1052         0         -   1.29186
   136      16      1625      1609   47.3176        38  0.524254    1.3501
   137      16      1649      1633   47.6728        96  0.216728   1.33652
   138      16      1666      1650   47.8201        68  0.178153    1.3295
   139      16      1672      1656   47.6487        24  0.779102   1.32672
2014-11-23 18:04:41.879192min lat: 0.134425 max lat: 9.86645 avg lat: 1.32817
