   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16       142       126   62.9803        63  0.204954  0.116928
     2      16       282       266   66.4841        70  0.017615  0.111636
     3      16       337       321   53.4893      27.5  0.007578  0.124447
     4      16       363       347   43.3672        13   1.70744  0.150624
     5      16       466       450   44.9925      51.5  0.108366  0.169822
     6      16       589       573   47.7423      61.5  0.009087  0.162643
     7      16       728       712   50.8492      69.5  0.477781  0.152841
     8      16       866       850   53.1169        69    0.0231  0.148125
     9      16      1007       991   55.0473      70.5  0.514841  0.143184
    10      16      1156      1140   56.9915      74.5   0.01319  0.138155
    11      16      1293      1277   58.0369      68.5   0.01628  0.135766
    12      16      1416      1400   58.3249      61.5  0.029226  0.135256
    13      16      1550      1534   58.9915        67   0.01262     0.134
    14      16      1662      1646   58.7773        56  0.007978   0.13341
    15      16      1791      1775   59.1583      64.5  0.096939  0.133309
    16      16      1904      1888   58.9917      56.5  0.254001  0.133875
    17      16      2006      1990   58.5212        51  0.200022  0.134905
    18      16      2116      2100   58.3252        55  0.137222  0.135543
    19      16      2249      2233    58.755      66.5  0.016854  0.134716
2014-11-24 22:53:35.448874min lat: 0.007376 max lat: 1.82693 avg lat: 0.133273
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      2397      2381   59.5168        74  0.012062  0.133273
    21      16      2518      2502   59.5632      60.5  0.108822   0.13308
    22      16      2660      2644   60.0826        71  0.248853   0.13204
    23      16      2814      2798   60.8177        77  0.020471  0.130779
    24      16      2999      2983   62.1369      92.5  0.007791  0.127765
    25      16      3115      3099   61.9711        58   0.09165  0.127799
    26      16      3244      3228   62.0681      64.5  0.118165  0.128012
    27      16      3383      3367    62.343      69.5  0.111871  0.127821
    28      16      3528      3512   62.7054      72.5  0.023641  0.126934
    29      16      3645      3629   62.5601      58.5  0.011738  0.127201
    30      16      3766      3750   62.4912      60.5  0.262206  0.127463
    31      16      3913      3897    62.846      73.5   0.37877  0.126647
    32      16      4059      4043   63.1631        73  0.015194  0.125743
    33      16      4164      4148   62.8397      52.5  0.188898  0.126175
    34      16      4311      4295    63.153      73.5  0.014213  0.126058
    35      16      4416      4400   62.8484      52.5  0.102847  0.126545
    36      16      4561      4545   63.1163      72.5  0.090669  0.126156
    37      16      4719      4703   63.5453        79  0.055065  0.125462
    38      16      4864      4848   63.7807      72.5  0.011428  0.124801
    39      16      4995      4979   63.8246      65.5  0.320102   0.12495
2014-11-24 22:53:55.451582min lat: 0.007292 max lat: 1.82693 avg lat: 0.124398
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      5139      5123   64.0287        72   0.00762  0.124398
    41      16      5268      5252     64.04      64.5  0.007601  0.124168
    42      16      5414      5398   64.2531        73  0.115584  0.123969
    43      16      5544      5528   64.2703        65  0.015578  0.123791
    44      16      5668      5652   64.2185        62  0.007567  0.123875
    45      16      5784      5768   64.0801        58  0.448542  0.124358
