 Maintaining 16 concurrent writes of 2097152 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_aac91394a5b2_7523
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        69        53   105.964       106  0.138278  0.180571
     2      16       120       104   103.974       102  0.621216  0.255301
     3      16       174       158    105.31       108  0.044774  0.271222
     4      16       228       212   105.979       108  0.045395  0.256778
     5      16       284       268    107.18       112  0.076713  0.272656
     6      16       338       322   107.315       108  0.046567  0.284085
     7      16       394       378   107.982       112  0.057978  0.277221
     8      16       450       434   108.482       112  0.923782  0.281272
     9      16       486       470   104.428        72  0.045816  0.278129
    10      16       523       507   101.384        74   0.08412   0.30758
    11      16       581       565   102.711       116  0.146944  0.308542
    12      16       631       615   102.484       100  0.085678  0.303194
    13      16       682       666   102.446       102  0.226279  0.307931
    14      16       743       727   103.842       122  0.479112   0.30351
    15      16       800       784   104.518       114  0.686407  0.299731
    16      16       856       840   104.985       112  0.172405  0.299356
    17      16       903       887   104.338        94  0.451646  0.300617
    18      16       966       950    105.54       126  0.323026  0.300592
    19      16      1019      1003   105.564       106  0.336492  0.300182
2014-11-25 08:10:54.131324min lat: 0.038033 max lat: 2.00088 avg lat: 0.2984
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16      1079      1063   106.285       120   0.50497    0.2984
    21      16      1134      1118   106.461       110  0.319896  0.298221
    22      16      1190      1174   106.712       112  0.293992   0.29797
    23      16      1242      1226   106.594       104   0.37645  0.297476
    24      16      1266      1250   104.152        48  0.038052   0.29609
    25      16      1276      1260   100.786        20  0.039024  0.296745
    26      16      1284      1268   97.5249        16   0.04446  0.303562
    27      16      1284      1268   93.9129         0         -  0.303562
    28      16      1284      1268   90.5589         0         -  0.303562
    29      16      1349      1333   91.9184   43.3333  0.074309  0.344675
    30      16      1403      1387    92.454       108  0.548737  0.344026
    31      16      1459      1443   93.0841       112  0.194162  0.341469
    32      16      1515      1499   93.6747       112  0.192499  0.339987
    33      16      1564      1548   93.8054        98  0.097769   0.33727
    34      16      1627      1611   94.7518       126  0.294795  0.336297
    35      16      1683      1667   95.2441       112  0.207281  0.333803
    36      16      1740      1724   95.7647       114  0.326813  0.332675
    37      16      1791      1775   95.9329       102  0.178349   0.33214
    38      16      1844      1828   96.1973       106  0.095626  0.330682
    39      16      1901      1885   96.6534       114  0.482466  0.328757
2014-11-25 08:11:14.134027min lat: 0.037925 max lat: 5.49161 avg lat: 0.327191
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      1913      1897   94.8369        24  0.042875  0.327191
    41      16      1931      1915   93.4017        36  0.042524  0.328274
    42      16      1934      1918   91.3207         6  0.044978  0.330909
    43      16      1934      1918    89.197         0         -  0.330909
    44      16      1957      1941   88.2152        23  0.098169  0.362224
    45      16      2013      1997   88.7435       112  0.110009   0.35705
    46      16      2069      2053   89.2487       112  0.134891  0.356771
    47      16      2115      2099    89.307        92  0.109249  0.355474
    48      16      2179      2163   90.1128       128  0.147463  0.353792
    49      15      2235      2220      90.6       114  0.248349  0.351865
    50      16      2288      2272   90.8677       104  0.192842  0.350363
    51      16      2347      2331   91.3994       118   0.36854  0.349005
    52      16      2403      2387   91.7953       112  0.250744  0.347527
    53      16      2460      2444    92.214       114  0.226245   0.34583
    54      16      2504      2488   92.1357        88    0.1423  0.343676
    55      16      2523      2507   91.1514        38  0.038751  0.345705
    56      16      2535      2519   89.9523        24  0.042456  0.346096
    57      16      2535      2519   88.3742         0         -  0.346096
    58      16      2535      2519   86.8505         0         -  0.346096
    59      16      2567      2551   86.4632   21.3333  0.105401  0.368905
2014-11-25 08:11:34.136418min lat: 0.037925 max lat: 5.6337 avg lat: 0.36704
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      2622      2606   86.8552       110  0.292401   0.36704
    61      16      2671      2655   87.0377        98  0.266674  0.365674
    62      16      2732      2716   87.6013       122  0.127106  0.363951
    63      16      2791      2775   88.0836       118   0.39895  0.362413
    64      16      2846      2830   88.4258       110  0.276126  0.360948
    65      16      2902      2886   88.7883       112  0.132238  0.359412
    66      16      2957      2941   89.1094       110  0.173472  0.358115
    67      16      3012      2996    89.421       110  0.294582  0.356819
    68      16      3068      3052   89.7529       112  0.224512  0.355621
    69      16      3118      3102   89.9012       100  0.189057  0.354604
    70      16      3153      3137   89.6168        70  0.038411  0.352105
    71      16      3153      3137   88.3546         0         -  0.352105
    72      16      3165      3149   87.4607        12  0.042899  0.352831
    73      16      3165      3149   86.2626         0         -  0.352831
    74      16      3165      3149   85.0969         0         -  0.352831
    75      16      3221      3205   85.4555   37.3333  0.108892  0.373029
    76      16      3278      3262   85.8308       114  0.153117  0.371652
    77      16      3336      3320   86.2224       116  0.389264  0.370379
    78      16      3391      3375   86.5271       110  0.362109  0.369167
    79      16      3447      3431   86.8493       112  0.213958  0.367748
2014-11-25 08:11:54.139035min lat: 0.037925 max lat: 5.82586 avg lat: 0.366517
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      15      3495      3480   86.9885        98  0.242753  0.366517
    81      16      3556      3540   87.3959       120  0.202536  0.365459
    82      16      3613      3597   87.7201       114  0.333159  0.364082
    83      16      3665      3649   87.9161       104  0.426681  0.363061
    84      16      3693      3677    87.536        56  0.598533  0.364246
    85      16      3713      3697   86.9767        40   0.05066  0.363108
    86      16      3713      3697   85.9654         0         -  0.363108
    87      16      3770      3754   86.2875        57  0.094422   0.36942
    88      16      3834      3818   86.7613       128  0.312717  0.368101
    89      16      3888      3872   86.9998       108  0.481004  0.366928
    90      16      3945      3929   87.2996       114  0.185968  0.365742
    91      16      3989      3973   87.3072        88  0.081879  0.364571
    92      16      4049      4033   87.6624       120  0.259153   0.36401
    93      16      4108      4092   87.9884       118  0.117043  0.362843
    94      16      4166      4150   88.2862       116  0.209175  0.361965
    95      16      4223      4207   88.5567       114  0.193431  0.360803
    96      16      4277      4261   88.7591       108  0.242529  0.359873
    97      15      4333      4318   89.0192       114  0.097436  0.358763
    98      16      4382      4366   89.0903        96  0.180439  0.357935
    99      16      4427      4411   89.0993        90  0.134118  0.358675
2014-11-25 08:12:14.141726min lat: 0.037925 max lat: 5.82586 avg lat: 0.357496
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      4478      4462   89.2282       102    0.1725  0.357496
   101      16      4538      4522   89.5327       120  0.373815  0.356856
   102      16      4593      4577   89.7332       110  0.157972  0.355906
   103      16      4650      4634   89.9687       114  0.477733  0.355088
   104      15      4706      4691   90.1996       114   0.19887  0.354327
   105      16      4757      4741   90.2928       100  0.169181  0.353559
   106      16      4810      4794   90.4408       106  0.160958  0.352894
   107      16      4847      4831   90.2871        74  0.211657  0.353794
   108      16      4904      4888   90.5066       114  0.303525  0.352992
   109      16      4960      4944   90.7036       112  0.198857  0.352199
   110      16      5017      5001   90.9153       114  0.142269  0.351478
   111      16      5072      5056   91.0871       110  0.314465  0.350556
   112      15      5125      5110   91.2379       108  0.175585  0.349679
   113      16      5184      5168   91.4569       116  0.286244  0.349366
   114      16      5240      5224    91.637       112   0.39274  0.348697
   115      16      5296      5280   91.8139       112  0.298555  0.348014
   116      16      5349      5333   91.9361       106  0.393901  0.347298
   117      16      5402      5386   92.0562       106  0.081003  0.345945
   118      16      5458      5442   92.2251       112  0.137707  0.346117
   119      16      5472      5456   91.6854        28  0.090176  0.345658
2014-11-25 08:12:34.144304min lat: 0.037925 max lat: 5.82586 avg lat: 0.345658
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
