   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        31        15   59.9787        60  0.480078  0.502018
     2      16        40        24   47.9675        36  0.091415  0.472105
     3      16        42        26   34.6494         8   2.76083  0.620101
     4      16        42        26   25.9895         0         -  0.620101
     5      16        49        33   26.3907        14   4.46198   1.23316
     6      16        58        42   27.9912        36  0.117274   1.29207
     7      16        72        56   31.9907        56   5.91352   1.38584
     8      16        80        64   31.9914        32  0.901134   1.26432
     9      16        86        70   31.1032        24  0.893744   1.20522
    10      16        95        79   31.5923        36  0.110092   1.38154
    11      16       104        88   31.9925        36  0.636283   1.42806
    12      16       107        91   30.3265        12  0.111569   1.38497
    13      16       107        91   27.9939         0         -   1.38497
    14      16       117       101   28.8511        20  0.089869   1.51547
    15      16       117       101   26.9279         0         -   1.51547
    16      16       117       101    25.245         0         -   1.51547
    17      16       132       116   27.2889        20  0.123801   1.77262
    18      16       145       129   28.6613        52  0.153555   1.82924
    19      16       148       132   27.7843        12  0.100664   1.79066
2014-11-25 21:56:07.756327min lat: 0.087896 max lat: 12.3033 avg lat: 1.90204
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       164       148   29.5946        64  0.145571   1.90204
    21      16       188       172   32.7559        96  0.131815   1.76402
    22      16       202       186   33.8121        56  0.121781   1.72994
    23      16       225       209   36.3414        92  0.295609   1.64405
    24      16       243       227   37.8268        72  0.744621   1.60674
    25      16       257       241   38.5534        56  0.118491   1.56243
    26      16       276       260   39.9933        76  0.120417   1.53273
    27      16       295       279   41.3264        76  0.505704   1.47194
    28      16       313       297   42.4216        72  0.121573   1.43948
    29      16       321       305   42.0621        32   2.29634   1.42622
    30      16       343       327    43.593        88  0.145874   1.41672
    31      16       359       343    44.251        64   2.50341   1.37369
    32      16       386       370   46.2427       108  0.158233   1.33656
    33      16       410       394   47.7501        96   4.50232   1.30754
    34      16       436       420    49.404       104  0.124583   1.25686
    35      16       446       430   49.1352        40   5.31695    1.2488
    36      16       464       448     49.77        72  0.146921   1.23416
    37      16       484       468   50.5868        80  0.196838   1.20838
    38      16       506       490    51.571        88  0.494579   1.19433
    39      16       529       513   52.6073        92   2.96325   1.17395
2014-11-25 21:56:27.758790min lat: 0.087896 max lat: 12.3033 avg lat: 1.16131
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       552       536   53.5918        92  0.518578   1.16131
    41      16       576       560   54.6258        96   4.01177   1.13936
    42      16       598       582   55.4201        88  0.121741   1.11737
    43      16       607       591   54.9684        36    3.9259   1.11249
    44      16       615       599   54.4463        32  0.307714   1.12838
    45      16       630       614   54.5695        60  0.620323   1.12012
    46      16       652       636    55.296        88   3.99058   1.13048
    47      16       670       654   55.6512        72  0.679578   1.11629
    48      16       684       668   55.6583        56  0.179188   1.12883
    49      16       704       688   56.1549        80  0.974705   1.11837
    50      16       729       713   57.0315       100   0.10387   1.10075
    51      16       747       731   57.3248        72  0.275516   1.08803
    52      16       769       753   57.9145        88  0.100475   1.07902
    53      16       789       773    58.331        80  0.126717    1.0694
    54      16       803       787   58.2876        56   0.14814   1.07337
    55      16       823       807   58.6822        80  0.139996   1.05601
    56      16       845       829   59.2055        88  0.121036    1.0461
    57      16       862       846   59.3596        68  0.138357   1.04516
    58      16       869       853   58.8189        28    4.7384   1.04311
    59      16       879       863   58.4998        40  0.190635   1.05398
2014-11-25 21:56:47.761513min lat: 0.051277 max lat: 12.3033 avg lat: 1.05058
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16       898       882   58.7913        76  0.104648   1.05058
    61      16       915       899   58.9421        68   0.12438   1.04812
    62      16       938       922   59.4751        92   0.15921   1.05097
    63      16       952       936   59.4198        56  0.168986   1.03992
    64      16       973       957   59.8037        84   5.76233   1.04558
    65      16       987       971   59.7451        56   0.60174   1.04366
    66      16       999       983    59.567        48   2.64486   1.03953
    67      16      1009       993   59.2749        40  0.102675   1.04996
    68      16      1026      1010   59.4031        68  0.126677   1.04117
    69      16      1034      1018    59.006        32  0.116579   1.04488
    70      16      1058      1042   59.5343        96  0.160471   1.05013
    71      16      1080      1064   59.9351        88  0.136881   1.04402
    72      16      1099      1083   60.1581        76  0.137461   1.04104
    73      16      1114      1098   60.1558        60   2.01597    1.0393
    74      16      1134      1118   60.4238        80  0.140297   1.03333
    75      16      1135      1119   59.6715         4   2.14384   1.03432
    76      16      1153      1137   59.8336        72   4.67235   1.04822
    77      16      1173      1157   60.0954        80   0.13412   1.03945
    78      16      1198      1182   60.6068       100  0.240828   1.03781
    79      16      1217      1201   60.8015        76  0.440158   1.03717
2014-11-25 21:57:07.764028min lat: 0.050944 max lat: 12.3033 avg lat: 1.03141
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      1232      1216   60.7914        60   4.42946   1.03141
    81      16      1253      1237   61.0777        84  0.152352   1.02715
    82      16      1272      1256   61.2596        76  0.112552   1.02207
    83      16      1287      1271   61.2443        60  0.107438    1.0212
    84      16      1303      1287    61.277        64  0.107949   1.01815
    85      16      1320      1304    61.356        68  0.375297   1.02179
    86      16      1342      1326   61.6657        88  0.128056   1.01421
    87      16      1358      1342   61.6925        64  0.050726   1.01357
    88      16      1373      1357   61.6731        60  0.168323   1.01296
    89      16      1385      1369   61.5194        48   2.15693   1.01827
