   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        75        59   58.9751        59  0.033937  0.123856
     2      16        96        80   39.9886        21  0.022295  0.275314
     3      16       167       151   50.3216        71  0.068497  0.290908
     4      16       252       236   58.9878        85  0.043638  0.259294
     5      16       348       332   66.3874        96   0.03424  0.234043
     6      16       403       387   64.4885        55  0.022237  0.221875
     7      16       435       419   59.8469        32  0.090216  0.232829
     8      16       452       436   54.4911        17   0.02292  0.234131
     9      16       467       451   50.1031        15  0.034203  0.253829
    10      16       489       473   47.2927        22  0.027602  0.271297
    11      16       489       473   42.9935         0         -  0.271297
    12      16       489       473   39.4109         0         -  0.271297
    13      16       530       514   39.5329   13.6667  0.021731  0.349649
    14      16       539       523   37.3519         9  0.022403  0.361405
    15      16       575       559   37.2615        36  0.021531  0.388571
    16      16       575       559   34.9327         0         -  0.388571
    17      16       580       564    33.172       2.5  0.037518  0.414984
    18      16       606       590   32.7734        26  0.022422  0.434029
    19      16       645       629   33.1009        39   1.14617  0.460281
2014-11-26 03:10:56.841758min lat: 0.021197 max lat: 7.39087 avg lat: 0.444609
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       718       702   35.0954        73  0.027557  0.444609
    21      16       791       775   36.8999        73  0.074885  0.425993
    22      16       859       843   38.3131        68  0.022765  0.408961
    23      16       920       904   39.2992        61  0.046129  0.398696
    24      16       965       949   39.5365        45   1.39869   0.39503
    25      16      1015       999   39.9548        50  0.024791  0.392157
    26      16      1077      1061   40.8024        62  0.037388  0.385341
    27      16      1151      1135   42.0315        74  0.026894  0.373904
    28      16      1231      1215   43.3872        80  0.026947  0.363151
    29      16      1295      1279   44.0977        64   0.03642  0.356913
    30      16      1376      1360   45.3274        81  0.600217  0.348852
    31      16      1443      1427   46.0263        67   0.04196  0.344453
    32      16      1527      1511   47.2126        84  0.651976  0.335044
    33      16      1618      1602   48.5391        91  0.032584  0.325345
    34      16      1712      1696   49.8758        94  0.034588  0.319506
    35      16      1776      1760   50.2791        64  0.072625  0.314744
    36      16      1844      1828   50.7711        68  0.031622  0.311791
    37      16      1932      1916    51.777        88  0.033938  0.307031
    38      16      2004      1988    52.309        72   0.07153  0.302992
    39      16      2070      2054   52.6598        66  0.046631  0.301621
2014-11-26 03:11:16.844343min lat: 0.021197 max lat: 7.39087 avg lat: 0.297295
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      2151      2135    53.368        81  0.036625  0.297295
    41      16      2249      2233   54.4563        98  0.118945   0.29261
    42      16      2337      2321   55.2546        88  0.071594  0.287233
    43      16      2443      2427   56.4344       106  0.475439  0.281546
    44      16      2518      2502   56.8562        75   0.02513  0.279246
    45      16      2584      2568   57.0592        66  0.042891  0.277569
    46      16      2658      2642   57.4272        74  0.023135  0.276214
    47      16      2748      2732     58.12        90  0.208596  0.273863
    48      16      2840      2824   58.8252        92  0.041324   0.27045
    49      16      2942      2926    59.706       102   0.04137  0.267289
    50      16      3023      3007   60.1317        81  0.546664  0.264967
    51      16      3120      3104   60.8543        97  0.013989   0.26227
    52      16      3205      3189   61.3184        85  0.475246  0.260043
    53      16      3285      3269   61.6707        80  0.033818  0.258162
    54      16      3392      3376   62.5099       107  0.130932  0.255435
    55      16      3495      3479   63.2458       103  0.023471  0.252444
    56      16      3593      3577   63.8661        98  0.083111  0.249635
    57      16      3697      3681     64.57       104  0.036058  0.247026
    58      16      3786      3770    64.991        89  0.033462  0.244928
    59      16      3875      3859   65.3977        89  0.030829  0.243005
2014-11-26 03:11:36.847416min lat: 0.013854 max lat: 7.39087 avg lat: 0.241552
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      3983      3967   66.1075       108  0.024642  0.241552
    61      16      4094      4078   66.8432       111  0.049927  0.238818
    62      16      4204      4188   67.5391       110  0.033487  0.236314
    63      16      4317      4301   68.2604       113  0.169992  0.233918
    64      16      4424      4408   68.8655       107    0.4945  0.231694
    65      16      4525      4509   69.3587       101  0.168046  0.230075
    66      16      4636      4620   69.9894       111   0.08123  0.228001
    67      16      4740      4724   70.4968       104  0.014484  0.226342
    68      16      4831      4815   70.7981        91   0.72626  0.225269
    69      16      4927      4911   71.1632        96  0.044524  0.224121
    70      16      5026      5010   71.5607        99  0.028704  0.222722
    71      16      5112      5096   71.7639        86   0.01759  0.222228
    72      16      5205      5189   72.0586        93  0.039242  0.221516
    73      16      5315      5299   72.5782       110  0.175313  0.220159
    74      16      5427      5411   73.1107       112  0.047683  0.218503
    75      16      5535      5519   73.5757       108  0.689475  0.217029
    76      16      5626      5610   73.8048        91  0.023994   0.21611
    77      16      5718      5702   74.0409        92  0.157659  0.215765
    78      16      5819      5803   74.3864       101  0.060261  0.214437
    79      16      5922      5906   74.7484       103  0.028634   0.21336
2014-11-26 03:11:56.850952min lat: 0.013854 max lat: 7.39087 avg lat: 0.212517
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      6023      6007   75.0764       101  0.023614  0.212517
    81      16      6124      6108   75.3963       101  0.026898  0.211598
    82      16      6188      6172   75.2572        64  0.036742  0.211645
    83      16      6262      6246   75.2419        74   0.02741  0.211844
    84      16      6359      6343   75.5008        97  0.021159  0.211234
    85      16      6459      6443   75.7889       100   1.14964  0.210517
    86      16      6562      6546   76.1051       103  0.014247  0.209423
    87      16      6669      6653   76.4601       107  0.023552  0.208962
    88      16      6774      6758   76.7842       105  0.050629  0.208086
    89      16      6864      6848   76.9326        90  0.300233  0.207578
    90      16      6966      6950    77.211       102   0.06071  0.206627
    91      16      7061      7045   77.4063        95  0.017578  0.205879
    92      16      7147      7131   77.4996        86  0.054833  0.206025
    93      16      7248      7232   77.7521       101  0.026085  0.205421
    94      16      7359      7343   78.1057       111  0.023003  0.204578
    95      16      7452      7436   78.2623        93  0.038754  0.203884
    96      16      7526      7510   78.2178        74   0.25249  0.204005
    97      16      7623      7607   78.4113        97  0.039368  0.203563
    98      16      7706      7690    78.458        83  0.067416  0.203319
    99      16      7781      7765    78.423        75  0.633648  0.203583
2014-11-26 03:12:16.853542min lat: 0.013705 max lat: 7.39087 avg lat: 0.203561
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16      7847      7831   78.2987        66  0.023578  0.203561
   101      16      7942      7926   78.4639        95  0.022974  0.203229
   102      16      8016      8000   78.4201        74  0.085432  0.203335
   103      16      8089      8073   78.3673        73  0.795798   0.20358
   104      16      8186      8170   78.5464        97  0.032408  0.203312
   105      16      8277      8261   78.6649        91  0.100065  0.203077
   106      16      8377      8361    78.866       100  0.020421  0.202607
   107      16      8485      8469   79.1382       108  0.061809  0.201954
   108      16      8594      8578   79.4146       109  0.184241  0.201265
   109      16      8707      8691   79.7225       113  0.171208  0.200539
   110      16      8818      8802   80.0068       111  0.268496  0.199781
   111      16      8910      8894   80.1147        92  0.044463  0.199305
   112      16      9006      8990   80.2564        96  0.119783  0.199124
   113      15      9099      9084   80.3779        94   0.28347  0.198828
   114      16      9212      9196   80.6552       112  0.311838  0.198148
   115      16      9309      9293   80.7972        97   0.05163  0.197661
   116      16      9413      9397   80.9971       104  0.106837  0.197343
   117      16      9498      9482   81.0312        85  0.060471  0.196987
   118      16      9592      9576    81.141        94  0.231929  0.196849
   119      16      9687      9671   81.2574        95  0.079911  0.196639
2014-11-26 03:12:36.856153min lat: 0.013705 max lat: 7.39087 avg lat: 0.196183
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16      9797      9781   81.4968       110  0.052016  0.196183
   121      16      9888      9872   81.5752        91  0.062118  0.195782
   122      16      9985      9969   81.7015        97    0.0418  0.195651
   123      16     10089     10073   81.8827       104  0.033946  0.195245
   124      16     10190     10174   82.0368       101  0.405801  0.194876
   125      16     10298     10282   82.2444       108  0.043024  0.194284
   126      16     10410     10394   82.4804       112  0.030931  0.193772
