   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        38        22   43.9691        44  0.978292  0.344038
     2      16        66        50   49.9784        56   1.00764  0.498909
     3      16        90        74   49.3169        48  0.142073  0.516951
     4      16       111        95   47.4866        42   2.01235  0.512295
     5      16       126       110   43.9889        30   2.61436  0.541844
     6      16       146       130   43.3233        40  0.071598  0.575624
     7      16       175       159   45.4187        58  0.065322   0.58649
     8      16       195       179   44.7408        40  0.275617  0.601005
     9      16       213       197   43.7691        36  0.072168  0.573345
    10      16       225       209   41.7921        24  0.066119  0.635598
    11      16       245       229   41.6286        40  0.111282  0.675332
    12      16       271       255   42.4923        52  0.151336  0.686394
    13      16       296       280   43.0693        50   0.02659  0.686324
    14      16       330       314   44.8493        68  0.074699  0.675539
    15      16       364       348    46.392        68  0.115709  0.650972
    16      16       386       370   46.2422        44  0.063406  0.647774
    17      16       411       395   46.4628        50  0.026322  0.656164
    18      16       438       422   46.8811        54  0.546521  0.651779
    19      16       453       437   45.9924        30  0.061609  0.645705
2014-11-25 04:30:26.006361min lat: 0.02594 max lat: 5.41055 avg lat: 0.651142
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       454       438   43.7929         2     3.027  0.651142
    21      16       454       438   41.7075         0         -  0.651142
    22      16       454       438   39.8118         0         -  0.651142
    23      16       454       438    38.081         0         -  0.651142
    24      16       471       455   37.9109       8.5   5.62349  0.720367
    25      16       480       464   37.1144        18  0.044329  0.753823
    26      16       498       482   37.0713        36  0.026289  0.782917
    27      16       522       506   37.4759        48  0.239157  0.796873
    28      16       562       546   38.9942        80  0.078719  0.789669
    29      16       604       588   40.5457        84  0.026451  0.759322
    30      16       629       613   40.8606        50   0.02629  0.752119
    31      16       660       644   41.5423        62   3.22848  0.749696
    32      16       676       660    41.244        32  0.936474   0.74075
    33      16       704       688   41.6909        56  0.061868  0.735996
    34      16       721       705   41.4645        34  0.117646  0.746007
    35      16       760       744   42.5081        78  0.043005      0.73
    36      16       807       791   43.9381        94  0.026256  0.703846
    37      16       846       830   44.8584        78    1.9207  0.692968
    38      16       891       875    46.046        90   0.06397  0.681897
    39      16       945       929   47.6341       108  0.040024  0.664224
2014-11-25 04:30:46.008879min lat: 0.02594 max lat: 8.67807 avg lat: 0.658889
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16       967       951   47.5431        44  0.843831  0.658889
    41      16      1011       995   48.5296        88  0.136492   0.64462
    42      16      1032      1016   48.3739        42  0.026349  0.636397
    43      16      1042      1026    47.714        20  0.026307  0.640757
    44      16      1064      1048   47.6295        44  0.089966  0.645735
    45      16      1102      1086   48.2597        76  0.709099  0.649642
    46      16      1140      1124   48.8625        76    1.0679  0.647694
    47      16      1189      1173   49.9077        98  0.259037  0.634553
    48      16      1234      1218   50.7427        90   2.12933  0.622888
    49      16      1267      1251   51.0539        66   0.02687  0.608877
    50      16      1278      1262   50.4728        22  0.045058  0.607855
    51      16      1298      1282   50.2673        40   2.91573  0.619421
    52      16      1325      1309   50.3389        54  0.091231  0.625156
    53      16      1362      1346   50.7852        74  0.026375  0.619407
    54      16      1394      1378   51.0297        64  0.036914  0.614415
    55      16      1440      1424   51.7744        92  0.097037  0.611237
    56      16      1481      1465    52.314        82  0.026942  0.602747
    57      16      1536      1520   53.3257       110  0.243035  0.598461
    58      16      1588      1572   54.1992       104  0.320765  0.587094
    59      16      1612      1596    54.094        48  0.148925  0.585564
2014-11-25 04:31:06.011686min lat: 0.02594 max lat: 8.67807 avg lat: 0.576743
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16      1661      1645   54.8255        98   2.50143  0.576743
    61      16      1694      1678   55.0085        66  0.726845  0.571199
    62      16      1732      1716   55.3469        76  0.027362  0.565831
    63      16      1778      1762   55.9285        92   1.35417  0.564004
    64      16      1825      1809   56.5232        94  0.096554  0.557974
    65      16      1877      1861   57.2533       104  0.040234  0.553559
    66      16      1932      1916   58.0523       110  0.098561  0.546356
    67      16      1954      1938   57.8425        44   1.89165  0.545291
    68      16      1984      1968   57.8741        60  0.038282  0.544532
    69      16      2035      2019   58.5134       102  0.082269  0.542184
    70      16      2076      2060   58.8487        82  0.026452  0.537601
    71      16      2112      2096   59.0338        72  0.026447  0.535579
    72      16      2166      2150   59.7137       108  0.445544  0.534544
    73      16      2219      2203   60.3476       106  0.460734  0.528618
    74      16      2271      2255   60.9373       104  0.156664   0.52363
    75      16      2326      2310   61.5912       110  0.410576  0.517403
    76      16      2381      2365    62.228       110  0.073786  0.512778
    77      16      2435      2419   62.8222       108  0.109697   0.50769
    78      16      2488      2472   63.3756       106  0.034437  0.503331
    79      16      2543      2527   63.9656       110  0.045146  0.498717
2014-11-25 04:31:26.014482min lat: 0.02594 max lat: 8.67807 avg lat: 0.494769
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16      2596      2580   64.4908       106  0.069452  0.494769
    81      16      2650      2634   65.0278       108  0.062361  0.490411
    82      16      2703      2687   65.5272       106  0.044117  0.486837
    83      16      2755      2739   65.9906       104  0.117903  0.481307
    84      16      2809      2793   66.4904       108  0.265447  0.479175
    85      16      2864      2848    67.002       110  0.064465  0.476439
    86      16      2916      2900   67.4321       104  0.028457  0.472841
 Total time run:        86.430150
Total reads made:     2922
Read size:            2097152
Bandwidth (MB/sec):    67.615 

Average Latency:       0.473028
Max latency:           8.67807
Min latency:           0.02594
