 Maintaining 16 concurrent writes of 8192 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_39411e8678a7_12692
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
2014-11-26 01:26:11.080572min lat: 0.00321 max lat: 1.55358 avg lat: 0.0326021
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     29186     29170   3.79776   3.60938  0.012225 0.0326021
    61      16     29186     29170    3.7355         0         - 0.0326021
    62      16     29623     29607   3.73031   1.70703  0.014361 0.0333381
    63      16     29811     29795   3.69441   1.46875  0.011484 0.0336632
    64      16     30716     30700   3.74715   7.07031  0.004166 0.0332579
    65      16     31070     31054   3.73205   2.76562  0.007523 0.0334871
    66      16     32019     32003   3.78782   7.41406  0.025627 0.0329874
    67      16     33151     33135   3.86327   8.84375  0.016784 0.0323499
    68      16     33537     33521    3.8508   3.01562  0.014633  0.032161
    69      16     33756     33740   3.81978   1.71094  0.016402 0.0326675
    70      16     33920     33904   3.78352   1.28125  0.017452  0.033032
    71      16     34237     34221   3.76511   2.47656  0.004236 0.0329674
    72      16     34485     34469   3.73972    1.9375  0.007116 0.0333843
    73      16     35414     35398    3.7879   7.25781   0.00965 0.0329462
    74      16     35928     35912   3.79097   4.01562   0.00408 0.0329673
    75      16     36691     36675    3.8199   5.96094  0.127964 0.0326824
    76      16     37048     37032   3.80633   2.78906  0.003747 0.0327585
    77      16     37255     37239    3.7779   1.61719  0.007811 0.0330627
    78      16     37302     37286   3.73417  0.367188  0.003624  0.033241
    79      16     37564     37548   3.71281   2.04688  0.005604 0.0336608
2014-11-26 01:26:31.082715min lat: 0.00321 max lat: 1.82638 avg lat: 0.0334477
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16     38283     38267   3.73661   5.61719  0.017209 0.0334477
    81      16     38948     38932   3.75461   5.19531  0.020331 0.0332871
    82      16     39558     39542   3.76693   4.76562  0.016812 0.0330157
    83      16     40068     40052   3.76955   3.98438  0.012764 0.0329451
    84      16     40704     40688   3.78382   4.96875   0.05553 0.0330228
    85      16     41680     41664     3.829     7.625  0.019134 0.0326405
    86      16     42494     42478   3.85841   6.35938  0.020886 0.0323114
    87      16     42521     42505   3.81649  0.210938  0.005358  0.032747
    88      16     43507     43491   3.86065   7.70312  0.005734 0.0323724
    89      16     44112     44096   3.87037   4.72656  0.005337 0.0322624
    90      16     44386     44370   3.85115   2.14062   0.00411 0.0322155
    91      16     45332     45316   3.89003   7.39062  0.006027 0.0321285
    92      16     46350     46334   3.93419   7.95312  0.024493 0.0317679
    93      16     46763     46747   3.92658   3.22656  0.004228 0.0318292
    94      16     47277     47261   3.92752   4.01562  0.025833 0.0318201
    95      16     47912     47896   3.93839   4.96094  0.013144 0.0315906
    96      16     48588     48572   3.95237   5.28125  0.008747 0.0315506
    97      16     49182     49166   3.95946   4.64062  0.032907 0.0315656
    98      16     50335     50319   4.01097   9.00781    0.0077 0.0311601
    99      16     51195     51179   4.03831   6.71875   0.01683 0.0309486
2014-11-26 01:26:51.084830min lat: 0.003194 max lat: 1.82638 avg lat: 0.0308819
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16     51824     51808   4.04706   4.91406  0.026449 0.0308819
   101      16     52741     52725   4.07792   7.16406  0.022067 0.0306488
   102      16     53228     53212   4.07523   3.80469  0.022571 0.0305201
   103      16     53658     53642   4.06828   3.35938  0.004136 0.0307215
   104      16     54618     54602   4.10127       7.5  0.019565 0.0304724
   105      16     55015     54999   4.09175   3.10156  0.009094 0.0304181
   106      16     55256     55240    4.0709   1.88281  0.004717 0.0306139
   107      16     56150     56134   4.09813   6.98438  0.005329 0.0304954
   108      16     57257     57241   4.14025   8.64844   0.00837 0.0301877
   109      16     57914     57898   4.14935   5.13281  0.004022 0.0300861
   110      16     58425     58409   4.14792   3.99219  0.009582 0.0301179
   111      15     59060     59045   4.15531   4.96875   0.09737 0.0300757
   112      16     59956     59940   4.18063   6.99219  0.005322 0.0298949
   113      16     60425     60409   4.17606   3.66406  0.005612 0.0299278
   114      16     61309     61293       4.2   6.90625  0.005262 0.0297577
   115      16     62284     62268   4.22971   7.61719   0.00466 0.0295182
   116      16     62581     62565   4.21324   2.32031  0.014536 0.0296636
   117      15     63151     63136   4.21536   4.46094  0.016671 0.0296476
   118      16     63675     63659   4.21426   4.08594  0.004909 0.0296566
   119      16     64641     64625   4.24225   7.54688  0.010226 0.0294555
2014-11-26 01:27:11.087007min lat: 0.003194 max lat: 1.82638 avg lat: 0.0293814
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16     65362     65346   4.25384   5.63281  0.022418 0.0293814
   121      16     66251     66235   4.27607   6.94531  0.017133 0.0292289
   122      16     66687     66671   4.26894   3.40625  0.006963 0.0292442
   123      16     66889     66873   4.24706   1.57812  0.005104 0.0294264
   124      16     67118     67102   4.22724   1.78906  0.003883 0.0295319
   125      16     68179     68163   4.25973   8.28906  0.019036 0.0293407
   126      16     69082     69066    4.2819   7.05469  0.010792 0.0291398
   127      16     69654     69638   4.28337   4.46875  0.006483 0.0291788
   128      16     70263     70247   4.28707   4.75781  0.003637 0.0290784
   129      16     70792     70776   4.28587   4.13281  0.004736 0.0291084
   130      16     70959     70943   4.26294   1.30469   0.01245 0.0292544
   131      16     71548     71532   4.26552   4.60156  0.022864 0.0293009
   132      15     72732     72717   4.30333   9.25781  0.003849 0.0290432
   133      16     73164     73148   4.29629   3.36719    0.0035 0.0290464
   134      16     73733     73717    4.2974   4.44531  0.021102  0.029084
   135      16     74464     74448   4.30787   5.71094  0.014121 0.0290131
   136      16     74836     74820   4.29756   2.90625  0.010287 0.0289495
   137      16     75274     75258   4.29116   3.42188  0.006145 0.0291225
   138      16     76321     76305   4.31934   8.17969  0.019101 0.0289365
   139      16     77106     77090   4.33238   6.13281  0.003708 0.0287925
2014-11-26 01:27:31.089193min lat: 0.003194 max lat: 1.82638 avg lat: 0.0288391
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16     77688     77672   4.33391   4.54688  0.019766 0.0288391
   141      16     78696     78680   4.35901     7.875  0.018297 0.0286709
   142      16     79294     79278   4.36121   4.67188  0.003823 0.0286397
   143      16     79602     79586   4.34754   2.40625  0.447848 0.0286276
   144      16     80445     80429   4.36308   6.58594  0.018994 0.0286461
   145      16     81663     81647   4.39861   9.51562  0.017856 0.0284151
   146      16     82315     82299   4.40336   5.09375  0.006505 0.0282943
   147      16     83177     83161   4.41922   6.73438  0.004654   0.02828
   148      16     83637     83621   4.41364   3.59375  0.003947 0.0283178
   149      16     84378     84362   4.42286   5.78906  0.004101 0.0282247
   150      16     84530     84514   4.40129    1.1875  0.300903 0.0283181
   151      16     85482     85466    4.4214    7.4375  0.010647  0.028268
   152      16     86587     86571    4.4491   8.63281  0.006036 0.0280907
   153      16     86858     86842   4.43385   2.11719  0.008591 0.0281605
   154      16     87655     87639   4.44549   6.22656  0.003642 0.0281145
   155      15     88376     88361    4.4532   5.64062  0.016462 0.0280656
   156      16     88615     88599   4.43657   1.85938  0.168621 0.0280693
   157      16     89213     89197   4.43806   4.67188  0.005408 0.0281625
   158      16     90006     89990   4.44918   6.19531  0.004042 0.0280912
   159      16     90816     90800     4.461   6.32812  0.012071 0.0279582
2014-11-26 01:27:51.091349min lat: 0.003194 max lat: 1.82638 avg lat: 0.0280434
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   160      16     91303     91287   4.45689   3.80469  0.014117 0.0280434
   161      16     91729     91713   4.44988   3.32812  0.010353  0.028029
   162      16     92426     92410   4.45602   5.44531  0.007568 0.0280485
   163      16     92845     92829   4.44876   3.27344  0.018657 0.0280803
   164      16     93474     93458   4.45159   4.91406  0.007828  0.028076
   165      16     94452     94436   4.47092   7.64062  0.014099 0.0279493
   166      16     94692     94676   4.45528     1.875  0.005321 0.0280385
   167      15     95195     95180   4.45217    3.9375  0.016373 0.0280728
   168      16     95906     95890   4.45869   5.54688  0.003466  0.028026
   169      16     96692     96676   4.46864   6.14062   0.02882 0.0279314
   170      16     97067     97051   4.45958   2.92969   0.00723 0.0279986
   171      16     97707     97691   4.46274         5  0.005585  0.028002
   172      16     98084     98068   4.45391   2.94531   0.00663 0.0280615
   173      16     98363     98347   4.44077   2.17969  0.003852 0.0280653
   174      16     98894     98878   4.43908   4.14844   0.00514 0.0281563
   175      15     99917     99902   4.45943         8  0.020046 0.0280278
   176      16    100557    100541   4.46245   4.99219  0.006213 0.0279365
   177      16    101010    100994   4.45723   3.53906  0.013366 0.0279663
   178      16    101943    101927   4.47314   7.28906  0.015475 0.0279333
   179      16    102337    102321   4.46534   3.07812  0.009835 0.0279896
2014-11-26 01:28:11.093585min lat: 0.003194 max lat: 1.82638 avg lat: 0.0280394
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   180      16    102729    102713   4.45755    3.0625   0.01652 0.0280394
   181      16    103109    103093   4.44932   2.96875  0.016398 0.0280919
   182      16    104169    104153   4.47037   8.28125  0.026379 0.0279584
   183      16    104494    104478   4.45981   2.53906   0.01799 0.0280255
   184      16    105241    105225   4.46729   5.83594  0.008913 0.0279435
   185      16    105519    105503   4.45488   2.17188   0.01283 0.0279991
   186      16    106206    106190   4.45978   5.36719  0.014008 0.0280038
   187      16    106438    106422   4.44562    1.8125  0.013578 0.0280674
   188      16    107379    107363   4.46107   7.35156  0.016197 0.0280108
   189      16    108268    108252   4.47421   6.94531  0.017071 0.0279309
   190      16    108725    108709   4.46946   3.57031  0.018677 0.0279645
   191      16    109370    109354   4.47243   5.03906  0.017035 0.0279401
   192      16    109477    109461   4.45349  0.835938  0.009809 0.0280647
   193      16    110019    110003   4.45236   4.23438   0.01835 0.0280724
   194      16    110655    110639   4.45502   4.96875   0.00907 0.0280555
   195      16    111775    111759   4.47704      8.75   0.01805 0.0279174
   196      16    112669    112653   4.48982   6.98438  0.009853 0.0278105
   197      16    113052    113036   4.48222   2.99219  0.009151  0.027885
   198      16    113738    113722   4.48665   5.35938  0.008085 0.0278111
   199      16    114191    114175   4.48188   3.53906   0.02225 0.0278867
2014-11-26 01:28:31.095923min lat: 0.003194 max lat: 1.82638 avg lat: 0.0278523
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   200      16    114724    114708   4.48029   4.16406  0.005453 0.0278523
   201      16    115311    115295   4.48081   4.58594  0.023157 0.0278933
   202      16    116193    116177   4.49274   6.89062   0.01198 0.0278197
   203      16    116582    116566   4.48558   3.03906  0.009366  0.027771
   204      16    116762    116746   4.47048   1.40625  0.008216 0.0278924
   205      16    116812    116796   4.45058  0.390625  0.008268 0.0279936
   206      16    116812    116796   4.42897         0         - 0.0279936
   207      16    116812    116796   4.40758         0         - 0.0279936
   208      16    117292    117276   4.40442      1.25  0.004735 0.0283775
   209      16    118540    118524   4.42999      9.75  0.006187 0.0282142
   210      16    119147    119131   4.43147   4.74219  0.007178 0.0282045
   211      16    119428    119412   4.42087   2.19531  0.006753 0.0282542
   212      16    119825    119809   4.41465   3.10156  0.004258  0.028261
   213      16    120227    120211   4.40866   3.14062  0.019184 0.0283379
   214      16    120501    120485   4.39806   2.14062    0.0178 0.0284175
   215      16    121556    121540   4.41594   8.24219  0.009733 0.0283034
   216      16    122331    122315   4.42352   6.05469  0.008075 0.0282165
   217      16    122895    122879   4.42344   4.40625  0.008498 0.0282374
   218      16    123547    123531   4.42651   5.09375  0.015195 0.0282355
   219      15    123854    123839   4.41729   2.40625  0.013415 0.0282951
2014-11-26 01:28:51.098160min lat: 0.003194 max lat: 3.95465 avg lat: 0.0282591
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   220      16    124265    124249   4.41177   3.20312  0.653837 0.0282591
   221      16    124993    124977   4.41754    5.6875  0.018374 0.0282935
   222      16    126098    126082   4.43652   8.63281  0.004998 0.0281722
   223      16    126525    126509   4.43158   3.33594  0.023773 0.0282033
   224      16    126963    126947   4.42707   3.42188  0.004239 0.0282328
   225      16    127475    127459   4.42517         4  0.008498 0.0282222
   226      16    127655    127639   4.41181   1.40625  0.003246 0.0283018
   227      16    127947    127931   4.40243   2.28125  0.016868 0.0283908
   228      16    128989    128973   4.41882   8.14062  0.005377 0.0282856
   229      16    129940    129924   4.43196   7.42969  0.005197 0.0281825
   230      16    130545    130529   4.43324   4.72656   0.00476 0.0281824
   231      16    130856    130840   4.42457   2.42969   0.00363 0.0282124
   232      16    131584    131568   4.43001    5.6875  0.012857 0.0281989
   233      16    131751    131735   4.41659   1.30469  0.012552  0.028208
   234      16    132356    132340   4.41792   4.72656  0.017069 0.0282882
   235      16    133352    133336   4.43223   7.78125  0.005843 0.0281998
   236      16    133851    133835   4.42996   3.89844  0.008555 0.0282138
   237      16    134500    134484   4.43266   5.07031  0.006219 0.0281972
   238      16    134762    134746   4.42264   2.04688  0.602041 0.0281989
   239      16    135582    135566   4.43093   6.40625  0.008545 0.0282065
2014-11-26 01:29:11.100423min lat: 0.003162 max lat: 3.95465 avg lat: 0.0282691
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   240      16    135837    135821   4.42077   1.99219    0.0067 0.0282691
   241      15    136325    136310   4.41828   3.82031  0.014196 0.0282886
   242      16    137137    137121    4.4262   6.33594  0.019774 0.0282379
   243      16    137416    137400   4.41695   2.17969  0.005697 0.0282974
   244      16    137956    137940   4.41614   4.21875  0.016756 0.0283003
   245      16    138178    138162   4.40519   1.73438  0.017346 0.0283724
   246      16    139020    139004   4.41402   6.57812  0.004833 0.0283133
   247      16    139185    139169   4.40137   1.28906  0.012197  0.028347
   248      16    139185    139169   4.38362         0         -  0.028347
   249      16    139740    139724   4.38343   2.16797  0.004726 0.0285105
   250      16    140121    140105    4.3778   2.97656  0.017652 0.0285373
   251      16    140550    140534   4.37371   3.35156  0.004592 0.0285367
   252      16    141140    141124   4.37464   4.60938  0.011857 0.0285713
   253      16    141893    141877    4.3806   5.88281  0.005473 0.0284944
   254      16    141969    141953   4.36569   0.59375  0.003496 0.0286011
   255      16    142165    142149   4.35458   1.53125  0.003591 0.0286404
   256      16    142359    142343   4.34348   1.51562  0.003504 0.0287636
   257      16    142466    142450   4.32984  0.835938  0.547859 0.0288386
   258      16    142468    142452   4.31311  0.015625  0.410773  0.028844
   259      16    142468    142452   4.29646         0         -  0.028844
2014-11-26 01:29:31.102756min lat: 0.003162 max lat: 3.95465 avg lat: 0.0289888
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   260      16    142491    142475   4.28063 0.0898438  0.014587 0.0289888
   261      16    142522    142506   4.26515  0.242188  0.008469 0.0291644
   262      16    143232    143216   4.27004   5.54688  0.023726 0.0292712
   263      16    143441    143425   4.26002   1.63281  0.004649 0.0292783
   264      16    143666    143650   4.25054   1.75781  0.005193 0.0293211
   265      16    143666    143650    4.2345         0         - 0.0293211
   266      16    143666    143650   4.21858         0         - 0.0293211
   267      16    143666    143650   4.20278         0         - 0.0293211
   268      16    143666    143650    4.1871         0         - 0.0293211
   269      16    143666    143650   4.17153         0         - 0.0293211
   270      16    143666    143650   4.15608         0         - 0.0293211
   271      16    143666    143650   4.14075         0         - 0.0293211
   272      16    143666    143650   4.12552         0         - 0.0293211
   273      16    143666    143650   4.11041         0         - 0.0293211
   274      16    143666    143650   4.09541         0         - 0.0293211
   275      16    143666    143650   4.08052         0         - 0.0293211
   276      16    143666    143650   4.06573         0         - 0.0293211
   277      16    143666    143650   4.05105         0         - 0.0293211
   278      16    143666    143650   4.03648         0         - 0.0293211
   279      16    143666    143650   4.02201         0         - 0.0293211
2014-11-26 01:29:51.104877min lat: 0.003162 max lat: 4.46783 avg lat: 0.0293211
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   280      16    143666    143650   4.00765         0         - 0.0293211
   281      16    143666    143650   3.99339         0         - 0.0293211
   282      16    143666    143650   3.97923         0         - 0.0293211
   283      16    143666    143650   3.96516         0         - 0.0293211
   284      16    143666    143650    3.9512         0         - 0.0293211
   285      16    143666    143650   3.93734         0         - 0.0293211
   286      16    143666    143650   3.92357         0         - 0.0293211
   287      16    143666    143650    3.9099         0         - 0.0293211
   288      16    143666    143650   3.89632         0         - 0.0293211
   289      16    143666    143650   3.88284         0         - 0.0293211
   290      16    143666    143650   3.86945         0         - 0.0293211
   291      16    143666    143650   3.85616         0         - 0.0293211
   292      16    143666    143650   3.84295         0         - 0.0293211
   293      16    143666    143650   3.82983         0         - 0.0293211
   294      16    143666    143650   3.81681         0         - 0.0293211
   295      16    143666    143650   3.80387         0         - 0.0293211
   296      16    143666    143650   3.79102         0         - 0.0293211
   297      16    143666    143650   3.77825         0         - 0.0293211
   298      16    143666    143650   3.76558         0         - 0.0293211
   299      16    143666    143650   3.75298         0         - 0.0293211
2014-11-26 01:30:11.107154min lat: 0.003162 max lat: 4.46783 avg lat: 0.0293211
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   300      16    143666    143650   3.74047         0         - 0.0293211
   301      16    143666    143650   3.72805         0         - 0.0293211
   302      16    143666    143650    3.7157         0         - 0.0293211
   303      16    143666    143650   3.70344         0         - 0.0293211
   304      16    143666    143650   3.69126         0         - 0.0293211
   305      16    143666    143650   3.67915         0         - 0.0293211
   306      16    143666    143650   3.66713         0         - 0.0293211
   307      16    143666    143650   3.65519         0         - 0.0293211
   308      16    143666    143650   3.64332         0         - 0.0293211
   309      16    143666    143650   3.63153         0         - 0.0293211
   310      16    143666    143650   3.61981         0         - 0.0293211
   311      16    143666    143650   3.60817         0         - 0.0293211
   312      16    143666    143650   3.59661         0         - 0.0293211
   313      16    143666    143650   3.58512         0         - 0.0293211
   314      16    143666    143650    3.5737         0         - 0.0293211
   315      16    143666    143650   3.56236         0         - 0.0293211
   316      16    143666    143650   3.55108         0         - 0.0293211
   317      16    143666    143650   3.53988         0         - 0.0293211
   318      16    143666    143650   3.52875         0         - 0.0293211
   319      16    143666    143650   3.51769         0         - 0.0293211
2014-11-26 01:30:31.109112min lat: 0.003162 max lat: 4.46783 avg lat: 0.0293211
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   320      16    143666    143650    3.5067         0         - 0.0293211
   321      16    143666    143650   3.49577         0         - 0.0293211
   322      16    143666    143650   3.48492         0         - 0.0293211
   323      16    143666    143650   3.47413         0         - 0.0293211
   324      16    143666    143650    3.4634         0         - 0.0293211
   325      16    143666    143650   3.45275         0         - 0.0293211
   326      16    143666    143650   3.44216         0         - 0.0293211
   327      16    143666    143650   3.43163         0         - 0.0293211
   328      16    143666    143650   3.42117         0         - 0.0293211
   329      16    143666    143650   3.41077         0         - 0.0293211
   330      16    143666    143650   3.40043         0         - 0.0293211
   331      16    143666    143650   3.39016         0         - 0.0293211
   332      16    143666    143650   3.37995         0         - 0.0293211
   333      16    143666    143650    3.3698         0         - 0.0293211
   334      16    143666    143650   3.35971         0         - 0.0293211
   335      16    143666    143650   3.34968         0         - 0.0293211
   336      16    143666    143650   3.33971         0         - 0.0293211
   337      16    143666    143650    3.3298         0         - 0.0293211
   338      16    143666    143650   3.31995         0         - 0.0293211
   339      16    143666    143650   3.31016         0         - 0.0293211
2014-11-26 01:30:51.111081min lat: 0.003162 max lat: 4.46783 avg lat: 0.0293211
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   340      16    143666    143650   3.30042         0         - 0.0293211
   341      16    143666    143650   3.29074         0         - 0.0293211
   342      16    143666    143650   3.28112         0         - 0.0293211
   343      16    143666    143650   3.27155         0         - 0.0293211
   344      16    143666    143650   3.26204         0         - 0.0293211
   345      16    143666    143650   3.25259         0         - 0.0293211
   346      16    143666    143650   3.24319         0         - 0.0293211
   347      16    143666    143650   3.23384         0         - 0.0293211
   348      16    143666    143650   3.22455         0         - 0.0293211
   349      16    143666    143650   3.21531         0         - 0.0293211
   350      16    143666    143650   3.20612         0         - 0.0293211
   351      16    143666    143650   3.19699         0         - 0.0293211
   352      16    143666    143650   3.18791         0         - 0.0293211
   353      16    143666    143650   3.17887         0         - 0.0293211
   354      16    143666    143650    3.1699         0         - 0.0293211
   355      16    143666    143650   3.16097         0         - 0.0293211
   356      16    143666    143650   3.15209         0         - 0.0293211
   357      16    143666    143650   3.14326         0         - 0.0293211
   358      16    143666    143650   3.13448         0         - 0.0293211
   359      16    143666    143650   3.12575         0         - 0.0293211
2014-11-26 01:31:11.113357min lat: 0.003162 max lat: 4.46783 avg lat: 0.0293211
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   360      16    143666    143650   3.11706         0         - 0.0293211
   361      16    143666    143650   3.10843         0         - 0.0293211
   362      16    143666    143650   3.09984         0         - 0.0293211
   363      16    143666    143650    3.0913         0         - 0.0293211
   364      16    143666    143650   3.08281         0         - 0.0293211
   365      16    143666    143650   3.07436         0         - 0.0293211
   366      16    143666    143650   3.06596         0         - 0.0293211
   367      16    143666    143650   3.05761         0         - 0.0293211
   368      16    143666    143650    3.0493         0         - 0.0293211
   369      16    143666    143650   3.04104         0         - 0.0293211
   370      16    143666    143650   3.03282         0         - 0.0293211
   371      16    143666    143650   3.02465         0         - 0.0293211
   372      16    143666    143650   3.01651         0         - 0.0293211
   373      16    143666    143650   3.00843         0         - 0.0293211
   374      16    143666    143650   3.00038         0         - 0.0293211
   375      16    143666    143650   2.99238         0         - 0.0293211
   376      16    143666    143650   2.98442         0         - 0.0293211
   377      16    143666    143650   2.97651         0         - 0.0293211
   378      16    143666    143650   2.96863         0         - 0.0293211
   379      16    143666    143650    2.9608         0         - 0.0293211
2014-11-26 01:31:31.115369min lat: 0.003162 max lat: 4.46783 avg lat: 0.0293211
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   380      16    143666    143650   2.95301         0         - 0.0293211
   381      16    143666    143650   2.94526         0         - 0.0293211
   382      16    143666    143650   2.93755         0         - 0.0293211
   383      16    143666    143650   2.92988         0         - 0.0293211
   384      16    143666    143650   2.92225         0         - 0.0293211
   385      16    143666    143650   2.91466         0         - 0.0293211
   386      16    143666    143650   2.90711         0         - 0.0293211
   387      16    143666    143650    2.8996         0         - 0.0293211
   388      16    143666    143650   2.89212         0         - 0.0293211
   389      16    143666    143650   2.88469         0         - 0.0293211
   390      16    143666    143650   2.87729         0         - 0.0293211
   391      16    143666    143650   2.86993         0         - 0.0293211
   392      16    143666    143650   2.86261         0         - 0.0293211
   393      16    143666    143650   2.85533         0         - 0.0293211
   394      16    143666    143650   2.84808         0         - 0.0293211
   395      16    143666    143650   2.84087         0         - 0.0293211
   396      16    143666    143650    2.8337         0         - 0.0293211
   397      16    143666    143650   2.82656         0         - 0.0293211
   398      16    143666    143650   2.81946         0         - 0.0293211
   399      16    143666    143650   2.81239         0         - 0.0293211
2014-11-26 01:31:51.117412min lat: 0.003162 max lat: 4.46783 avg lat: 0.0293211
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   400      16    143666    143650   2.80536         0         - 0.0293211
   401      16    143666    143650   2.79836         0         - 0.0293211
   402      16    143666    143650    2.7914         0         - 0.0293211
   403      16    143666    143650   2.78448         0         - 0.0293211
   404      16    143666    143650   2.77758         0         - 0.0293211
   405      16    143666    143650   2.77073         0         - 0.0293211
   406      16    143666    143650    2.7639         0         - 0.0293211
   407      16    143666    143650   2.75711         0         - 0.0293211
