   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
     0       0         0         0         0         0         -         0
     1      16        41        25   24.9842        25  0.053368  0.116891
     2      16        54        38   18.9926        13   0.02193  0.325276
     3      16        73        57   18.9943        19  0.883604  0.556431
     4      16        98        82   20.4942        25  0.446931  0.567507
     5      16       150       134    26.792        52   0.04661  0.452629
     6      16       166       150   24.9933        16  0.022548  0.408045
     7      16       166       150   21.4232         0         -  0.408045
     8      16       188       172   21.4949        11  0.021512  0.519373
     9      16       208       192   21.3285        20   4.29059  0.654971
    10      16       264       248   24.7947        56  0.021723  0.608246
    11      16       317       301    27.358        53  0.041339  0.562136
    12      16       378       362   30.1606        61  0.415589  0.509397
    13      16       454       438   33.6858        76  0.076914  0.454331
    14      16       509       493   35.2076        55  0.028785    0.4339
    15      16       571       555   36.9932        62  0.043898  0.412989
    16      16       635       619   38.6805        64  0.032852  0.396217
    17      16       708       692   40.6986        73  0.037623    0.3829
    18      16       784       768   42.6592        76  0.063159  0.368457
    19      16       854       838   44.0976        70  0.040995  0.354624
2014-11-25 21:19:36.596380min lat: 0.021181 max lat: 7.95203 avg lat: 0.352304
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    20      16       904       888   44.3924        50  0.935628  0.352304
    21      16       966       950   45.2304        62  0.032458  0.345858
    22      16      1039      1023   46.4922        73  0.043565  0.337821
    23      16      1077      1061   46.1228        38   0.04524  0.338508
    24      16      1139      1123   46.7839        62  0.696535  0.334129
    25      16      1183      1167   46.6724        44  0.038329  0.335858
    26      16      1256      1240   47.6846        73  0.022015   0.32968
    27      16      1310      1294   47.9182        54  0.047862  0.327962
    28      16      1348      1332   47.5638        38  0.057647  0.326191
    29      16      1405      1389    47.889        57  0.021229  0.326403
    30      16      1470      1454    48.459        65  0.025134  0.325805
    31      16      1531      1515   48.8633        61  0.024736  0.322739
    32      16      1596      1580   49.3673        65  0.042821  0.320274
    33      16      1655      1639   49.6589        59  0.022643  0.318285
    34      16      1726      1710   50.2863        71  0.031941   0.31438
    35      16      1805      1789   51.1064        79  0.052427  0.310783
    36      16      1871      1855   51.5199        66  0.022163  0.307116
    37      16      1943      1927   52.0731        72  0.505163  0.303559
    38      16      2020      2004   52.7288        77  0.067421  0.299517
    39      16      2071      2055   52.6843        51  0.030513  0.298308
2014-11-25 21:19:56.599001min lat: 0.021181 max lat: 7.95203 avg lat: 0.296916
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16      2138      2122    53.042        67  0.154035  0.296916
    41      16      2196      2180   53.1627        58  0.022838  0.297054
    42      16      2262      2246   53.4681        66  0.093421  0.297044
    43      16      2319      2303   53.5501        57   0.04134  0.295446
